# Kp=1.2 Ki=0.05 Kd=2.0
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.166,5.8,25,1464,118
0.387,5.8,25,1208,53
0.619,5.9,25,1228,58
0.821,5.7,25,1248,63
1.003,6.0,25,1268,68
1.226,5.9,25,1288,73
1.422,6.6,25,1308,78
1.65,6.5,25,1328,83
1.863,6.4,25,1346,88
2.077,7.8,25,1366,93
2.294,11.9,25,1386,98
2.499,18.6,25,1399,101
2.73,24.9,25,1378,96
2.938,24.1,25,1352,89
3.177,17.2,25,1363,92
3.386,12.7,25,1425,108
3.573,17.6,25,1463,118
3.802,29.0,25,1423,107
4.002,36.4,25,1367,93
4.227,32.8,25,1325,82
4.484,14.6,25,1343,87
4.665,12.4,25,1435,110
4.907,30.1,25,1432,110
5.085,44.1,25,1358,91
5.304,42.9,25,1264,67
5.531,17.2,25,1252,64
5.739,21.0,25,1352,89
5.944,36.0,25,1332,84
6.198,36.0,25,1269,68
6.399,7.4,25,1272,69
6.607,18.9,25,1372,94
6.813,9.6,25,1381,97
7.053,7.1,25,1450,114
7.236,5.7,25,1509,129
7.474,5.8,25,1559,142
7.659,5.8,25,1603,153
7.894,5.7,25,1645,164
