# Kp=1.2 Ki=0.05 Kd=2.0
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.066,4.9,25,,
0.275,5.3,25,,
0.489,5.0,25,1255,65
0.695,5.0,25,1275,70
0.91,5.1,25,1295,75
1.115,5.4,25,1315,80
1.336,5.1,25,1335,85
1.579,5.4,25,1355,90
1.777,5.9,25,1375,95
1.973,5.7,25,1395,100
2.18,5.6,25,1415,105
2.403,5.4,25,1435,110
2.629,6.0,25,1455,116
2.817,6.2,25,1475,121
3.062,6.2,25,1495,126
3.249,5.8,25,1515,131
3.497,5.8,25,1535,136
3.67,5.6,25,1555,141
3.891,5.6,25,1575,146
4.129,5.4,25,1595,151
4.332,5.3,25,1615,156
4.532,5.5,25,1635,161
4.753,5.5,25,1655,167
4.949,5.5,25,1675,172
5.2,5.4,25,1695,177
5.389,5.5,25,1715,182
5.598,5.7,25,1735,187
5.811,5.5,25,1755,192
6.065,5.6,25,1775,197
6.267,5.6,25,1780,198
6.466,5.9,25,1780,198
6.723,6.4,25,1780,198
6.911,6.2,25,1780,198
7.112,6.3,25,1780,198
7.315,6.4,25,1780,198
7.544,6.2,25,1780,198
7.759,6.3,25,1780,198
7.957,6.3,25,1780,198
