# Kp=1.2 Ki=0.05 Kd=2.0
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.031,88.8,60,1100,25
0.245,88.8,60,1100,25
0.479,88.8,60,1080,20
0.688,88.8,60,1100,25
0.872,88.8,60,1100,25
1.119,88.8,60,1100,25
1.295,88.8,60,1100,25
1.51,88.8,60,1100,25
1.763,88.8,60,1100,25
1.953,88.8,60,1100,25
2.212,88.8,60,1100,25
2.379,88.8,60,1100,25
2.59,88.8,60,1100,25
2.819,88.8,60,1100,25
3.026,88.8,60,1100,25
3.251,88.8,60,1100,25
3.442,88.8,60,1100,25
3.669,88.8,60,1100,25
3.89,88.8,60,1100,25
4.092,88.8,60,1100,25
4.409,88.8,60,1100,25
4.514,88.8,60,1100,25
4.749,88.8,60,1100,25
4.943,88.8,60,1100,25
5.165,88.8,60,1100,25
5.381,88.8,60,1100,25
5.629,88.8,60,1100,25
5.825,88.8,60,1100,25
6.029,88.8,60,1100,25
6.246,88.8,60,1100,25
6.485,88.8,60,1100,25
6.674,88.8,60,1100,25
6.899,88.8,60,1100,25
7.108,88.8,60,1100,25
7.347,88.8,60,1100,25
7.542,88.8,60,1100,25
7.755,88.8,60,1100,25
8.007,88.8,60,1100,25
8.195,88.8,60,1100,25
8.423,88.8,60,1100,25
8.645,88.8,60,1100,25
8.839,88.8,60,1100,25
9.126,88.8,60,1100,25
9.267,88.8,60,1100,25
9.499,88.8,60,1100,25
9.703,88.8,60,1100,25
9.929,88.8,60,1100,25
10.155,88.8,60,1100,25
10.346,88.8,60,1100,25
10.582,88.8,60,1100,25
10.781,88.8,60,1100,25
11.029,88.8,60,1100,25
11.235,88.8,60,1100,25
11.445,88.8,60,1100,25
11.675,88.8,60,1100,25
11.878,88.8,60,1100,25
12.117,88.8,60,1100,25
12.293,88.8,60,1100,25
12.531,88.8,60,1100,25
12.767,88.8,60,1100,25
12.938,88.8,60,1100,25
13.182,88.8,60,1100,25
13.396,88.8,60,1100,25
13.618,88.8,60,1100,25
13.804,88.8,60,1100,25
14.021,88.8,60,1100,25
14.27,88.8,60,1100,25
14.465,88.8,60,1100,25
14.678,88.8,60,1100,25
14.886,88.8,60,1100,25
15.123,88.8,60,1100,25
15.36,88.8,60,1100,25
15.554,88.8,60,1100,25
15.766,88.8,60,1100,25
15.979,88.8,60,1100,25
16.201,88.8,60,1100,25
16.436,88.8,60,1100,25
16.631,88.8,60,1100,25
16.856,88.8,60,1100,25
17.06,88.8,60,1100,25
17.261,88.8,60,1100,25
17.51,88.8,60,1100,25
17.715,88.8,60,1100,25
17.934,88.8,60,1100,25
18.139,88.8,60,1100,25
18.392,88.8,60,1100,25
18.582,88.8,60,1100,25
18.796,88.8,60,1100,25
19.011,88.8,60,1100,25
19.213,88.8,60,1100,25
19.434,88.8,60,1100,25
19.658,88.8,60,1100,25
19.848,88.8,60,1100,25
20.083,88.8,60,1100,25
20.286,88.8,60,1100,25
20.523,88.8,60,1100,25
20.712,88.8,60,1100,25
20.932,88.8,60,1100,25
21.159,88.8,60,1100,25
21.365,88.8,60,1100,25
21.624,88.8,60,1100,25
21.797,88.8,60,1100,25
22.037,88.8,60,1100,25
22.267,88.8,60,1100,25
22.451,88.8,60,1100,25
22.718,88.8,60,1100,25
22.892,88.8,60,1100,25
23.114,88.8,60,1100,25
23.313,88.8,60,1100,25
23.554,88.8,60,1100,25
23.782,88.8,60,1100,25
23.974,88.8,60,1100,25
24.184,88.8,60,1100,25
24.398,88.8,60,1100,25
24.643,88.8,60,1100,25
24.83,88.8,60,1100,25
25.049,88.8,60,1100,25
25.31,88.8,60,1100,25
25.463,88.8,60,1100,25
25.726,88.8,60,1100,25
25.924,88.8,60,1100,25
26.143,88.8,60,1100,25
26.407,88.8,60,1100,25
26.565,88.8,60,1100,25
26.751,88.8,60,1100,25
26.972,88.8,60,1100,25
27.191,88.8,60,1100,25
27.425,88.8,60,1100,25
27.633,88.8,60,1100,25
27.869,88.8,60,1100,25
28.05,88.8,60,1100,25
28.281,88.8,60,1100,25
28.487,88.8,60,1100,25
28.695,88.8,60,1100,25
28.943,88.8,60,1100,25
29.138,88.8,60,1100,25
29.371,88.8,60,1100,25
29.558,88.8,60,1100,25
29.798,88.8,60,1100,25
29.987,88.8,60,1100,25
30.203,88.8,60,1100,25
30.434,88.8,60,1100,25
30.646,88.8,60,1100,25
30.849,88.8,60,1100,25
31.125,88.8,60,1100,25
31.284,88.8,60,1100,25
31.529,88.8,60,1100,25
31.714,88.8,60,1100,25
31.95,88.8,60,1100,25
32.146,88.8,60,1100,25
32.383,88.8,60,1100,25
32.578,88.8,60,1100,25
32.772,88.8,60,1100,25
33.048,88.8,60,1100,25
33.203,88.8,60,1100,25
33.448,88.8,60,1100,25
33.676,88.8,60,1100,25
33.87,88.8,60,1100,25
34.101,88.8,60,1100,25
34.299,88.8,60,1100,25
34.527,88.8,60,1100,25
34.714,88.8,60,1100,25
34.988,88.8,60,1100,25
35.171,88.8,60,1100,25
35.386,88.8,60,1100,25
35.602,81.6,60,1100,25
35.81,89.9,60,1100,25
36.041,91.1,60,1100,25
36.255,90.2,60,1100,25
36.459,87.4,60,1110,28
36.698,89.5,60,1100,25
36.882,97.3,60,1100,25
37.128,102.0,60,1110,28
37.325,100.8,60,1110,28
