# Kp=1.2 Ki=0.05 Kd=2.0
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.134,4.6,25,,
0.34,4.7,25,1204,52
0.579,4.6,25,1224,57
0.738,4.9,25,1244,62
1.0,4.7,25,1264,67
1.184,4.5,25,1284,72
1.393,4.8,25,1304,77
1.614,4.7,25,1324,82
1.814,4.8,25,1344,87
2.049,4.8,25,1364,92
2.272,4.8,25,1384,97
2.488,4.7,25,1402,102
2.679,4.7,25,1422,107
2.907,4.5,25,1444,113
3.118,4.9,25,1464,118
3.308,4.7,25,1484,123
3.569,5.0,25,1504,128
3.734,11.0,25,1524,133
3.988,32.0,25,1530,135
4.198,62.2,25,1442,112
4.387,90.4,25,1342,87
4.674,107.2,25,1290,73
4.822,107.2,25,1290,73
5.056,89.7,25,1290,73
5.25,70.0,25,1290,73
5.467,61.8,25,1290,73
5.706,60.2,25,1290,73
5.911,62.3,25,1290,73
6.129,65.3,25,1290,73
6.343,67.2,25,1290,73
6.55,52.6,25,1290,73
6.788,49.1,25,1290,73
6.99,48.3,25,1290,73
7.216,56.2,25,1290,73
7.432,57.5,25,1290,73
7.627,26.7,25,1290,73
7.859,13.6,25,1310,79
8.058,13.6,25,1290,73
8.288,13.6,25,1290,73
8.493,13.6,25,1290,73
8.724,13.6,25,1290,73
8.96,13.6,25,1290,73
9.147,13.6,25,1290,73
9.37,13.6,25,1290,73
9.586,13.6,25,1290,73
9.812,13.6,25,1290,73
10.06,66.1,25,1293,74
10.225,63.9,25,1290,73
10.454,68.1,25,1290,73
10.66,63.1,25,1290,73
10.892,66.2,25,1290,73
11.09,67.8,25,1290,73
11.336,66.7,25,1290,73
11.529,67.5,25,1290,73
11.737,64.4,25,1290,73
11.979,67.8,25,1290,73
12.16,66.7,25,1290,73
12.376,67.4,25,1290,73
12.585,65.4,25,1290,73
12.811,66.6,25,1290,73
13.034,69.3,25,1290,73
13.235,43.0,25,1290,73
13.488,31.9,25,1290,73
13.683,23.2,25,1290,73
13.927,17.8,25,1290,73
14.129,15.5,25,1290,73
14.33,14.3,25,1290,73
14.55,12.5,25,1290,73
14.747,11.9,25,1290,73
14.979,11.1,25,1290,73
15.213,10.1,25,1290,73
15.403,8.9,25,1290,73
15.622,8.2,25,1290,73
15.837,7.8,25,1298,75
16.07,7.4,25,1339,86
16.275,7.0,25,1385,98
16.475,7.1,25,1422,107
16.701,6.9,25,1468,119
16.9,6.5,25,1490,124
17.136,6.6,25,1541,137
