# Kp=1.2 Ki=0.05 Kd=2.0
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.07,98.2,60,1100,25
0.293,98.2,60,1000,0
0.514,98.2,60,1100,25
0.723,98.2,60,1100,25
0.943,98.2,60,1100,25
1.18,98.2,60,1100,25
1.359,98.2,60,1100,25
1.584,98.2,60,1100,25
1.804,98.2,60,1100,25
2.038,98.2,60,1100,25
2.225,98.2,60,1100,25
2.46,98.2,60,1100,25
2.643,98.2,60,1100,25
2.864,98.2,60,1100,25
3.127,98.2,60,1100,25
3.315,98.2,60,1100,25
3.538,98.2,60,1100,25
3.74,98.2,60,1100,25
3.959,98.2,60,1100,25
4.175,98.2,60,1100,25
4.394,98.2,60,1100,25
4.617,98.2,60,1100,25
4.796,98.2,60,1100,25
5.042,98.2,60,1100,25
5.232,98.2,60,1100,25
5.46,98.2,60,1100,25
5.654,98.2,60,1100,25
5.892,98.2,60,1100,25
6.114,98.2,60,1100,25
6.3,98.2,60,1100,25
6.531,98.2,60,1100,25
6.736,98.2,60,1100,25
6.968,98.2,60,1100,25
7.166,98.2,60,1100,25
7.388,98.2,60,1100,25
7.621,98.2,60,1100,25
7.801,98.2,60,1100,25
8.04,98.2,60,1100,25
8.25,98.2,60,1100,25
8.482,98.2,60,1100,25
8.679,98.2,60,1100,25
8.886,98.2,60,1100,25
9.119,98.2,60,1100,25
9.336,98.2,60,1100,25
9.549,98.2,60,1100,25
9.816,98.2,60,1100,25
9.974,98.2,60,1100,25
10.186,98.2,60,1100,25
10.389,98.2,60,1100,25
10.621,98.2,60,1100,25
10.89,98.2,50,1100,25
11.051,98.2,50,1100,25
11.318,98.2,50,1100,25
11.497,98.2,50,1100,25
11.7,98.2,50,1100,25
11.909,98.2,50,1100,25
12.134,98.2,50,1100,25
12.356,98.2,50,1100,25
12.556,98.2,50,1100,25
12.819,98.2,50,1100,25
13.015,98.2,50,1100,25
13.211,98.2,50,1100,25
13.465,98.2,50,1100,25
13.643,98.2,50,1100,25
13.892,98.2,50,1100,25
14.065,98.2,50,1100,25
14.294,98.2,50,1100,25
14.497,98.2,50,1100,25
14.751,98.2,50,1100,25
14.959,98.2,50,1100,25
15.155,98.2,50,1100,25
15.398,98.2,50,1100,25
15.62,98.2,50,1100,25
15.797,98.2,50,1100,25
16.037,98.2,50,1100,25
16.239,98.2,50,1100,25
16.477,87.9,50,1100,25
16.677,87.9,50,1100,25
16.889,72.4,50,1100,25
17.117,67.9,50,1100,25
17.32,69.9,50,1100,25
17.568,70.6,50,1100,25
17.75,70.6,50,1100,25
17.975,58.6,50,1100,25
18.217,53.8,50,1100,25
18.401,47.1,50,1100,25
18.63,34.1,50,1110,28
18.844,24.3,50,1100,25
19.063,18.5,50,1100,25
19.262,15.8,50,1100,25
19.468,11.2,50,1100,25
19.681,10.5,50,1100,25
19.902,10.5,50,1100,25
20.134,33.6,50,1100,25
20.325,38.3,50,1100,25
20.542,38.3,50,1107,27
20.805,46.8,50,1100,25
20.989,26.8,50,1140,35
21.187,13.1,50,1140,35
21.398,7.8,50,1100,25
21.674,5.8,50,1100,25
21.846,5.8,50,1100,25
22.068,5.4,50,1100,25
22.296,5.5,50,1100,25
22.481,5.7,50,1100,25
22.722,7.8,50,1100,25
22.933,18.9,50,1100,25
23.149,33.6,50,1100,25
23.367,45.0,50,1100,25
23.58,55.1,50,1100,25
23.807,61.0,50,1100,25
24.008,61.3,50,1110,28
24.257,59.6,50,1100,25
24.435,53.1,50,1100,25
24.652,44.5,50,1100,25
24.868,29.5,50,1110,28
25.061,15.2,50,1117,29
25.288,8.0,50,1100,25
25.517,5.6,50,1100,25
25.71,5.7,50,1100,25
25.939,5.5,50,1100,25
26.149,5.7,50,1100,25
26.37,5.6,50,1100,25
26.559,5.5,50,1105,26
26.801,5.5,50,1100,25
27.058,5.7,50,1100,25
27.201,5.6,50,1100,25
27.462,5.4,50,1100,25
27.634,5.8,50,1101,25
27.872,5.5,50,1100,25
28.074,5.6,50,1100,25
28.286,5.5,50,1100,25
28.499,5.7,50,1100,25
28.714,5.6,40,1100,25
28.93,5.5,20,1100,25
29.134,5.5,10,1100,25
29.361,5.7,10,1100,25
29.596,5.6,5,1100,25
29.783,5.6,5,1100,25
30.019,5.4,15,1100,25
30.23,5.7,15,1100,25
30.449,5.7,15,1100,25
30.644,5.6,25,1100,25
30.85,5.7,25,1100,25
31.099,5.6,25,1100,25
31.277,5.6,25,1100,25
31.506,5.7,25,1100,25
