# Kp=1.2 Ki=0.05 Kd=2.0
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.019,88.8,60,,
0.222,88.8,60,,
0.439,88.8,60,1050,12
0.653,88.8,60,1100,25
0.888,88.8,60,1100,25
1.072,88.8,60,1100,25
1.3,88.8,60,1100,25
1.552,88.8,60,1100,25
1.724,88.8,60,1100,25
1.942,88.8,60,1100,25
2.18,88.8,60,1100,25
2.391,88.8,60,1100,25
2.601,88.8,60,1100,25
2.801,88.8,60,1100,25
3.019,88.8,50,1100,25
3.227,88.8,50,1100,25
3.468,88.8,40,1100,25
3.691,88.8,40,1100,25
3.887,88.8,30,1100,25
4.119,88.8,30,1100,25
4.308,88.8,30,1100,25
4.517,88.8,20,1100,25
4.777,88.8,20,1100,25
4.947,88.8,20,1100,25
5.215,88.8,20,1100,25
5.399,88.8,20,1100,25
5.603,88.8,20,1100,25
5.841,88.8,20,1100,25
6.05,88.8,20,1100,25
6.269,88.8,20,1100,25
6.492,88.8,20,1100,25
6.697,88.8,20,1100,25
6.929,88.8,20,1100,25
7.154,88.8,20,1100,25
7.369,88.8,20,1100,25
7.545,88.8,20,1100,25
7.81,88.8,20,1100,25
8.024,88.8,20,1100,25
