# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
20.769,124.3,0,-0.0,1465,118
20.987,121.0,0,-0.0,1474,120
21.231,112.0,0,-0.0,1478,121
21.45,105.8,0,-0.0,1503,128
21.646,98.0,0,-0.0,1520,132
21.837,94.3,0,-0.0,1524,133
22.082,92.1,0,-0.0,1513,130
22.313,37.1,0,-0.0,1509,129
22.492,42.4,0,-0.0,1490,124
22.717,101.4,0,-0.0,1467,119
22.929,109.3,0,-0.0,1481,122
23.133,105.3,0,-0.0,1485,123
23.365,92.8,0,-0.0,1521,132
23.573,100.0,0,-0.0,1544,138
23.798,117.3,0,-0.0,1480,122
24.023,119.9,0,-0.0,1440,112
24.226,119.5,0,-0.0,1469,119
24.471,120.7,0,-0.0,1469,119
24.664,118.5,0,-0.0,1464,118
24.902,119.3,0,-0.0,1492,125
25.09,116.6,0,-0.0,1477,121
25.342,119.4,0,-0.0,1488,124
25.523,120.6,0,-0.0,1475,121
25.759,116.4,0,-0.0,1467,119
25.984,115.9,0,-0.0,1499,127
26.188,113.1,0,-0.0,1486,123
26.412,113.1,0,-0.0,1503,128
26.672,106.7,0,-0.0,1493,125
26.839,95.5,0,-0.0,1515,131
27.062,106.5,0,-0.0,1533,135
27.288,100.7,0,-0.0,1476,121
27.504,94.1,0,-0.0,1512,130
27.705,96.2,0,-0.0,1525,133
27.914,84.7,0,-0.0,1500,127
28.159,63.7,0,-0.0,1551,140
28.364,75.4,0,-0.0,1552,140
28.564,80.2,0,-0.0,1500,127
28.774,91.2,0,-45.41,1492,125
28.991,99.6,0,-0.0,1425,108
29.248,98.1,0,-31.76,1459,117
29.427,96.3,0,-45.41,1482,122
29.659,90.1,0,-0.0,1444,113
29.867,80.2,0,-0.0,1454,115
30.086,69.3,0,-0.0,1515,131
30.287,79.0,0,-0.0,1531,135
30.523,81.9,0,-0.0,1481,122
30.769,72.5,0,-0.0,1501,127
30.943,44.4,0,-0.0,1530,135
31.179,27.3,0,-8.23,1584,148
31.37,30.3,0,-0.0,1586,149
31.579,43.2,0,-0.0,1519,132
31.813,54.8,0,-0.0,1475,121
32.021,64.4,0,-0.0,1468,119
32.263,64.5,0,-0.0,1466,118
32.441,61.7,0,-60.0,1487,124
32.673,61.8,0,-60.0,1455,116
32.908,56.5,0,-26.59,1431,109
33.089,46.1,0,-50.59,1475,121
33.332,32.9,0,3.06,1475,121
33.526,23.4,0,-30.82,1498,126
33.766,22.7,0,-60.0,1522,133
33.97,32.5,0,-0.0,1436,111
34.169,35.1,0,-0.0,1379,96
34.401,31.7,0,-27.06,1449,114
