# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.07,21.8,0,3.06,1448,114
0.263,12.9,0,3.06,1450,114
0.486,17.4,0,3.06,1486,123
0.7,23.0,0,4.0,1446,113
0.931,23.8,0,11.06,1437,111
1.134,19.8,0,36.0,1455,116
1.367,16.7,0,39.77,1500,127
1.57,18.5,0,39.77,1511,130
1.813,24.3,0,6.35,1506,129
1.998,30.3,0,4.47,1486,123
2.221,31.9,0,45.88,1462,117
2.44,28.7,0,53.88,1497,126
2.641,27.3,0,53.88,1546,139
2.876,29.7,0,53.41,1557,142
3.079,36.6,0,46.82,1555,141
3.291,43.9,0,40.71,1542,138
3.519,48.5,0,38.82,1541,137
3.722,52.2,0,57.65,1551,140
3.946,55.6,0,50.59,1576,146
4.143,59.4,0,50.59,1583,148
4.39,64.7,0,40.71,1588,149
4.57,72.0,0,-0.0,1589,150
4.797,78.2,0,-0.0,1538,137
5.006,84.4,0,-0.0,1534,136
5.226,85.3,0,-0.0,1524,133
5.474,83.7,0,5.41,1545,138
5.66,80.3,0,-0.0,1560,142
5.871,76.3,0,-0.0,1564,143
6.108,74.5,0,-0.0,1575,146
6.32,71.3,0,-0.0,1573,146
6.549,69.3,0,4.47,1573,146
6.745,67.9,0,18.59,1579,147
6.962,67.2,0,37.41,1595,151
7.206,70.7,0,-0.0,1606,154
7.391,75.5,0,-0.0,1572,145
7.625,79.7,0,-0.0,1559,142
7.831,86.1,0,-0.0,1561,143
8.042,88.3,0,-0.0,1536,136
8.273,86.4,0,-0.0,1547,139
8.479,83.0,0,-0.0,1570,145
8.705,82.2,0,8.24,1573,146
8.91,83.6,0,20.0,1580,147
9.136,84.1,0,-0.0,1589,150
9.383,84.0,0,-0.0,1566,144
9.559,85.1,0,-0.0,1569,145
9.767,84.5,0,-0.0,1557,142
10.02,85.1,0,-0.0,1576,146
10.209,85.7,0,-0.0,1571,145
10.422,87.0,0,-0.0,1566,144
10.659,85.2,0,-0.0,1563,143
10.88,84.3,0,-0.0,1575,146
11.071,82.2,0,-0.0,1574,146
11.335,82.8,0,11.53,1577,147
11.544,83.9,0,24.24,1578,147
11.725,82.2,0,24.71,1587,149
11.95,85.4,0,6.35,1608,155
12.144,91.5,0,-0.0,1602,153
12.411,98.7,0,-0.0,1562,143
12.606,100.1,0,-0.0,1545,138
12.814,104.3,0,-0.0,1563,143
13.023,106.0,0,-0.0,1554,141
13.255,105.6,0,-0.0,1552,140
13.469,103.8,0,-0.0,1554,141
13.692,104.0,0,-0.0,1575,146
13.883,101.3,0,-0.0,1557,142
14.102,100.3,0,-0.0,1575,146
14.344,98.6,0,-0.0,1577,147
14.541,98.2,0,-0.0,1583,148
14.754,102.0,0,-0.0,1570,145
14.976,99.1,0,-0.0,1558,142
15.176,95.6,0,-0.0,1569,145
15.406,94.3,0,-0.0,1580,147
15.628,95.6,0,-0.0,1578,147
15.832,95.0,0,-0.0,1569,145
16.037,95.2,0,-0.0,1572,145
16.271,98.8,0,-0.0,1574,146
16.497,97.6,0,-0.0,1554,141
16.69,98.8,0,-0.0,1566,144
16.907,99.9,0,-0.0,1575,146
17.127,102.2,0,-0.0,1568,144
17.352,100.1,0,-0.0,1558,142
17.571,100.9,0,-0.0,1570,145
17.79,98.9,0,-0.0,1570,145
18.007,97.3,0,-0.0,1570,145
18.224,98.0,0,-20.47,1577,147
18.415,90.8,0,-60.0,1569,145
18.666,39.7,0,-60.0,1554,141
18.846,34.3,0,-56.23,1433,110
19.091,23.1,0,-0.0,1407,103
19.27,15.9,0,-0.0,1483,123
19.493,18.4,0,-0.0,1466,118
19.716,19.7,0,-60.0,1443,112
19.918,16.8,0,-60.0,1401,102
20.152,16.8,0,-60.0,1393,100
