# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.046,10.4,0,,
0.303,10.6,0,1000,0
0.493,10.5,0,1100,25
0.694,10.6,0,1200,51
0.946,10.4,0,1300,76
1.137,10.4,0,1400,102
1.367,10.5,0,1400,102
1.555,10.3,0,1400,102
1.778,10.5,0,1400,102
1.981,10.5,0,1400,102
2.198,10.6,0,1400,102
2.447,10.4,0,1400,102
2.638,10.3,0,1400,102
2.865,10.6,0,1400,102
3.077,10.5,0,1399,101
3.289,10.7,0,1399,101
3.518,10.4,0,1399,101
3.739,10.6,0,1401,102
3.951,10.4,0,1400,102
4.149,10.4,0,1400,102
4.378,10.6,0,1401,102
4.608,10.4,0,1400,102
4.799,10.5,0,1400,102
5.026,10.5,0,1400,102
5.234,10.5,0,1399,101
5.465,10.5,0,1399,101
5.666,10.5,0,1398,101
5.874,10.4,0,1397,101
6.123,10.4,0,1397,101
6.304,10.6,0,1395,100
6.534,10.6,0,1392,99
6.731,10.5,0,1390,99
6.955,10.5,0,1387,98
7.169,10.6,0,1385,98
7.401,10.5,0,1384,97
7.612,10.6,0,1382,97
7.807,10.5,0,1380,96
8.032,10.6,0,1379,96
8.245,10.6,0,1376,95
8.462,10.4,0,1375,95
8.712,10.6,0,1374,95
8.906,10.4,0,1378,96
9.132,10.5,0,1379,96
9.346,10.4,0,1379,96
9.554,10.7,0,1380,96
9.783,10.6,0,1377,96
9.99,10.5,0,1378,96
10.221,10.5,0,1380,96
10.431,10.4,0,1382,97
10.641,10.4,0,1383,97
10.867,10.5,0,1384,97
11.058,10.6,0,1385,98
11.284,10.6,0,1387,98
11.494,10.5,0,1390,99
11.722,10.5,0,1392,99
11.964,10.5,0,1394,100
12.142,10.5,0,1396,100
12.365,10.6,0,1398,101
12.569,10.5,0,1400,102
12.782,10.7,0,1402,102
13.021,10.6,0,1402,102
13.213,10.5,0,1405,103
13.436,10.6,0,1411,104
13.635,10.6,0,1416,106
13.874,10.5,0,1419,106
14.085,10.5,0,1424,108
14.312,10.5,0,1428,109
14.517,10.5,0,1434,110
14.721,10.8,0,1439,111
14.973,10.3,0,1441,112
15.163,10.6,0,1449,114
15.392,10.6,0,1452,115
15.622,10.5,0,1456,116
15.822,10.3,0,1461,117
