# Kp=0.80 Ki=1.20 Kd=0.0
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.104,101.9,0,-0.0,,
0.328,101.9,0,-0.0,1315,80
0.522,101.9,0,-0.0,1435,110
0.725,102.1,0,-0.0,1500,127
0.938,19.8,0,-0.0,1500,127
1.157,19.5,0,-0.0,1494,125
1.361,19.8,0,-0.0,1498,126
1.548,20.3,0,-0.0,1497,126
1.75,21.9,0,-0.0,1499,127
1.952,21.9,0,-0.0,1491,125
2.142,21.6,0,-0.0,1496,126
2.344,22.1,0,-0.0,1500,127
2.547,23.5,0,-0.0,1495,126
2.74,25.6,0,-0.0,1490,124
2.944,27.3,0,-0.0,1487,124
3.147,26.6,0,-0.0,1487,124
3.341,25.5,0,-0.0,1494,125
3.544,24.5,0,-0.0,1496,126
3.756,24.3,0,-0.0,1498,126
3.948,27.0,0,-0.0,1494,125
4.159,34.0,0,-0.0,1479,122
4.35,30.5,0,-0.0,1461,117
4.56,25.2,0,-0.0,1498,126
4.752,24.0,0,-0.0,1510,130
4.944,24.4,0,-0.0,1502,128
5.179,29.7,0,-0.0,1495,126
5.365,31.3,0,-0.0,1475,121
5.576,26.7,0,-0.0,1488,124
5.769,24.0,0,-0.0,1506,129
5.97,22.0,0,-0.0,1504,128
6.184,21.4,0,-0.0,1504,128
6.383,22.5,0,-0.0,1500,127
6.586,22.7,0,-0.0,1496,126
6.785,25.3,0,-0.0,1497,126
6.997,25.3,0,-0.0,1478,121
7.196,101.8,0,-0.0,1493,125
7.39,101.9,0,-0.0,1501,127
7.599,101.9,0,-0.0,1500,127
7.804,96.8,0,-0.0,1500,127
7.975,96.8,0,-0.0,1517,131
8.179,27.1,0,-0.0,1504,128
8.392,27.1,0,-0.0,1500,127
8.582,27.0,0,-0.0,1500,127
8.783,27.7,0,-0.0,1500,127
8.986,28.2,0,-0.0,1498,126
9.19,28.7,0,-0.0,1497,126
9.378,28.8,0,-0.0,1497,126
9.591,28.5,0,-0.0,1498,126
9.785,27.4,0,-0.0,1500,127
10.001,27.2,0,-0.0,1502,128
10.191,28.3,0,-0.0,1499,127
10.381,28.1,0,-0.0,1496,126
10.587,28.0,0,-0.0,1500,127
10.805,28.1,0,-0.0,1500,127
11.004,28.4,0,-0.0,1499,127
11.204,29.0,0,-0.0,1498,126
11.443,26.9,0,-0.0,1497,126
11.599,24.4,0,-0.0,1505,128
11.802,24.1,0,-0.0,1510,130
12.005,22.4,0,-0.0,1503,128
12.208,21.0,0,-0.0,1511,130
12.4,22.0,0,-0.0,1510,130
12.605,24.5,0,-0.0,1501,127
12.806,30.2,0,-0.0,1493,125
13.007,30.1,0,-0.0,1480,122
13.209,25.6,0,-0.0,1499,127
13.409,26.2,0,-0.0,1511,130
13.634,26.2,0,-0.0,1499,127
13.805,101.7,0,-0.0,1500,127
14.009,101.9,0,-0.0,1500,127
14.224,101.9,0,-0.0,1499,127
14.42,102.0,0,-0.0,1500,127
14.62,102.0,0,-0.0,1500,127
14.825,101.9,0,-0.0,1500,127
15.026,102.0,0,-0.0,1500,127
15.228,101.9,0,-0.0,1499,127
15.43,101.9,0,-0.0,1500,127
15.632,101.9,0,-0.0,1500,127
15.854,101.8,0,-0.0,1500,127
16.041,101.8,0,-0.0,1500,127
16.245,101.8,0,-0.0,1500,127
16.448,101.9,0,-0.0,1500,127
16.638,102.1,0,-0.0,1500,127
16.857,101.7,0,-0.0,1499,127
17.038,101.9,0,-0.0,1500,127
17.239,101.8,0,-0.0,1499,127
17.449,101.9,0,-0.0,1500,127
17.66,101.9,0,-0.0,1500,127
17.851,101.8,0,-0.0,1500,127
18.074,101.9,0,-0.0,1500,127
18.245,101.9,0,-0.0,1500,127
18.444,101.8,0,-0.0,1500,127
18.655,101.9,0,-0.0,1500,127
18.849,101.9,0,-0.0,1499,127
19.063,101.9,0,-0.0,1500,127
19.266,102.0,0,-0.0,1500,127
19.459,101.9,0,-0.0,1500,127
19.66,101.9,0,-0.0,1500,127
19.882,101.9,0,-0.0,1500,127
20.055,101.7,0,-0.0,1500,127
20.266,101.9,0,-0.0,1500,127
20.456,102.0,0,-0.0,1500,127
20.655,101.9,0,-0.0,1499,127
20.855,102.1,0,-0.0,1500,127
21.057,101.9,0,-0.0,1499,127
21.259,102.0,0,-0.0,1500,127
21.457,101.9,0,-0.0,1499,127
