# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.106,10.6,0,,
0.297,10.5,0,1200,51
0.512,10.6,0,1220,56
0.705,10.4,0,1240,61
0.955,10.7,0,1260,66
1.156,10.4,0,1280,71
1.367,10.6,0,1300,76
1.581,10.5,0,1318,81
1.819,10.4,0,1338,86
2.02,10.6,0,1358,91
2.235,10.6,0,1378,96
2.434,10.5,0,1398,101
2.667,10.6,0,1418,106
2.89,10.6,0,1438,111
3.08,10.5,0,1458,116
3.307,10.5,0,1476,121
3.515,10.5,0,1498,126
3.739,10.7,0,1518,132
3.942,10.5,0,1538,137
4.167,10.4,0,1558,142
4.396,10.5,0,1578,147
4.609,10.6,0,1598,152
4.838,10.9,0,1618,157
5.014,10.4,0,1627,159
5.232,10.5,0,1627,159
5.474,9.8,0,1627,159
5.694,10.2,0,1627,159
5.897,10.0,0,1627,159
6.11,10.4,0,1627,159
6.332,10.4,0,1627,159
6.54,9.8,0,1627,159
6.746,11.1,0,1627,159
7.001,11.1,0,1627,159
7.178,12.8,0,1627,159
7.401,13.3,0,1614,156
7.667,14.0,0,1626,159
7.829,14.9,0,1627,159
8.043,12.7,0,1617,157
8.263,11.9,0,1627,159
8.494,11.0,0,1627,159
8.696,12.9,0,1602,153
8.9,16.7,0,1599,152
9.149,17.8,0,1622,158
9.35,18.3,0,1615,156
9.615,18.8,0,1613,156
9.76,18.0,0,1627,159
9.979,18.6,0,1618,157
10.189,18.4,0,1607,154
10.415,18.6,0,1627,159
10.654,18.7,0,1617,157
10.864,18.0,0,1621,158
11.076,18.5,0,1627,159
11.277,18.2,0,1615,156
11.534,18.3,0,1627,159
11.743,18.2,0,1617,157
11.925,18.5,0,1627,159
12.152,18.7,0,1617,157
12.37,18.0,0,1627,159
12.584,18.0,0,1610,155
12.83,18.4,0,1622,158
13.021,17.7,0,1627,159
13.274,17.7,0,1617,157
13.444,17.8,0,1627,159
13.658,18.1,0,1627,159
13.863,17.7,0,1627,159
14.085,18.2,0,1627,159
14.39,17.4,0,1627,159
14.524,17.1,0,1627,159
14.765,16.6,0,1610,155
14.957,15.5,0,1614,156
15.195,13.7,0,1617,157
15.408,13.6,0,1617,157
15.619,13.7,0,1626,159
15.854,13.1,0,1626,159
16.053,11.6,0,1613,156
16.254,12.2,0,1627,159
16.497,11.2,0,1617,157
16.706,13.4,0,1611,155
16.923,15.1,0,1587,149
17.123,17.8,0,1617,157
17.357,21.3,0,1609,155
17.585,22.2,0,1609,155
17.777,23.3,0,1627,159
18.024,22.5,0,1627,159
18.235,19.4,0,1616,157
18.421,15.4,0,1627,159
18.641,12.0,0,1627,159
18.85,10.3,0,1627,159
19.104,9.5,0,1627,159
19.285,10.0,0,1627,159
19.512,10.1,0,1611,155
19.714,10.1,0,1627,159
