# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.054,11.8,0,1647,164
0.245,11.6,0,1647,164
0.462,12.3,0,1305,77
0.715,13.6,0,1395,100
0.917,11.6,0,1396,100
1.1,11.2,0,1403,102
1.377,11.4,0,1404,103
1.53,11.3,0,1401,102
1.753,11.2,0,1401,102
2.002,11.4,0,1400,102
2.187,11.5,0,1400,102
2.441,11.4,0,1400,102
2.619,11.5,0,1400,102
2.829,11.3,0,1400,102
3.067,11.3,0,1403,102
3.32,11.2,0,1413,105
3.488,11.3,0,1423,107
3.695,11.3,0,1429,109
3.916,11.6,0,1442,112
4.133,11.4,0,1457,116
4.354,12.2,0,1482,122
4.584,14.9,0,1492,125
4.759,18.9,0,1493,125
4.993,22.3,0,1500,127
5.194,24.5,0,1510,130
5.403,26.5,0,1525,133
5.641,29.0,0,1536,136
5.86,32.0,0,1545,138
6.067,36.1,0,1553,141
6.262,39.1,0,1546,139
6.514,39.9,0,1547,139
6.688,40.0,0,1551,140
6.899,37.2,0,1558,142
7.151,35.6,0,1551,140
7.347,34.6,0,1554,141
7.557,34.2,0,1557,142
7.769,35.9,0,1550,140
7.989,35.9,0,1545,138
8.216,36.8,0,1557,142
8.423,36.6,0,1557,142
8.633,36.2,0,1554,141
8.849,35.0,0,1548,139
9.073,34.3,0,1549,139
9.309,32.4,0,1556,141
9.499,32.8,0,1553,141
9.749,32.5,0,1523,133
9.918,30.7,0,1513,130
10.149,27.5,0,1522,133
10.352,24.0,0,1529,134
10.603,23.0,0,1533,135
10.778,23.7,0,1527,134
11.022,25.5,0,1520,132
11.225,27.2,0,1515,131
