# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.008,10.9,0,1100,25
0.234,10.6,0,1100,25
0.426,10.7,0,1212,54
0.651,10.8,0,1232,59
0.882,10.8,0,1252,64
1.126,10.7,0,1272,69
1.288,10.8,0,1292,74
1.532,11.3,0,1310,79
1.728,11.0,0,1330,84
1.937,10.9,0,1350,89
2.162,11.3,0,1370,94
2.353,11.1,0,1390,99
2.575,10.9,0,1410,104
2.789,10.7,0,1430,109
3.06,11.0,0,1448,114
3.23,11.2,0,1468,119
3.438,11.1,0,1488,124
3.689,11.0,0,1508,129
3.888,11.1,0,1530,135
4.118,11.0,0,1548,139
4.302,10.8,0,1568,144
4.527,10.8,0,1588,149
4.788,10.9,0,1608,155
4.969,10.8,0,1627,159
5.176,10.9,0,1627,159
5.389,11.1,0,1627,159
5.602,10.9,0,1627,159
5.833,11.0,0,1627,159
6.031,10.6,0,1627,159
6.255,10.9,0,1627,159
6.452,11.3,0,1627,159
6.688,10.7,0,1627,159
6.888,11.3,0,1627,159
7.095,10.7,0,1627,159
7.317,11.3,0,1627,159
7.54,11.1,0,1627,159
7.75,10.9,0,1627,159
7.957,11.0,0,1627,159
8.188,11.0,0,1627,159
