# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.071,11.5,0,,
0.31,11.6,0,1235,59
0.513,11.5,0,1325,82
0.724,11.8,0,1400,102
0.933,12.8,0,1398,101
1.151,13.4,0,1396,100
1.38,12.8,0,1397,101
1.586,12.2,0,1401,102
1.792,12.6,0,1400,102
2.011,12.6,0,1399,101
2.24,12.8,0,1400,102
2.437,12.4,0,1398,101
2.652,12.5,0,1400,102
2.908,11.8,0,1399,101
3.086,11.9,0,1401,102
3.305,12.1,0,1401,102
3.534,12.2,0,1401,102
3.742,12.2,0,1406,103
3.965,12.9,0,1415,105
4.162,14.9,0,1419,106
4.404,17.2,0,1417,106
4.621,18.6,0,1418,106
4.813,19.2,0,1428,109
5.07,21.0,0,1450,114
5.288,24.7,0,1455,116
5.508,27.9,0,1454,115
5.68,31.1,0,1463,118
5.909,33.4,0,1470,119
6.136,35.8,0,1478,121
6.33,38.4,0,1488,124
6.583,40.5,0,1492,125
6.765,43.9,0,1501,127
6.998,46.4,0,1509,129
7.225,50.1,0,1517,131
7.419,55.3,0,1521,132
7.646,60.2,0,1522,133
7.842,68.0,0,1521,132
8.079,73.2,0,1497,126
8.282,79.4,0,1484,123
8.497,83.0,0,1470,119
8.726,81.3,0,1472,120
8.924,79.6,0,1494,125
9.18,78.0,0,1503,128
9.369,76.1,0,1514,131
9.569,74.5,0,1522,133
9.828,76.7,0,1541,137
10.018,84.5,0,1535,136
10.25,89.5,0,1517,131
10.437,99.9,0,1536,136
10.661,106.2,0,1469,119
10.865,110.5,0,1478,121
11.088,107.6,0,1467,119
11.335,106.2,0,1496,126
11.521,100.0,0,1494,125
11.791,93.9,0,1515,131
11.957,89.2,0,1523,133
12.173,83.1,0,1551,140
12.416,80.6,0,1553,141
12.612,80.2,0,1544,138
12.86,81.2,0,1532,135
13.064,83.0,0,1536,136
13.259,87.0,0,1536,136
13.544,92.8,0,1528,134
13.69,95.4,0,1497,126
13.957,98.4,0,1499,127
14.133,99.4,0,1501,127
14.351,97.5,0,1494,125
14.593,97.1,0,1504,128
14.772,93.4,0,1508,129
15.019,90.2,0,1510,130
15.222,89.6,0,1515,131
15.42,87.2,0,1535,136
15.638,87.7,0,1551,140
15.858,90.2,0,1539,137
16.105,96.3,0,1510,130
16.286,98.3,0,1488,124
16.518,99.1,0,1499,127
16.71,98.2,0,1503,128
16.932,93.9,0,1502,128
17.137,93.2,0,1512,130
17.348,90.1,0,1508,129
17.585,86.7,0,1514,131
17.795,85.4,0,1549,139
17.999,86.1,0,1554,141
18.247,89.6,0,1556,141
18.431,94.4,0,1542,138
18.671,101.2,0,1507,129
18.887,106.1,0,1486,123
