# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.101,18.3,0,1513,130
0.341,17.9,0,1493,125
0.572,17.5,0,1495,126
0.75,18.2,0,1496,126
0.989,17.0,0,1493,125
1.168,16.6,0,1498,126
1.414,17.1,0,1496,126
1.612,18.2,0,1500,127
1.825,19.0,0,1502,128
2.112,20.3,0,1514,131
2.255,22.9,0,1527,134
2.516,25.9,0,1527,134
2.715,28.2,0,1530,135
2.943,30.2,0,1538,137
3.133,31.4,0,1554,141
3.361,34.2,0,1575,146
3.567,37.4,0,1586,149
3.769,43.2,0,1596,151
4.02,48.4,0,1595,151
4.231,55.5,0,1608,155
4.41,63.7,0,1609,155
4.702,72.4,0,1566,144
4.839,77.3,0,1544,138
5.092,77.7,0,1553,141
5.287,74.5,0,1566,144
5.489,72.0,0,1597,152
5.727,70.4,0,1619,157
5.936,73.5,0,1640,163
6.12,80.4,0,1632,161
6.34,86.9,0,1600,153
6.592,93.0,0,1576,146
6.789,96.9,0,1573,146
7.01,99.2,0,1580,147
7.233,100.2,0,1596,151
7.428,100.7,0,1595,151
7.64,104.7,0,1618,157
7.871,105.9,0,1603,153
8.056,109.5,0,1602,153
8.294,115.6,0,1588,149
8.491,117.5,0,1567,144
8.73,119.0,0,1573,146
