# Kp=0.80 Ki=1.20 Kd=0.0
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.105,18.3,0,-0.0,,
0.307,18.3,0,-0.0,1275,70
0.494,18.3,0,-0.0,1395,100
0.697,18.4,0,-0.0,1500,127
0.9,18.3,0,-0.0,1500,127
1.113,18.2,0,-0.0,1500,127
1.305,18.2,0,-0.0,1500,127
1.497,18.2,0,-0.0,1500,127
1.715,18.3,0,-0.0,1500,127
1.897,18.3,0,-0.0,1500,127
2.11,18.2,0,-0.0,1500,127
2.3,18.2,0,-0.0,1500,127
2.502,18.4,0,-0.0,1500,127
2.705,18.4,0,-0.0,1500,127
2.907,18.2,0,-0.0,1500,127
3.103,18.1,0,-0.0,1501,127
3.295,18.1,0,-0.0,1500,127
3.502,18.3,0,-0.0,1500,127
3.708,18.4,0,-0.0,1500,127
3.915,18.1,0,-0.0,1500,127
4.11,18.2,0,-0.0,1501,127
4.342,18.2,0,-0.0,1500,127
4.524,18.1,0,-0.0,1500,127
4.726,18.1,0,-0.0,1500,127
4.918,18.1,0,-0.0,1500,127
5.122,18.2,0,-0.0,1500,127
5.316,18.2,0,-0.0,1500,127
5.52,18.1,0,-0.0,1500,127
5.725,18.3,0,-0.0,1500,127
5.917,18.4,0,-0.0,1500,127
6.129,18.3,0,-0.0,1499,127
6.321,18.4,0,-0.0,1500,127
6.515,18.3,0,-0.0,1500,127
