# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.109,11.1,0,,
0.342,11.2,0,1010,2
0.518,11.1,0,1110,28
0.758,11.0,0,1210,53
0.956,11.1,0,1310,79
1.178,10.9,0,1400,102
1.377,10.8,0,1400,102
1.611,11.1,0,1401,102
1.825,10.8,0,1399,101
2.027,10.5,0,1401,102
2.266,10.2,0,1401,102
2.489,10.3,0,1400,102
2.678,10.3,0,1400,102
2.898,10.3,0,1400,102
3.117,10.4,0,1400,102
3.33,10.4,0,1400,102
3.536,10.5,0,1400,102
3.768,10.8,0,1400,102
3.959,11.2,0,1400,102
4.187,11.0,0,1400,102
4.41,11.0,0,1400,102
4.619,10.9,0,1400,102
4.831,10.7,0,1400,102
5.051,10.2,0,1400,102
5.254,10.2,0,1401,102
5.487,10.3,0,1400,102
5.691,10.4,0,1400,102
5.961,10.5,0,1400,102
6.119,10.4,0,1401,102
6.333,10.7,0,1401,102
6.566,11.0,0,1400,102
6.783,11.0,0,1399,101
6.981,11.1,0,1400,102
7.213,11.0,0,1400,102
7.409,11.2,0,1400,102
7.609,11.1,0,1399,101
7.875,11.0,0,1400,102
8.059,10.9,0,1400,102
8.276,11.2,0,1400,102
8.5,11.1,0,1399,101
8.681,10.9,0,1400,102
8.91,10.9,0,1400,102
9.155,11.0,0,1400,102
9.333,11.1,0,1400,102
9.572,10.9,0,1399,101
9.778,11.0,0,1401,102
9.991,10.9,0,1400,102
10.197,10.8,0,1400,102
10.411,10.8,0,1400,102
10.645,10.7,0,1400,102
10.842,10.8,0,1400,102
11.07,10.9,0,1400,102
11.281,10.9,0,1400,102
11.504,10.9,0,1400,102
11.719,10.7,0,1400,102
11.93,10.8,0,1401,102
12.129,10.8,0,1400,102
12.343,10.8,0,1400,102
12.577,11.0,0,1400,102
12.789,11.0,0,1399,101
12.993,10.9,0,1400,102
13.22,11.0,0,1400,102
13.424,11.1,0,1400,102
13.665,10.9,0,1400,102
13.86,11.4,0,1400,102
14.07,11.0,0,1397,101
14.318,11.1,0,1400,102
14.518,10.6,0,1399,101
14.717,10.5,0,1401,102
14.936,11.0,0,1395,100
15.167,10.8,0,1398,101
15.384,11.1,0,1400,102
15.604,10.9,0,1400,102
15.82,11.2,0,1400,102
16.043,11.0,0,1399,101
16.25,10.9,0,1400,102
16.511,10.6,0,1401,102
16.685,10.9,0,1402,102
16.914,11.0,0,1400,102
17.086,11.0,0,1400,102
17.319,11.1,0,1400,102
17.518,11.1,0,1400,102
17.732,10.9,0,1400,102
17.971,10.9,0,1400,102
18.169,10.9,0,1400,102
18.438,11.0,0,1400,102
18.605,11.0,0,1400,102
18.831,11.0,0,1400,102
19.024,11.0,0,1400,102
19.252,11.0,0,1400,102
19.455,10.8,0,1400,102
19.68,10.9,0,1401,102
19.922,10.9,0,1400,102
20.105,11.1,0,1400,102
20.347,10.9,0,1399,101
20.565,11.0,0,1400,102
20.736,11.0,0,1400,102
20.99,10.9,0,1400,102
21.183,10.9,0,1400,102
21.416,10.9,0,1400,102
21.603,11.0,0,1400,102
21.815,11.1,0,1400,102
22.058,11.2,0,1399,101
22.26,11.0,0,1399,101
22.49,10.8,0,1400,102
22.685,10.9,0,1400,102
22.892,11.0,0,1400,102
23.119,10.9,0,1400,102
23.319,11.0,0,1400,102
23.553,11.0,0,1400,102
23.759,10.4,0,1400,102
23.972,19.1,0,1401,102
24.202,27.8,0,1355,90
24.418,29.4,0,1354,90
24.615,27.6,0,1373,95
24.828,28.0,0,1386,98
25.067,27.7,0,1381,97
25.263,27.8,0,1382,97
25.499,27.8,0,1381,97
25.727,27.3,0,1381,97
25.919,26.6,0,1383,97
26.164,26.8,0,1384,97
26.373,26.0,0,1382,97
26.578,26.1,0,1384,97
26.805,26.3,0,1380,96
26.998,26.6,0,1383,97
27.244,26.4,0,1381,97
27.442,27.2,0,1383,97
27.671,26.9,0,1376,95
