# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.148,10.9,0,1627,159
0.383,10.9,0,1627,159
0.556,10.9,0,1627,159
0.775,10.9,0,1627,159
1.004,10.8,0,1627,159
1.216,11.0,0,1627,159
1.499,11.0,0,1627,159
1.651,11.0,0,1627,159
1.882,10.9,0,1627,159
2.096,10.8,0,1627,159
2.299,10.9,0,1627,159
2.528,11.3,0,1627,159
2.803,10.8,0,1627,159
2.984,11.1,0,1627,159
3.162,11.3,0,1627,159
3.392,11.1,0,1627,159
3.623,11.3,0,1627,159
3.817,10.7,0,1627,159
4.031,10.9,0,1627,159
4.246,10.8,0,1627,159
4.466,10.7,0,1627,159
4.737,10.5,0,1627,159
4.889,11.1,0,1627,159
5.122,10.7,0,1627,159
5.342,11.3,0,1627,159
5.548,11.0,0,1627,159
