# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.079,12.0,0,-0.0,1334,85
0.261,11.9,0,-0.0,1334,85
0.498,12.1,0,3.53,1331,84
0.692,11.9,0,3.53,1401,102
0.922,12.2,0,3.53,1404,103
1.144,12.1,0,3.53,1404,103
1.345,12.1,0,-0.0,1406,103
1.582,12.0,0,-0.0,1403,102
1.791,12.1,0,-0.0,1403,102
2.007,12.3,0,-0.0,1403,102
2.246,12.2,0,-0.0,1402,102
2.43,12.2,0,4.94,1402,102
2.654,12.1,0,25.65,1406,103
2.87,12.3,0,27.06,1428,109
3.063,12.2,0,38.82,1434,110
3.302,12.4,0,41.65,1455,116
3.51,12.5,0,42.12,1465,118
3.709,12.3,0,42.12,1476,121
3.955,12.5,0,50.59,1488,124
4.161,13.8,0,51.06,1498,126
4.366,16.1,0,51.06,1513,130
4.599,19.7,0,51.06,1519,132
4.797,23.6,0,24.71,1526,134
5.013,27.6,0,-0.0,1533,135
5.261,27.8,0,6.35,1488,124
5.449,24.4,0,43.06,1502,128
5.676,20.7,0,43.06,1557,142
5.908,21.3,0,43.06,1572,145
6.094,27.2,0,42.59,1568,144
6.345,33.9,0,42.59,1558,142
6.541,38.2,0,42.59,1559,142
6.758,40.2,0,55.29,1570,145
6.953,40.7,0,60.0,1577,147
7.196,40.1,0,60.0,1578,147
7.441,38.2,0,3.06,1585,149
7.609,35.3,0,-0.0,1575,146
7.855,30.8,0,-0.0,1554,141
8.051,26.5,0,-0.0,1566,144
8.267,25.2,0,3.53,1569,145
8.496,26.5,0,4.47,1565,144
8.689,29.1,0,4.47,1557,142
8.936,30.4,0,4.47,1553,141
9.122,30.2,0,4.47,1556,141
9.375,28.6,0,4.94,1561,143
9.579,29.1,0,19.53,1568,144
9.797,29.9,0,55.29,1572,145
10.022,32.5,0,57.18,1585,149
10.239,35.5,0,60.0,1575,146
10.45,38.4,0,60.0,1586,149
10.65,39.2,0,60.0,1584,148
10.874,39.0,0,60.0,1583,148
11.102,36.0,0,54.82,1576,146
11.292,34.1,0,5.41,1578,147
11.517,33.7,0,3.06,1554,141
11.707,31.8,0,3.53,1543,138
11.928,28.7,0,4.94,1549,139
12.177,25.7,0,4.94,1560,142
12.36,24.4,0,4.94,1563,143
12.589,25.1,0,44.0,1563,143
12.802,26.4,0,51.06,1570,145
13.011,29.9,0,54.35,1587,149
13.212,34.5,0,54.35,1579,147
13.44,38.0,0,54.35,1583,148
13.65,41.0,0,53.88,1583,148
13.862,40.9,0,46.82,1579,147
14.092,39.1,0,9.65,1575,146
14.301,35.3,0,-0.0,1579,147
14.507,30.7,0,-0.0,1569,145
14.734,26.9,0,-0.0,1576,146
14.945,24.5,0,-0.0,1579,147
15.169,24.4,0,-0.0,1579,147
15.382,26.5,0,-0.0,1568,144
15.595,29.7,0,-0.0,1561,143
15.802,29.9,0,-0.0,1552,140
