# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.15,39.7,0,-0.0,1469,119
0.373,42.8,0,-0.0,1472,120
0.57,42.6,0,-0.0,1447,113
0.793,38.4,0,-0.0,1474,120
1.007,40.6,0,-0.0,1488,124
1.24,43.3,0,-0.0,1474,120
1.506,50.6,0,-0.0,1461,117
1.69,58.0,0,-0.0,1429,109
1.895,66.4,0,-0.0,1429,109
2.083,71.0,0,-0.0,1410,104
2.298,71.2,0,-0.0,1428,109
2.518,55.2,0,-0.0,1445,113
2.742,39.5,0,-0.0,1506,129
2.947,44.4,0,-0.0,1514,131
3.172,49.6,0,-0.0,1454,115
3.437,47.8,0,-0.0,1450,114
3.606,29.2,0,-0.0,1480,122
3.818,16.6,0,-0.0,1536,136
4.046,16.6,0,-0.0,1525,133
4.235,15.0,0,-0.0,1500,127
4.46,13.4,0,-0.0,1506,129
4.673,12.6,0,-0.0,1507,129
4.889,12.8,0,-0.0,1506,129
5.113,12.3,0,-0.0,1502,128
5.328,12.1,0,-0.0,1505,128
5.565,12.2,0,-0.0,1505,128
5.739,12.5,0,-0.0,1503,128
5.962,12.4,0,-0.0,1504,128
6.172,12.1,0,-0.0,1504,128
6.386,11.8,0,-0.0,1504,128
6.623,12.0,0,-0.0,1506,129
6.83,12.0,0,-0.0,1504,128
7.057,13.1,0,-0.0,1503,128
7.263,15.4,0,-0.0,1498,126
7.473,15.6,0,-0.0,1491,125
7.707,13.9,0,-0.0,1501,127
7.921,10.1,0,-0.0,1507,129
8.147,10.6,0,-0.0,1514,131
8.353,10.9,0,-0.0,1504,128
8.59,11.9,0,-0.0,1503,128
8.766,13.1,0,-0.0,1501,127
8.982,13.0,0,-0.0,1499,127
9.197,11.8,0,-0.0,1503,128
9.419,10.0,0,-0.0,1507,129
9.645,8.3,0,-0.0,1512,130
9.855,7.6,0,-0.0,1514,131
10.077,7.6,0,-0.0,1511,130
10.292,9.1,0,-0.0,1508,129
10.498,15.7,0,-0.0,1500,127
10.711,36.7,0,-0.0,1485,123
10.922,77.2,0,-0.0,1445,113
11.148,75.5,0,-0.0,1488,124
11.422,69.9,0,-0.0,1514,131
11.572,77.5,0,-0.0,1506,129
11.806,74.2,0,-0.0,1462,117
12.019,84.8,0,-0.0,1488,124
12.228,91.6,0,-0.0,1451,115
12.426,96.7,0,-0.0,1447,113
12.664,95.3,0,-0.0,1453,115
12.918,90.0,0,-0.0,1470,119
13.102,88.1,0,-0.0,1490,124
13.331,91.1,0,-0.0,1484,123
13.52,94.6,0,-0.0,1456,116
13.772,90.9,0,-0.0,1469,119
13.968,94.1,0,-0.0,1477,121
14.175,98.3,0,-0.0,1472,120
14.403,100.3,0,-0.0,1457,116
14.611,99.8,0,-0.0,1453,115
14.818,98.4,0,-0.0,1465,118
15.049,97.5,0,-0.0,1467,119
15.253,98.5,0,-0.0,1484,123
15.484,98.9,0,-0.0,1466,118
15.686,102.2,0,-0.0,1473,120
15.905,104.1,0,-0.0,1452,115
16.107,97.9,0,-0.0,1458,116
16.335,97.8,0,-0.0,1468,119
16.551,102.5,0,-0.0,1480,122
16.77,101.7,0,-0.0,1449,114
17.013,101.6,0,-0.0,1465,118
17.19,101.0,0,-0.0,1480,122
17.404,104.9,0,-0.0,1460,117
17.647,100.5,0,-0.0,1446,113
17.836,101.1,0,-0.0,1475,121
18.071,101.4,0,-0.0,1467,119
18.273,100.8,0,-0.0,1463,118
18.509,99.8,0,-0.0,1469,119
18.719,100.4,0,-0.0,1475,121
18.934,105.0,0,-0.0,1479,122
19.184,106.0,0,-0.0,1454,115
19.372,101.9,0,-0.0,1448,114
19.602,102.9,0,-0.0,1482,122
19.799,99.5,0,-0.0,1460,117
20.019,106.1,0,-0.0,1498,126
20.252,101.5,0,-0.0,1458,116
20.446,105.1,0,-0.0,1474,120
20.724,102.5,0,-0.0,1459,117
20.901,101.7,0,-0.0,1469,119
21.141,103.7,0,-0.0,1474,120
21.373,106.0,0,-0.0,1468,119
21.537,101.2,0,-0.0,1453,115
21.75,106.7,0,-0.0,1477,121
21.992,104.2,0,-0.0,1444,113
22.205,105.1,0,-0.0,1462,117
22.404,99.4,0,-0.0,1454,115
22.635,107.8,0,-0.0,1478,121
22.853,105.0,0,-0.0,1434,110
23.06,104.0,0,-0.0,1461,117
23.289,104.8,0,-0.0,1462,117
23.484,103.4,0,-0.0,1454,115
23.696,104.8,0,-0.0,1472,120
23.965,104.9,0,-0.0,1463,118
24.131,102.8,0,-0.0,1457,116
24.374,104.8,0,-0.0,1451,115
24.567,104.3,0,-0.0,1451,115
24.784,105.4,0,-0.0,1466,118
25.015,106.4,0,-0.0,1459,117
25.215,106.8,0,-0.0,1457,116
25.445,101.0,0,-0.0,1449,114
25.649,105.6,0,-0.0,1480,122
25.923,103.8,0,-0.0,1459,117
26.114,103.6,0,-0.0,1471,120
26.311,104.9,0,-0.0,1464,118
26.534,108.5,0,-0.0,1481,122
26.761,105.9,0,-0.0,1449,114
26.975,104.3,0,-0.0,1460,117
27.221,104.5,0,-0.0,1467,119
27.412,106.4,0,-0.0,1478,121
27.626,103.7,0,-0.0,1451,115
27.831,103.9,0,-0.0,1479,122
28.048,108.8,0,-0.0,1475,121
28.282,104.7,0,-0.0,1454,115
