# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.185,11.3,0,,
0.422,11.2,0,1212,54
0.655,11.1,0,1232,59
0.846,11.2,0,1252,64
1.071,11.3,0,1272,69
1.261,11.4,0,1290,73
1.471,11.7,0,1310,79
1.703,11.4,0,1330,84
1.908,11.4,0,1350,89
2.163,11.8,0,1370,94
2.4,11.8,0,1390,99
2.601,14.6,0,1385,98
2.781,15.8,0,1389,99
3.006,16.3,0,1390,99
3.206,17.3,0,1391,99
3.418,17.1,0,1409,104
3.646,19.7,0,1381,97
3.855,23.6,0,1375,95
4.069,23.9,0,1392,99
4.28,23.7,0,1395,100
4.503,22.1,0,1397,101
4.716,22.7,0,1405,103
4.931,22.6,0,1382,97
5.172,22.8,0,1400,102
5.362,23.3,0,1394,100
5.581,22.9,0,1369,94
5.777,22.8,0,1393,100
6.003,22.6,0,1385,98
6.264,22.8,0,1410,104
6.448,22.7,0,1383,97
6.646,22.6,0,1389,99
6.871,22.9,0,1401,102
7.078,22.8,0,1380,96
7.379,22.9,0,1388,98
7.537,22.9,0,1415,105
7.749,23.1,0,1396,100
7.983,23.4,0,1406,103
8.171,22.6,0,1382,97
8.424,22.8,0,1394,100
8.618,22.7,0,1383,97
8.845,22.4,0,1386,98
9.048,22.5,0,1396,100
9.326,23.0,0,1405,103
9.456,22.6,0,1385,98
9.678,22.8,0,1401,102
9.891,23.0,0,1389,99
10.121,22.5,0,1390,99
10.352,22.8,0,1396,100
10.541,23.0,0,1408,104
10.749,22.7,0,1391,99
10.988,22.9,0,1405,103
11.236,22.7,0,1395,100
11.423,23.1,0,1396,100
11.611,22.9,0,1399,101
11.847,22.9,0,1404,103
12.118,22.6,0,1390,99
12.259,22.7,0,1385,98
12.508,22.5,0,1380,96
12.705,22.8,0,1417,106
12.905,22.6,0,1397,101
13.153,22.8,0,1387,98
13.33,22.6,0,1403,102
13.555,22.7,0,1408,104
13.776,22.8,0,1414,105
14.008,22.2,0,1399,101
14.207,22.8,0,1416,106
14.403,22.8,0,1401,102
14.616,22.5,0,1406,103
14.838,22.9,0,1426,108
15.055,22.7,0,1418,106
15.272,22.8,0,1429,109
15.49,23.4,0,1437,111
15.714,22.8,0,1433,110
15.921,23.0,0,1437,111
16.161,23.1,0,1434,110
16.372,22.8,0,1443,112
16.602,22.8,0,1446,113
16.781,22.7,0,1455,116
17.023,22.9,0,1451,115
17.236,22.6,0,1465,118
17.425,23.2,0,1462,117
17.66,22.8,0,1451,115
17.858,22.9,0,1454,115
18.07,23.1,0,1456,116
18.301,23.2,0,1396,100
18.509,22.7,0,1411,104
18.743,23.3,0,1421,107
18.961,23.3,0,1413,105
19.178,23.4,0,1422,107
19.372,23.3,0,1417,106
19.588,22.8,0,1425,108
19.88,23.4,0,1424,108
20.038,23.0,0,1413,105
20.248,23.1,0,1430,109
20.449,23.4,0,1444,113
20.665,23.0,0,1443,112
20.922,23.1,0,1437,111
21.099,23.4,0,1443,112
21.366,23.2,0,1430,109
21.544,23.2,0,1448,114
21.796,23.6,0,1452,115
21.967,22.7,0,1459,117
22.208,23.1,0,1452,115
22.44,23.0,0,1447,113
22.612,23.0,0,1460,117
22.858,22.9,0,1439,111
23.055,23.1,0,1448,114
23.26,23.5,0,1454,115
23.476,23.4,0,1444,113
23.698,23.4,0,1468,119
23.926,23.3,0,1437,111
24.119,23.0,0,1423,107
24.351,23.2,0,1431,109
24.547,23.1,0,1437,111
24.802,23.1,0,1440,112
25.003,23.8,0,1425,108
25.199,23.7,0,1431,109
25.425,23.8,0,1427,108
25.649,23.1,0,1428,109
25.852,23.4,0,1438,111
26.066,23.7,0,1433,110
26.29,23.6,0,1413,105
26.496,23.4,0,1426,108
26.716,23.6,0,1431,109
26.928,23.3,0,1441,112
27.165,24.0,0,1432,110
27.355,23.6,0,1431,109
27.608,23.9,0,1430,109
27.812,23.6,0,1432,110
28.033,24.2,0,1431,109
28.258,23.4,0,1410,104
28.49,23.8,0,1421,107
28.671,23.9,0,1425,108
28.881,23.3,0,1412,105
29.133,23.4,0,1416,106
29.323,23.5,0,1428,109
29.521,23.5,0,1429,109
29.77,23.2,0,1418,106
29.951,23.5,0,1446,113
30.164,23.8,0,1435,110
30.444,23.5,0,1423,107
30.609,23.6,0,1432,110
30.843,22.9,0,1438,111
31.04,21.9,0,1431,109
31.269,18.9,0,1428,109
31.481,16.1,0,1444,113
31.715,11.9,0,1442,112
31.912,11.3,0,1453,115
32.114,11.0,0,1414,105
32.356,10.7,0,1426,108
32.56,10.5,0,1428,109
32.762,10.7,0,1432,110
33.018,10.6,0,1428,109
33.193,10.5,0,1431,109
33.443,10.6,0,1440,112
33.621,10.5,0,1430,109
33.87,10.7,0,1427,108
34.049,10.6,0,1431,109
