# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.072,10.9,0,1100,25
0.274,11.0,0,1431,109
0.495,10.7,0,1431,109
0.723,10.8,0,1431,109
0.961,10.7,0,1431,109
1.138,10.9,0,1431,109
1.374,10.9,0,1431,109
1.582,10.7,0,1431,109
1.778,10.9,0,1432,110
2.009,10.7,0,1432,110
2.206,10.9,0,1433,110
2.433,10.7,0,1433,110
2.641,10.8,0,1435,110
2.849,10.9,0,1437,111
3.082,10.8,0,1437,111
3.291,10.7,0,1439,111
3.499,10.8,0,1441,112
3.708,10.9,0,1443,112
3.938,10.8,0,1445,113
4.142,10.9,0,1448,114
4.365,11.0,0,1450,114
4.591,10.9,0,1452,115
4.784,11.0,0,1457,116
5.0,11.0,0,1460,117
5.223,11.2,0,1465,118
5.441,11.0,0,1469,119
5.648,11.0,0,1473,120
5.861,10.9,0,1478,121
6.091,10.9,0,1483,123
6.297,10.8,0,1489,124
6.52,11.0,0,1494,125
6.724,10.9,0,1499,127
6.946,10.9,0,1506,129
7.168,10.9,0,1521,132
7.384,10.8,0,1534,136
7.617,11.0,0,1546,139
7.802,10.9,0,1555,141
8.03,10.8,0,1567,144
8.234,10.8,0,1578,147
8.47,11.1,0,1551,140
8.675,10.7,0,1550,140
8.88,10.8,0,1551,140
9.117,10.9,0,1551,140
9.295,10.7,0,1551,140
9.524,10.9,0,1551,140
9.75,10.9,0,1550,140
9.953,10.9,0,1551,140
10.179,10.9,0,1550,140
10.393,10.8,0,1550,140
10.62,10.9,0,1551,140
10.806,10.7,0,1550,140
11.046,11.0,0,1549,139
11.306,10.8,0,1547,139
11.463,10.8,0,1546,139
11.684,11.0,0,1545,138
11.897,11.0,0,1542,138
12.101,10.9,0,1540,137
12.318,10.9,0,1539,137
12.546,11.0,0,1534,136
12.747,10.8,0,1531,135
12.969,10.8,0,1529,134
13.187,10.8,0,1534,136
13.399,11.0,0,1535,136
13.631,11.0,0,1533,135
13.853,11.0,0,1535,136
14.057,10.8,0,1534,136
14.26,11.0,0,1535,136
14.472,10.9,0,1534,136
14.703,10.9,0,1532,135
14.933,10.8,0,1526,134
15.116,10.9,0,1523,133
15.351,10.9,0,1518,132
15.563,10.8,0,1516,131
15.775,11.0,0,1512,130
16.009,10.9,0,1508,129
16.195,11.0,0,1506,129
16.41,11.0,0,1512,130
16.65,10.9,0,1511,130
16.847,10.9,0,1513,130
17.065,11.1,0,1514,131
17.291,10.7,0,1518,132
17.496,10.9,0,1525,133
17.698,11.0,0,1525,133
17.921,11.0,0,1526,134
18.115,11.0,0,1528,134
18.348,11.0,0,1531,135
18.573,11.0,0,1533,135
18.801,10.9,0,1543,138
19.024,11.1,0,1546,139
19.211,11.1,0,1550,140
19.434,11.1,0,1552,140
19.638,10.9,0,1541,137
19.858,10.9,0,1542,138
20.094,10.9,0,1542,138
20.271,11.0,0,1543,138
20.523,11.0,0,1542,138
20.722,11.1,0,1541,137
20.931,10.9,0,1531,135
21.161,11.2,0,1528,134
21.357,11.2,0,1519,132
21.604,11.0,0,1515,131
21.791,10.9,0,1511,130
22.004,11.2,0,1508,129
22.22,11.0,0,1501,127
22.445,11.1,0,1513,130
22.68,11.1,0,1514,131
22.877,11.0,0,1512,130
23.137,11.1,0,1514,131
23.32,11.1,0,1513,130
23.524,11.0,0,1513,130
23.782,11.0,0,1514,131
23.945,11.0,0,1513,130
24.182,10.8,0,1514,131
24.379,10.8,0,1514,131
24.596,10.8,0,1514,131
24.833,10.7,0,1515,131
25.035,10.4,0,1514,131
25.269,11.0,0,1516,131
25.452,11.4,0,1514,131
25.69,10.7,0,1510,130
25.901,10.6,0,1516,131
26.1,10.3,0,1514,131
26.336,12.7,0,1517,131
26.544,12.3,0,1503,128
26.762,12.1,0,1512,130
26.964,12.5,0,1512,130
27.189,12.7,0,1510,130
27.421,13.4,0,1509,129
27.616,13.7,0,1509,129
27.837,13.5,0,1509,129
28.035,13.8,0,1510,130
28.292,13.8,0,1508,129
28.519,16.7,0,1512,130
28.695,19.7,0,1496,126
28.951,20.7,0,1495,126
29.149,20.6,0,1499,127
29.339,20.3,0,1502,128
29.55,20.9,0,1504,128
29.768,20.6,0,1499,127
29.986,20.4,0,1502,128
30.197,20.7,0,1504,128
30.449,20.5,0,1501,127
30.64,20.3,0,1502,128
30.859,20.0,0,1504,128
31.067,20.4,0,1505,128
31.275,20.3,0,1502,128
31.526,20.3,0,1502,128
31.71,20.4,0,1502,128
31.922,20.6,0,1501,127
32.134,19.9,0,1499,127
32.348,20.5,0,1505,128
32.594,20.1,0,1502,128
32.783,19.7,0,1504,128
33.017,20.0,0,1506,129
33.226,19.1,0,1504,128
33.43,18.3,0,1508,129
33.654,17.1,0,1509,129
33.863,14.7,0,1511,130
34.124,12.7,0,1515,131
34.313,11.3,0,1515,131
34.533,10.4,0,1519,132
34.748,10.0,0,1515,131
34.961,10.2,0,1518,132
35.178,10.5,0,1513,130
35.372,11.2,0,1515,131
35.607,11.2,0,1512,130
35.83,11.3,0,1514,131
36.027,11.2,0,1513,130
36.247,11.3,0,1513,130
36.486,11.2,0,1513,130
36.697,11.2,0,1514,131
36.877,11.2,0,1514,131
37.11,11.1,0,1514,131
37.323,11.3,0,1514,131
37.528,11.1,0,1513,130
37.76,11.4,0,1515,131
37.958,11.3,0,1515,131
38.177,11.4,0,1515,131
38.4,11.4,0,1515,131
38.608,11.3,0,1515,131
38.834,11.3,0,1516,131
39.04,11.2,0,1516,131
39.265,11.4,0,1517,131
39.461,11.2,0,1516,131
39.689,11.3,0,1517,131
39.896,10.7,0,1517,131
40.117,10.6,0,1521,132
40.35,11.1,0,1521,132
40.55,10.9,0,1517,131
40.763,10.9,0,1520,132
40.997,11.4,0,1519,132
41.197,11.0,0,1517,131
41.426,11.2,0,1520,132
41.62,11.1,0,1519,132
41.843,11.2,0,1520,132
42.064,11.3,0,1520,132
42.28,11.2,0,1519,132
