# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.221,11.0,0,3.53,1436,111
0.408,11.9,0,3.53,1379,96
0.639,13.3,0,3.53,1500,127
0.85,14.1,0,3.53,1500,127
1.064,13.7,0,3.53,1500,127
1.304,13.1,0,3.53,1505,128
1.497,12.1,0,3.53,1509,129
1.72,12.0,0,3.53,1513,130
1.938,11.7,0,3.53,1510,130
2.156,11.3,0,-0.0,1510,130
2.368,10.9,0,-0.0,1512,130
2.58,11.1,0,-48.7,1511,130
2.788,11.1,0,-47.29,1499,127
3.011,11.1,0,-0.0,1458,116
3.276,10.7,0,-0.0,1488,124
3.486,11.3,0,-0.0,1493,125
3.658,11.2,0,-23.29,1490,124
3.904,11.2,0,-48.23,1486,123
4.105,11.6,0,-60.0,1448,114
4.308,12.2,0,-0.0,1419,106
4.531,14.1,0,-0.0,1448,114
4.744,12.0,0,-0.0,1448,114
4.98,14.2,0,-0.0,1461,117
5.201,14.0,0,-0.0,1450,114
5.381,13.9,0,-0.0,1454,115
5.605,13.8,0,12.94,1453,115
5.828,14.0,0,28.47,1457,116
6.046,14.0,0,38.35,1473,120
6.243,14.1,0,37.88,1496,126
6.508,14.2,0,19.53,1505,128
6.69,14.3,0,-0.0,1502,128
6.895,13.7,0,-0.0,1490,124
7.138,13.3,0,5.88,1490,124
7.337,13.6,0,6.35,1493,125
7.576,13.7,0,7.77,1495,126
7.768,13.6,0,24.71,1495,126
7.994,14.1,0,26.12,1514,131
8.192,13.7,0,25.65,1518,132
8.411,13.5,0,34.12,1530,135
8.623,13.5,0,33.18,1537,136
8.847,13.0,0,11.06,1548,139
9.072,13.0,0,4.47,1543,138
9.286,12.5,0,4.47,1538,137
9.486,12.2,0,-0.0,1539,137
9.731,11.7,0,-0.0,1535,136
9.938,11.4,0,-0.0,1537,136
10.178,11.2,0,-55.29,1536,136
10.346,11.1,0,-38.35,1531,135
10.561,10.8,0,-40.23,1495,126
10.82,11.0,0,-0.0,1469,119
10.992,10.7,0,-0.0,1511,130
11.256,10.8,0,-0.0,1512,130
11.468,10.8,0,-12.0,1512,130
11.694,10.7,0,-43.53,1511,130
11.863,10.8,0,-16.7,1471,120
12.073,11.0,0,-0.0,1460,117
12.303,10.6,0,3.53,1492,125
12.508,11.1,0,20.94,1494,125
12.751,11.2,0,37.88,1503,128
12.943,11.4,0,37.88,1530,135
13.157,11.7,0,5.41,1540,137
13.371,11.7,0,5.41,1526,134
13.585,12.0,0,5.41,1523,133
13.835,12.5,0,4.0,1523,133
14.049,12.8,0,12.47,1523,133
14.245,13.8,0,16.71,1525,133
14.456,14.1,0,17.18,1534,136
14.684,14.4,0,9.65,1540,137
14.901,13.9,0,-0.0,1543,138
15.102,13.7,0,-0.0,1537,136
15.35,14.7,0,4.0,1534,136
15.539,14.1,0,4.0,1532,135
15.742,13.4,0,-0.0,1541,137
15.99,13.1,0,-0.0,1540,137
16.182,13.2,0,-0.0,1538,137
16.401,12.7,0,-0.0,1536,136
16.619,12.1,0,-0.0,1538,137
16.828,12.0,0,-0.0,1539,137
17.084,11.8,0,-45.41,1538,137
17.261,11.3,0,-43.53,1507,129
17.476,11.0,0,-0.0,1485,123
17.688,10.8,0,-0.0,1524,133
17.919,10.8,0,-0.0,1523,133
