# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.152,11.2,0,1100,25
0.397,11.3,0,1392,99
0.625,11.4,0,1392,99
0.802,11.4,0,1392,99
1.05,11.2,0,1392,99
1.25,11.3,0,1392,99
1.462,11.3,0,1393,100
1.668,11.2,0,1393,100
1.877,11.4,0,1394,100
2.09,11.4,0,1395,100
2.302,11.3,0,1395,100
2.561,11.4,0,1397,101
2.737,11.3,0,1397,101
2.955,11.3,0,1399,101
3.195,11.5,0,1402,102
3.379,11.4,0,1401,102
3.617,11.3,0,1404,103
3.828,11.4,0,1407,103
4.052,11.4,0,1408,104
4.24,11.3,0,1410,104
4.471,11.4,0,1413,105
4.685,11.3,0,1416,106
4.892,11.4,0,1420,107
5.113,11.1,0,1422,107
5.336,11.4,0,1427,108
5.522,11.4,0,1428,109
5.761,11.4,0,1431,109
5.954,11.3,0,1434,110
6.196,11.5,0,1437,111
6.382,11.3,0,1439,111
6.633,11.3,0,1443,112
6.839,11.5,0,1437,111
7.042,11.3,0,1436,111
7.283,11.5,0,1437,111
7.468,11.4,0,1435,110
7.691,11.4,0,1436,111
7.9,11.4,0,1436,111
8.118,11.4,0,1436,111
8.353,11.4,0,1437,111
8.548,11.4,0,1435,110
8.786,11.4,0,1435,110
8.998,11.5,0,1435,110
9.203,11.5,0,1433,110
9.425,11.4,0,1434,110
9.685,11.3,0,1435,110
9.871,11.4,0,1434,110
10.068,11.2,0,1434,110
10.305,11.3,0,1434,110
10.491,11.5,0,1433,110
10.719,11.4,0,1432,110
10.976,11.4,0,1431,109
11.158,11.3,0,1431,109
11.396,11.3,0,1430,109
11.611,11.3,0,1430,109
11.832,11.5,0,1430,109
12.019,11.4,0,1428,109
12.258,11.4,0,1428,109
12.47,11.5,0,1426,108
12.664,11.2,0,1425,108
12.894,11.4,0,1427,108
13.091,11.5,0,1423,107
13.3,11.4,0,1422,107
13.537,11.6,0,1421,107
13.734,11.4,0,1418,106
13.951,11.4,0,1419,106
14.23,11.3,0,1418,106
14.395,11.4,0,1417,106
14.607,11.5,0,1416,106
14.819,11.4,0,1415,105
15.055,11.6,0,1413,105
15.261,11.3,0,1411,104
15.468,11.4,0,1412,105
15.699,11.3,0,1409,104
15.904,11.3,0,1408,104
16.117,11.4,0,1405,103
16.338,11.4,0,1403,102
16.545,11.3,0,1401,102
16.792,11.4,0,1400,102
16.972,11.4,0,1398,101
17.215,11.4,0,1396,100
17.42,11.4,0,1394,100
17.623,11.3,0,1392,99
17.84,11.4,0,1392,99
18.058,11.3,0,1389,99
18.285,11.5,0,1388,98
18.479,11.5,0,1386,98
18.752,11.4,0,1384,97
18.921,11.2,0,1384,97
19.139,11.3,0,1382,97
19.386,11.4,0,1379,96
19.589,11.4,0,1376,95
19.823,11.4,0,1376,95
19.997,11.5,0,1374,95
20.226,11.4,0,1370,94
20.465,11.6,0,1370,94
20.651,11.0,0,1367,93
20.888,10.7,0,1370,94
21.093,10.7,0,1366,93
21.332,10.9,0,1370,94
21.535,11.0,0,1370,94
21.738,11.6,0,1370,94
21.979,10.5,0,1368,93
22.183,10.6,0,1372,94
22.374,10.3,0,1371,94
22.586,11.1,0,1372,94
22.818,10.9,0,1367,93
23.059,10.7,0,1369,94
23.254,12.1,0,1370,94
23.479,13.4,0,1364,92
23.666,14.8,0,1361,92
23.894,15.8,0,1355,90
24.129,16.7,0,1352,89
24.317,17.4,0,1348,88
24.612,18.3,0,1347,88
24.741,19.9,0,1339,86
24.977,20.7,0,1332,84
25.174,22.5,0,1325,82
25.399,22.8,0,1317,80
25.638,24.0,0,1308,78
25.839,25.7,0,1299,76
26.042,26.9,0,1291,74
26.269,28.4,0,1282,71
26.482,27.1,0,1274,69
26.709,24.6,0,1290,73
26.905,22.9,0,1306,78
27.133,22.9,0,1305,77
27.351,23.4,0,1300,76
27.552,22.8,0,1300,76
27.789,22.0,0,1303,77
27.993,23.5,0,1304,77
28.211,22.7,0,1296,75
28.415,22.4,0,1301,76
28.635,22.0,0,1300,76
28.883,21.7,0,1302,77
29.077,22.1,0,1304,77
