# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.218,11.5,0,1482,122
0.431,11.3,0,1352,89
0.64,11.2,0,1352,89
0.852,11.6,0,1353,90
1.078,11.5,0,1351,89
1.286,11.3,0,1352,89
1.488,11.3,0,1354,90
1.725,11.4,0,1359,91
1.932,11.5,0,1365,93
2.134,11.6,0,1367,93
2.357,11.8,0,1379,96
2.591,11.8,0,1392,99
2.782,11.9,0,1410,104
2.992,11.5,0,1420,107
3.218,11.8,0,1432,110
3.474,13.0,0,1441,112
3.653,15.5,0,1445,113
3.849,18.1,0,1449,114
4.071,21.1,0,1457,116
4.309,23.1,0,1462,117
4.497,25.0,0,1471,120
4.74,26.5,0,1482,122
4.946,28.7,0,1492,125
5.144,30.8,0,1496,126
5.41,33.7,0,1504,128
5.603,37.3,0,1508,129
5.823,40.1,0,1503,128
6.017,40.6,0,1499,127
6.243,38.8,0,1505,128
6.469,36.5,0,1503,128
6.655,33.8,0,1507,129
6.89,31.5,0,1502,128
7.087,30.8,0,1499,127
7.334,31.0,0,1504,128
7.524,30.7,0,1474,120
7.748,28.8,0,1478,121
7.99,26.8,0,1503,128
8.169,26.7,0,1505,128
8.38,28.9,0,1509,129
8.589,32.7,0,1499,127
8.837,35.3,0,1497,126
9.042,37.3,0,1504,128
9.246,36.8,0,1503,128
9.486,34.1,0,1506,129
9.715,30.7,0,1505,128
9.91,28.0,0,1503,128
10.127,27.0,0,1502,128
10.357,27.5,0,1508,129
10.564,29.0,0,1502,128
10.787,31.5,0,1509,129
11.028,32.0,0,1473,120
11.211,30.4,0,1473,120
11.426,26.4,0,1482,122
11.655,23.0,0,1493,125
11.846,22.4,0,1496,126
12.129,24.3,0,1487,124
12.276,26.4,0,1477,121
12.487,27.8,0,1474,120
12.72,28.2,0,1474,120
12.933,27.6,0,1478,121
13.157,25.5,0,1481,122
13.366,24.4,0,1487,124
13.577,25.2,0,1487,124
13.831,26.5,0,1480,122
14.031,27.2,0,1476,121
14.214,27.5,0,1477,121
14.453,26.8,0,1478,121
14.648,25.8,0,1482,122
14.878,25.4,0,1486,123
15.119,21.0,0,1484,123
15.29,13.5,0,1503,128
15.509,14.5,0,1494,125
15.743,14.1,0,1472,120
15.953,14.7,0,1476,121
16.159,21.4,0,1472,120
16.396,32.5,0,1442,112
16.583,42.9,0,1414,105
16.829,50.1,0,1408,104
17.033,52.4,0,1410,104
17.236,51.1,0,1455,116
17.454,46.1,0,1467,119
17.67,35.5,0,1469,119
17.89,24.7,0,1496,126
18.087,17.7,0,1506,129
18.327,12.8,0,1499,127
18.524,11.3,0,1495,126
18.762,11.1,0,1487,124
18.945,11.1,0,1485,123
19.169,11.1,0,1484,123
19.439,11.2,0,1484,123
19.627,11.2,0,1483,123
19.847,11.2,0,1483,123
20.057,11.2,0,1484,123
