# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.198,11.7,0,-0.0,,
0.413,11.6,0,-0.0,1100,25
0.645,11.8,0,-0.0,1300,76
0.891,11.8,0,-0.0,1400,102
1.054,11.8,0,-0.0,1400,102
1.282,12.0,0,-0.0,1400,102
1.488,11.9,0,-0.0,1399,101
1.732,11.9,0,-0.0,1400,102
1.922,11.9,0,-0.0,1400,102
2.126,11.9,0,-0.0,1400,102
2.366,12.2,0,-0.0,1400,102
2.56,12.0,0,-0.0,1398,101
2.781,11.9,0,-0.0,1400,102
3.0,11.8,0,-0.0,1400,102
3.213,12.0,0,-0.0,1401,102
3.444,11.9,0,-0.0,1400,102
3.645,12.0,0,-0.0,1400,102
3.885,12.0,0,-0.0,1400,102
4.089,11.7,0,-0.0,1400,102
4.306,11.7,0,-0.0,1400,102
4.562,11.7,0,-0.0,1400,102
4.768,11.7,0,-0.0,1400,102
4.966,11.9,0,-0.0,1400,102
5.155,11.8,0,-0.0,1400,102
5.385,11.9,0,-0.0,1400,102
5.616,12.1,0,-0.0,1400,102
5.804,11.9,0,-0.0,1399,101
6.022,11.9,0,-0.0,1400,102
6.239,12.0,0,-0.0,1400,102
6.461,12.0,0,-0.0,1400,102
6.689,12.0,0,-0.0,1400,102
6.886,11.9,0,-0.0,1400,102
7.123,12.0,0,3.06,1400,102
7.34,12.2,0,-0.0,1403,102
7.577,12.1,0,3.06,1400,102
7.753,12.1,0,3.53,1404,103
7.983,11.9,0,5.41,1400,102
8.214,12.1,0,25.18,1407,103
8.393,12.0,0,27.53,1415,105
8.633,12.0,0,38.35,1431,109
8.833,12.4,0,38.82,1446,113
9.055,14.0,0,39.77,1457,116
9.276,16.6,0,39.77,1462,117
9.489,20.0,0,39.77,1466,118
9.721,23.0,0,40.24,1470,119
9.919,26.2,0,43.06,1478,121
10.144,27.8,0,45.41,1486,123
10.346,27.2,0,49.18,1503,128
10.585,30.5,0,57.65,1522,133
10.804,33.8,0,57.65,1527,134
10.996,39.5,0,57.65,1536,136
11.271,42.7,0,57.65,1539,137
11.44,46.8,0,59.06,1565,144
11.648,54.4,0,59.06,1579,147
11.882,61.1,0,59.06,1564,143
12.094,67.4,0,59.06,1579,147
12.32,81.5,0,41.18,1572,145
12.511,88.3,0,40.24,1539,137
12.749,94.8,0,7.29,1549,139
12.996,103.6,0,5.41,1557,142
13.159,112.5,0,4.94,1534,136
13.39,118.5,0,4.94,1524,133
13.603,119.3,0,4.94,1530,135
13.837,121.2,0,4.94,1537,136
14.062,118.4,0,4.94,1524,133
14.254,116.7,0,3.53,1543,138
14.494,116.6,0,3.53,1547,139
14.731,108.6,0,-14.35,1535,136
14.92,108.6,0,-0.0,1541,137
15.128,103.1,0,-0.0,1524,133
15.342,39.5,0,-0.0,1551,140
15.595,35.8,0,-0.0,1423,107
15.772,49.6,0,-0.0,1419,106
16.0,65.9,0,-0.0,1362,92
