# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.067,22.2,0,,
0.265,22.1,0,,
0.479,21.6,0,1518,132
0.7,20.7,0,1524,133
0.922,20.2,0,1526,134
1.129,21.1,0,1529,134
1.355,22.7,0,1538,137
1.558,24.7,0,1539,137
1.785,27.1,0,1537,136
2.011,27.5,0,1534,136
2.224,27.0,0,1531,135
2.427,26.2,0,1533,135
2.638,24.5,0,1528,134
2.854,23.6,0,1538,137
3.11,23.1,0,1557,142
3.288,26.3,0,1560,142
3.533,29.1,0,1551,140
3.731,32.9,0,1551,140
3.968,32.6,0,1534,136
4.149,29.5,0,1551,140
4.383,27.2,0,1576,146
4.607,27.7,0,1585,149
4.79,31.2,0,1582,148
5.018,36.1,0,1573,146
5.231,38.3,0,1569,145
5.453,39.4,0,1579,147
5.692,38.0,0,1594,151
5.887,36.6,0,1611,155
6.122,38.6,0,1619,157
6.307,42.4,0,1621,158
6.538,47.3,0,1621,158
6.771,53.6,0,1620,158
6.976,60.6,0,1619,157
7.197,66.9,0,1617,157
7.389,74.2,0,1621,158
7.625,84.6,0,1622,158
7.815,91.7,0,1595,151
8.036,95.9,0,1578,147
8.258,97.6,0,1587,149
8.479,99.4,0,1623,158
8.707,103.0,0,1636,162
8.953,106.8,0,1603,153
9.126,108.8,0,1611,155
9.36,111.4,0,1600,153
9.583,112.6,0,1595,151
9.774,113.3,0,1596,151
9.997,112.1,0,1600,153
10.229,111.3,0,1596,151
10.46,113.3,0,1609,155
10.647,110.0,0,1603,153
10.886,111.4,0,1619,157
11.078,111.3,0,1602,153
11.301,111.2,0,1613,156
11.532,110.6,0,1606,154
11.738,113.4,0,1614,156
11.965,111.4,0,1599,152
12.18,110.8,0,1611,155
12.4,112.2,0,1610,155
12.649,110.7,0,1602,153
12.858,106.5,0,1609,155
13.095,110.2,0,1632,161
13.277,113.9,0,1609,155
13.518,114.6,0,1584,148
13.699,118.3,0,1597,152
13.924,112.1,0,1580,147
14.132,114.1,0,1609,155
14.34,108.3,0,1589,150
14.587,110.9,0,1622,158
14.787,109.4,0,1601,153
15.003,108.8,0,1608,155
15.211,104.2,0,1610,155
15.449,104.7,0,1622,158
15.678,99.5,0,1611,155
15.87,83.8,0,1633,161
16.1,65.4,0,1665,169
16.317,66.9,0,1632,161
16.53,75.4,0,1599,152
16.724,81.0,0,1580,147
16.937,82.3,0,1567,144
17.166,86.8,0,1572,145
17.382,84.3,0,1564,143
17.6,76.2,0,1592,150
17.863,75.9,0,1612,156
18.039,66.5,0,1599,152
18.267,63.3,0,1626,159
18.454,59.1,0,1614,156
18.678,56.1,0,1620,158
18.915,56.1,0,1626,159
19.091,53.7,0,1619,157
19.333,54.7,0,1628,160
19.537,51.9,0,1617,157
19.784,50.2,0,1625,159
19.988,49.7,0,1627,159
20.19,47.4,0,1621,158
20.417,46.0,0,1634,161
20.61,44.3,0,1632,161
20.838,41.7,0,1635,161
21.067,42.1,0,1638,162
21.26,47.2,0,1629,160
21.487,56.9,0,1611,155
21.718,64.3,0,1582,148
21.918,73.3,0,1592,150
22.124,78.4,0,1571,145
22.363,84.9,0,1580,147
22.562,88.5,0,1576,146
22.77,84.4,0,1574,146
22.98,84.1,0,1589,150
23.195,82.7,0,1588,149
23.434,80.0,0,1590,150
23.634,75.8,0,1597,152
23.842,73.2,0,1599,152
24.073,65.3,0,1607,154
24.294,61.4,0,1636,162
24.51,60.8,0,1630,160
24.701,58.8,0,1620,158
24.93,59.3,0,1624,159
25.164,61.1,0,1606,154
25.341,59.2,0,1608,155
25.594,57.9,0,1614,156
25.79,54.5,0,1619,157
26.001,47.6,0,1625,159
26.27,41.6,0,1647,164
26.425,38.2,0,1655,167
26.697,40.1,0,1650,165
26.888,42.7,0,1631,160
27.084,45.4,0,1622,158
27.303,52.0,0,1617,157
27.523,61.6,0,1599,152
27.787,68.2,0,1581,148
27.95,73.5,0,1585,149
28.185,73.9,0,1582,148
28.379,76.6,0,1594,151
28.596,97.2,0,1591,150
28.849,115.7,0,1532,135
29.037,110.9,0,1525,133
29.284,87.3,0,1580,147
29.462,43.3,0,1644,164
29.706,33.8,0,1611,155
29.939,29.9,0,1612,156
30.119,25.6,0,1613,156
30.355,21.9,0,1628,160
30.565,23.8,0,1622,158
30.828,30.0,0,1605,154
30.98,33.7,0,1585,149
31.213,21.7,0,1591,150
31.414,22.2,0,1633,161
31.622,23.7,0,1617,157
31.857,23.7,0,1606,154
32.065,23.7,0,1607,154
32.281,89.2,0,1607,154
32.495,111.0,0,1607,154
32.715,110.9,0,1570,145
32.945,111.2,0,1587,149
33.135,114.5,0,1593,151
33.39,118.1,0,1598,152
33.595,117.1,0,1574,146
33.783,113.4,0,1581,148
34.009,115.0,0,1592,150
34.221,113.3,0,1585,149
34.426,109.9,0,1595,151
34.65,106.8,0,1591,150
34.867,100.8,0,1599,152
35.112,88.9,0,1597,152
35.293,77.4,0,1645,164
35.522,58.5,0,1657,167
35.733,36.4,0,1662,168
35.955,21.9,0,1667,170
36.163,15.2,0,1653,166
36.381,12.3,0,1640,163
36.613,11.1,0,1633,161
36.8,11.0,0,1626,159
37.048,11.0,0,1624,159
37.252,11.0,0,1623,158
37.446,11.1,0,1624,159
37.67,11.0,0,1624,159
37.894,11.1,0,1624,159
38.101,10.9,0,1623,158
38.328,11.2,0,1624,159
