# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.051,11.3,0,1484,123
0.209,11.2,0,1484,123
0.459,11.7,0,1295,75
0.653,12.1,0,1395,100
0.895,11.8,0,1399,101
1.148,11.4,0,1400,102
1.292,11.7,0,1400,102
1.522,11.7,0,1399,101
1.738,12.2,0,1400,102
1.981,11.6,0,1398,101
2.205,11.6,0,1400,102
2.39,11.6,0,1400,102
2.617,11.7,0,1401,102
2.808,11.6,0,1403,102
3.023,11.6,0,1407,103
3.256,11.8,0,1424,108
3.452,12.5,0,1446,113
3.732,15.7,0,1452,115
3.898,18.8,0,1453,115
4.148,21.9,0,1459,117
4.316,24.0,0,1467,119
4.537,24.5,0,1476,121
4.776,26.0,0,1492,125
4.962,27.9,0,1497,126
5.192,30.6,0,1504,128
5.425,34.1,0,1509,129
5.656,37.2,0,1511,130
5.867,40.0,0,1519,132
6.074,41.5,0,1529,134
6.283,42.4,0,1539,137
6.497,44.2,0,1552,140
6.756,47.7,0,1548,139
6.935,51.5,0,1542,138
7.14,54.8,0,1550,140
7.351,59.5,0,1548,139
7.582,64.5,0,1549,139
7.772,67.5,0,1551,140
7.991,73.6,0,1550,140
8.214,77.6,0,1546,139
8.449,80.3,0,1523,133
8.638,84.9,0,1513,130
8.85,80.8,0,1506,129
9.066,76.8,0,1539,137
9.299,72.1,0,1543,138
9.515,66.8,0,1548,139
9.708,65.5,0,1549,139
9.952,62.9,0,1547,139
10.153,59.8,0,1545,138
10.367,59.6,0,1553,141
10.575,59.8,0,1544,138
10.804,59.9,0,1554,141
11.093,60.1,0,1555,141
11.234,62.5,0,1548,139
11.49,64.5,0,1555,141
11.675,69.1,0,1552,140
11.901,73.1,0,1547,139
12.101,76.0,0,1545,138
12.387,80.9,0,1555,141
12.539,85.3,0,1550,140
12.754,89.7,0,1547,139
12.983,96.5,0,1513,130
13.18,100.1,0,1502,128
13.403,97.2,0,1486,123
13.636,92.6,0,1516,131
13.834,89.4,0,1529,134
14.048,84.7,0,1535,136
14.314,79.9,0,1552,140
14.484,78.6,0,1549,139
14.715,77.1,0,1542,138
14.903,75.2,0,1539,137
15.152,75.7,0,1550,140
15.363,73.9,0,1541,137
15.558,72.8,0,1545,138
15.809,72.8,0,1551,140
15.993,73.9,0,1547,139
16.229,74.3,0,1552,140
16.421,74.1,0,1547,139
16.644,75.2,0,1549,139
16.878,75.5,0,1551,140
17.072,76.9,0,1546,139
17.392,79.4,0,1539,137
17.503,80.3,0,1543,138
17.763,79.8,0,1541,137
17.96,81.6,0,1547,139
18.146,80.5,0,1539,137
18.403,80.5,0,1545,138
18.613,82.6,0,1550,140
18.815,82.8,0,1553,141
19.022,83.1,0,1553,141
19.232,86.2,0,1546,139
19.48,87.3,0,1548,139
19.67,88.9,0,1550,140
19.866,90.9,0,1511,130
20.091,90.1,0,1507,129
20.315,84.2,0,1512,130
20.576,76.8,0,1551,140
20.741,70.0,0,1549,139
21.008,65.8,0,1553,141
21.186,62.2,0,1549,139
21.386,59.0,0,1550,140
21.62,55.8,0,1549,139
21.827,55.2,0,1555,141
22.051,56.2,0,1547,139
22.248,57.6,0,1551,140
22.462,58.6,0,1546,139
22.739,60.7,0,1545,138
22.933,64.2,0,1549,139
23.103,64.9,0,1550,140
23.354,67.2,0,1551,140
23.573,70.2,0,1549,139
23.763,72.9,0,1541,137
24.029,74.9,0,1551,140
24.211,77.5,0,1550,140
24.434,78.3,0,1554,141
24.695,78.5,0,1547,139
24.854,80.2,0,1547,139
25.082,79.1,0,1538,137
25.272,80.1,0,1544,138
25.5,80.6,0,1550,140
25.73,79.0,0,1554,141
25.929,80.3,0,1547,139
26.15,79.5,0,1551,140
26.345,79.1,0,1553,141
26.585,79.9,0,1550,140
26.823,81.4,0,1557,142
26.997,80.5,0,1541,137
27.234,82.0,0,1554,141
27.438,84.4,0,1547,139
27.643,84.4,0,1545,138
27.88,84.8,0,1552,140
28.079,86.4,0,1547,139
28.293,87.0,0,1540,137
28.51,87.5,0,1540,137
28.757,87.1,0,1543,138
28.938,87.8,0,1546,139
29.167,87.6,0,1541,137
29.376,88.7,0,1550,140
29.595,88.7,0,1541,137
29.823,89.4,0,1553,141
30.005,92.0,0,1539,137
30.241,88.5,0,1490,124
30.543,84.1,0,1518,132
30.657,76.8,0,1554,141
30.954,72.2,0,1557,142
31.095,65.8,0,1550,140
31.308,61.5,0,1549,139
31.514,57.8,0,1550,140
31.754,53.5,0,1550,140
31.982,49.8,0,1546,139
32.177,46.1,0,1551,140
32.391,43.0,0,1555,141
32.59,40.7,0,1557,142
32.822,38.7,0,1546,139
33.056,38.1,0,1545,138
33.232,38.4,0,1553,141
33.517,40.5,0,1549,139
33.677,43.2,0,1551,140
33.892,45.2,0,1543,138
34.097,47.7,0,1553,141
34.328,48.5,0,1549,139
34.54,48.7,0,1551,140
34.747,49.8,0,1554,141
34.963,50.4,0,1550,140
35.189,51.3,0,1548,139
35.436,50.4,0,1549,139
35.639,49.9,0,1552,140
35.833,49.3,0,1551,140
36.076,49.7,0,1547,139
36.257,49.7,0,1542,138
36.497,47.9,0,1518,132
36.721,44.6,0,1527,134
36.902,38.4,0,1535,136
37.168,32.3,0,1552,140
37.338,29.6,0,1548,139
37.576,29.4,0,1540,137
37.79,32.4,0,1532,135
37.989,37.3,0,1519,132
38.225,37.8,0,1506,129
38.424,35.0,0,1520,132
38.641,33.2,0,1533,135
38.834,32.3,0,1546,139
39.046,34.4,0,1550,140
39.318,37.8,0,1549,139
39.49,41.7,0,1552,140
39.719,45.1,0,1557,142
39.918,49.0,0,1552,140
40.2,51.3,0,1556,141
40.389,53.5,0,1555,141
40.575,55.5,0,1551,140
40.797,57.6,0,1548,139
40.994,60.4,0,1545,138
41.237,62.0,0,1551,140
41.441,62.5,0,1550,140
41.656,64.1,0,1552,140
41.883,65.7,0,1543,138
42.142,65.3,0,1540,137
42.309,64.5,0,1548,139
42.527,64.3,0,1553,141
42.723,64.1,0,1551,140
42.983,62.7,0,1548,139
43.147,61.3,0,1550,140
43.365,60.1,0,1556,141
43.592,58.5,0,1552,140
43.821,55.4,0,1551,140
44.053,52.4,0,1539,137
44.287,48.8,0,1541,137
