# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.021,21.8,0,1627,159
0.237,21.3,0,1627,159
0.467,21.6,0,1080,20
0.665,21.4,0,1100,25
0.887,21.8,0,1100,25
1.116,21.9,0,1100,25
1.375,21.8,0,1100,25
1.536,21.9,0,1100,25
1.74,21.9,0,1100,25
1.958,21.7,0,1100,25
2.165,21.5,0,1100,25
2.405,21.6,0,1100,25
2.593,21.7,0,1100,25
2.864,21.8,0,1100,25
3.031,21.6,0,1100,25
3.254,21.8,0,1100,25
3.465,21.8,0,1100,25
3.701,22.2,0,1100,25
3.917,21.8,0,1100,25
4.127,21.6,0,1100,25
4.331,21.5,0,1100,25
4.566,21.7,0,1100,25
4.785,22.0,0,1100,25
4.993,21.7,0,1100,25
5.189,21.4,0,1100,25
5.42,21.3,0,1100,25
5.618,21.2,0,1100,25
5.848,21.7,0,1100,25
6.092,21.6,0,1100,25
6.285,21.7,0,1100,25
6.532,21.5,0,1100,25
6.747,21.2,0,1100,25
6.947,21.7,0,1100,25
7.175,21.6,0,1100,25
7.355,21.4,0,1100,25
7.653,22.0,0,1100,25
7.787,21.6,0,1100,25
8.027,21.4,0,1100,25
8.232,21.3,0,1100,25
8.431,21.3,0,1100,25
8.673,21.7,0,1100,25
8.883,20.9,0,1100,25
9.083,21.1,0,1100,25
9.309,21.3,0,1100,25
9.594,21.9,0,1100,25
9.733,21.2,0,1100,25
9.96,19.5,0,1100,25
10.192,16.9,0,1100,25
10.391,14.9,0,1100,25
10.636,13.8,0,1100,25
10.846,13.2,0,1100,25
11.055,12.1,0,1100,25
11.277,11.4,0,1100,25
11.507,10.9,0,1100,25
11.705,11.1,0,1100,25
11.92,11.1,0,1100,25
12.116,10.8,0,1100,25
12.367,11.1,0,1100,25
12.545,13.3,0,1100,25
12.812,16.4,0,1100,25
13.019,18.3,0,1100,25
13.206,19.7,0,1100,25
13.435,20.5,0,1100,25
13.624,21.0,0,1100,25
13.862,21.0,0,1100,25
14.063,21.1,0,1100,25
14.293,19.3,0,1100,25
14.497,15.3,0,1100,25
14.697,11.6,0,1100,25
14.952,9.8,0,1100,25
15.124,5.3,0,1100,25
15.358,5.4,0,1100,25
15.557,4.4,0,1100,25
15.794,3.9,0,1100,25
16.027,4.3,0,1100,25
16.218,4.9,0,1100,25
16.44,5.4,0,1100,25
16.629,5.4,0,1100,25
16.836,5.2,0,1100,25
17.05,5.4,0,1100,25
17.282,5.4,0,1100,25
17.492,5.4,0,1100,25
17.693,5.4,0,1100,25
17.91,5.4,0,1100,25
18.118,5.5,0,1100,25
18.364,5.4,0,1100,25
18.562,5.4,0,1100,25
18.759,5.5,0,1100,25
18.99,5.5,0,1100,25
19.18,5.7,0,1100,25
19.396,5.6,0,1100,25
19.625,5.4,0,1100,25
19.836,5.6,0,1100,25
