# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.199,24.5,0,60.0,1463,118
0.377,24.5,0,60.0,1517,131
0.593,28.7,0,44.94,1536,136
0.837,36.7,0,3.06,1530,135
1.061,40.2,0,-0.0,1470,119
1.264,38.6,0,4.94,1481,122
1.467,32.6,0,21.41,1497,126
1.714,27.9,0,32.71,1515,131
1.91,25.7,0,33.18,1548,139
2.132,29.8,0,28.0,1553,141
2.378,36.3,0,4.94,1545,138
2.561,41.7,0,13.88,1509,129
2.78,48.6,0,38.35,1508,129
2.995,46.9,0,38.82,1511,130
3.209,41.8,0,40.71,1559,142
3.444,45.3,0,40.71,1590,150
3.642,50.4,0,40.71,1573,146
3.855,54.4,0,40.71,1565,144
4.055,61.7,0,41.65,1581,148
4.279,65.6,0,41.18,1564,143
4.495,66.7,0,27.06,1580,147
4.737,79.6,0,-0.0,1591,150
4.913,91.1,0,-0.0,1552,140
5.119,105.2,0,-0.0,1521,132
5.342,108.3,0,-0.0,1511,130
5.567,114.3,0,-0.0,1527,134
5.808,107.1,0,-0.0,1511,130
6.032,116.2,0,-0.0,1533,135
6.215,109.5,0,-0.0,1511,130
6.448,96.5,0,4.94,1542,138
6.643,87.4,0,28.47,1559,142
6.901,79.8,0,9.65,1606,154
7.104,88.2,0,-0.0,1598,152
7.317,76.6,0,7.29,1559,142
7.524,88.7,0,-0.0,1594,151
7.743,87.6,0,-6.82,1584,148
7.956,101.1,0,-0.0,1579,147
8.148,105.5,0,-0.0,1529,134
8.416,116.9,0,-0.0,1540,137
8.609,114.8,0,-0.0,1534,136
8.815,117.0,0,-7.29,1568,144
9.027,117.5,0,-30.35,1540,137
9.243,116.4,0,-0.0,1509,129
9.461,113.8,0,-0.0,1542,138
9.707,105.0,0,-0.0,1546,139
9.885,97.5,0,-51.06,1574,146
10.131,41.2,0,-59.06,1557,142
10.323,32.5,0,-59.53,1426,108
10.548,21.2,0,-57.17,1437,111
10.76,16.4,0,-0.0,1450,114
10.982,19.5,0,-0.0,1465,118
11.209,18.7,0,-57.17,1443,112
11.405,15.5,0,-0.0,1408,104
11.647,15.9,0,5.41,1426,108
11.823,15.9,0,8.71,1437,111
12.045,13.8,0,25.65,1448,114
12.252,16.3,0,37.88,1465,118
12.47,17.6,0,-0.0,1470,119
12.695,18.7,0,-0.0,1449,114
12.913,17.5,0,-0.0,1452,115
13.147,14.5,0,34.59,1461,117
13.325,15.9,0,35.06,1470,119
13.542,21.3,0,-0.0,1495,126
13.782,30.1,0,17.65,1444,113
13.971,32.1,0,24.71,1428,109
14.198,29.0,0,-0.0,1473,120
14.409,23.9,0,17.18,1471,120
14.629,19.4,0,-0.0,1481,122
14.836,19.2,0,-0.0,1509,129
15.056,23.6,0,-0.0,1479,122
15.31,27.9,0,20.47,1462,117
15.501,31.1,0,-0.0,1471,120
15.712,31.0,0,-0.0,1460,117
15.966,28.8,0,-0.0,1469,119
16.147,25.7,0,-0.0,1473,120
16.388,22.0,0,-11.06,1484,123
16.565,22.2,0,-59.53,1490,124
16.804,30.8,0,-0.0,1427,108
17.013,66.2,0,7.29,1389,99
17.222,20.7,0,14.82,1508,129
17.446,21.5,0,-4.94,1479,122
17.661,19.7,0,23.77,1459,117
17.897,19.8,0,51.53,1472,120
18.084,58.1,0,51.06,1518,132
18.3,73.8,0,51.06,1449,114
18.507,70.3,0,51.06,1497,126
18.733,20.0,0,48.24,1541,137
18.954,22.4,0,48.24,1518,132
19.167,29.2,0,48.24,1522,133
19.405,81.5,0,48.24,1519,132
19.636,77.3,0,-0.0,1524,133
19.812,71.4,0,-0.0,1534,136
20.05,63.3,0,-4.0,1526,134
20.24,53.3,0,-0.0,1543,138
20.458,44.7,0,-0.0,1559,142
20.679,36.4,0,-0.0,1568,144
