# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.034,11.5,0,,
0.263,11.7,0,,
0.454,11.6,0,1411,104
0.666,12.1,0,1411,104
0.907,11.8,0,1409,104
1.098,11.6,0,1411,104
1.325,11.6,0,1412,105
1.537,11.8,0,1412,105
1.738,11.6,0,1411,104
1.975,11.8,0,1413,105
2.195,11.8,0,1411,104
2.422,11.6,0,1411,104
2.605,11.8,0,1416,106
2.822,12.1,0,1423,107
3.112,13.4,0,1431,109
3.268,15.2,0,1431,109
3.51,16.8,0,1431,109
3.68,17.5,0,1437,111
3.942,18.1,0,1446,113
4.114,19.9,0,1459,117
4.34,22.9,0,1462,117
4.551,26.2,0,1463,118
4.766,28.1,0,1465,118
5.025,29.1,0,1467,119
5.198,28.1,0,1455,116
5.402,25.4,0,1463,118
5.64,22.3,0,1472,120
5.855,22.1,0,1477,121
6.055,23.5,0,1468,119
6.268,25.1,0,1462,117
6.499,25.6,0,1459,117
6.702,26.1,0,1462,117
6.935,23.9,0,1464,118
7.204,22.3,0,1473,120
7.343,23.2,0,1482,122
7.577,26.3,0,1488,124
7.778,31.4,0,1486,123
8.014,35.0,0,1478,121
8.234,36.9,0,1486,123
8.424,37.3,0,1498,126
8.672,38.0,0,1522,133
8.855,39.1,0,1530,135
9.063,41.8,0,1537,136
9.285,45.7,0,1539,137
9.514,50.7,0,1540,137
9.725,56.1,0,1522,133
9.949,60.4,0,1503,128
10.154,61.9,0,1500,127
10.347,60.1,0,1507,129
10.576,58.7,0,1520,132
10.82,56.3,0,1528,134
10.99,55.0,0,1539,137
11.222,54.0,0,1546,139
11.439,55.6,0,1552,140
11.666,59.7,0,1551,140
11.854,65.8,0,1541,137
12.075,70.1,0,1533,135
12.292,78.2,0,1538,137
12.503,84.0,0,1528,134
12.733,87.2,0,1520,132
12.934,93.6,0,1521,132
13.144,93.4,0,1498,126
13.36,90.8,0,1514,131
13.581,88.6,0,1528,134
13.832,85.7,0,1546,139
14.022,86.4,0,1556,141
14.239,88.2,0,1550,140
14.462,92.4,0,1550,140
14.675,98.4,0,1519,132
14.896,100.0,0,1509,129
15.098,102.8,0,1512,130
15.364,105.2,0,1511,130
15.569,107.3,0,1504,128
15.744,107.7,0,1503,128
16.003,105.6,0,1506,129
16.176,100.2,0,1515,131
16.449,98.6,0,1514,131
16.658,94.9,0,1518,132
16.838,90.2,0,1525,133
17.077,86.5,0,1531,135
17.283,84.9,0,1554,141
17.512,83.8,0,1549,139
17.703,86.3,0,1558,142
17.939,89.2,0,1538,137
18.187,89.6,0,1531,135
18.35,93.0,0,1541,137
18.573,95.9,0,1529,134
18.781,96.0,0,1518,132
19.033,94.1,0,1528,134
19.226,91.6,0,1529,134
19.445,90.5,0,1536,136
19.675,92.4,0,1544,138
19.882,89.8,0,1525,133
20.09,89.3,0,1553,141
20.291,89.0,0,1532,135
20.54,89.6,0,1550,140
20.772,94.6,0,1548,139
20.95,95.6,0,1497,126
21.181,97.8,0,1506,129
21.386,98.7,0,1502,128
21.604,95.7,0,1501,127
21.843,94.0,0,1521,132
22.032,89.9,0,1522,133
22.318,85.5,0,1521,132
22.479,82.0,0,1558,142
22.69,81.7,0,1556,141
22.907,84.1,0,1550,140
23.122,87.2,0,1525,133
23.341,87.3,0,1514,131
23.541,87.2,0,1522,133
23.782,85.2,0,1530,135
24.013,81.4,0,1540,137
24.228,81.2,0,1558,142
24.436,83.0,0,1550,140
24.641,83.3,0,1548,139
24.852,88.9,0,1558,142
25.056,92.3,0,1517,131
25.284,95.9,0,1520,132
25.503,97.3,0,1518,132
25.7,97.5,0,1524,133
25.944,96.9,0,1526,134
26.14,93.6,0,1516,131
26.375,95.3,0,1533,135
26.641,92.9,0,1517,131
26.797,91.9,0,1536,136
27.033,91.0,0,1534,136
27.215,88.7,0,1538,137
27.449,89.7,0,1555,141
27.661,90.8,0,1542,138
27.901,92.9,0,1530,135
28.1,94.4,0,1526,134
28.296,93.5,0,1521,132
28.524,94.0,0,1524,133
28.741,91.4,0,1517,131
28.955,89.0,0,1524,133
29.169,87.7,0,1539,137
29.362,84.2,0,1527,134
29.6,82.7,0,1546,139
29.794,82.7,0,1538,137
30.03,81.6,0,1529,134
30.265,82.3,0,1540,137
30.472,81.4,0,1533,135
30.7,80.3,0,1543,138
30.924,80.5,0,1547,139
31.118,78.9,0,1537,136
31.358,78.7,0,1549,139
31.552,80.8,0,1547,139
31.777,81.4,0,1535,136
32.005,81.8,0,1542,138
32.232,80.5,0,1539,137
32.402,82.4,0,1548,139
32.643,81.8,0,1533,135
32.894,83.4,0,1537,136
33.053,86.7,0,1535,136
33.281,85.5,0,1522,133
33.487,85.6,0,1538,137
33.705,85.2,0,1539,137
33.93,83.6,0,1535,136
34.124,80.2,0,1540,137
34.367,82.4,0,1555,141
34.574,87.2,0,1544,138
34.816,55.3,0,1526,134
35.004,51.8,0,1573,146
35.209,64.1,0,1530,135
35.488,86.2,0,1433,110
35.646,113.5,0,1367,93
35.894,101.1,0,1318,81
36.061,84.2,0,1398,101
36.268,53.3,0,1460,117
36.545,53.8,0,1466,118
36.726,50.6,0,1474,120
36.931,21.1,0,1468,119
37.138,19.1,0,1524,133
37.34,18.8,0,1480,122
37.563,19.8,0,1468,119
37.807,24.8,0,1462,117
38.002,24.8,0,1447,113
38.205,24.8,0,1457,116
38.444,54.3,0,1458,116
38.647,54.3,0,1388,98
38.862,87.9,0,1422,107
39.076,91.4,0,1364,92
39.297,95.6,0,1366,93
39.592,101.1,0,1371,94
39.744,105.8,0,1370,94
39.937,104.5,0,1360,91
40.18,93.6,0,1371,94
40.4,89.5,0,1408,104
40.624,81.0,0,1408,104
40.81,65.0,0,1430,109
41.056,41.3,0,1468,119
41.241,22.2,0,1522,133
41.498,14.1,0,1527,134
41.675,12.6,0,1505,128
41.892,11.8,0,1487,124
42.12,11.4,0,1483,123
42.334,11.5,0,1483,123
42.538,11.4,0,1482,122
42.796,11.3,0,1482,122
42.984,11.6,0,1483,123
43.222,11.7,0,1481,122
43.424,11.6,0,1481,122
43.631,11.6,0,1481,122
43.828,11.5,0,1481,122
44.046,11.5,0,1482,122
44.279,11.3,0,1482,122
44.519,11.5,0,1483,123
44.711,11.5,0,1482,122
44.905,11.4,0,1481,122
45.137,11.6,0,1482,122
45.353,11.6,0,1480,122
45.561,11.5,0,1481,122
45.791,11.3,0,1482,122
45.98,11.4,0,1482,122
46.22,11.4,0,1482,122
46.434,11.3,0,1481,122
46.639,11.5,0,1483,123
46.876,11.6,0,1482,122
47.069,11.4,0,1481,122
47.297,11.6,0,1482,122
47.495,11.4,0,1481,122
47.734,11.5,0,1482,122
47.952,11.8,0,1481,122
48.157,11.6,0,1480,122
48.393,11.7,0,1481,122
48.588,11.6,0,1480,122
48.8,11.6,0,1481,122
49.022,11.6,0,1481,122
49.234,11.5,0,1481,122
49.439,11.5,0,1482,122
49.649,11.6,0,1482,122
49.868,11.7,0,1480,122
50.069,11.9,0,1481,122
50.294,11.7,0,1480,122
50.522,11.7,0,1482,122
50.718,11.8,0,1482,122
50.964,11.6,0,1480,122
51.18,11.7,0,1481,122
51.376,11.6,0,1481,122
51.589,11.6,0,1481,122
51.82,11.7,0,1481,122
52.072,11.4,0,1480,122
52.252,11.8,0,1481,122
52.489,11.6,0,1481,122
52.682,11.5,0,1482,122
52.9,11.6,0,1481,122
53.141,11.6,0,1481,122
53.308,11.6,0,1481,122
53.535,11.6,0,1481,122
53.746,11.7,0,1481,122
