# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.144,24.7,0,-0.0,1254,64
0.351,23.9,0,-0.0,1506,129
0.557,22.9,0,7.29,1509,129
0.803,22.0,0,30.35,1516,131
0.978,23.4,0,7.77,1539,137
1.207,26.7,0,4.94,1520,132
1.438,29.8,0,4.0,1510,130
1.626,30.2,0,4.0,1505,128
1.843,27.8,0,4.0,1515,131
2.082,25.6,0,-0.0,1527,134
2.286,24.0,0,-0.0,1527,134
2.503,24.2,0,-0.0,1526,134
2.699,25.1,0,-0.0,1520,132
2.936,25.9,0,-0.0,1519,132
3.149,27.7,0,3.53,1518,132
3.362,27.1,0,6.82,1512,130
3.557,26.1,0,28.94,1526,134
3.786,26.6,0,34.12,1547,139
4.024,29.0,0,36.47,1555,141
4.242,32.8,0,36.94,1555,141
4.442,37.3,0,36.47,1560,142
4.642,41.5,0,38.82,1562,143
4.868,43.4,0,40.71,1566,144
5.074,45.2,0,41.18,1584,148
5.282,45.2,0,41.65,1592,150
