# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.235,10.3,0,1400,102
0.436,10.2,0,1262,66
0.644,10.3,0,1262,66
0.855,10.4,0,1262,66
1.078,10.5,0,1262,66
1.29,10.2,0,1262,66
1.504,10.4,0,1262,66
1.789,10.2,0,1262,66
1.944,10.3,0,1263,67
2.143,10.2,0,1265,67
2.377,10.3,0,1267,68
2.572,10.2,0,1268,68
2.783,10.3,0,1270,68
3.024,10.2,0,1273,69
3.228,10.3,0,1283,72
3.424,10.2,0,1308,78
3.668,10.3,0,1320,81
3.85,10.3,0,1329,83
4.077,10.3,0,1341,86
4.31,10.3,0,1350,89
4.503,10.4,0,1360,91
4.754,10.2,0,1371,94
4.952,10.2,0,1382,97
5.156,10.3,0,1392,99
5.373,10.3,0,1403,102
5.581,10.2,0,1413,105
5.844,10.2,0,1412,105
6.004,10.3,0,1411,104
6.251,10.1,0,1410,104
6.482,10.3,0,1410,104
6.674,10.3,0,1418,106
6.903,10.3,0,1417,106
7.117,10.2,0,1416,106
7.322,10.3,0,1415,105
7.526,10.3,0,1413,105
7.747,10.2,0,1412,105
7.974,10.2,0,1409,104
8.175,10.3,0,1419,106
8.41,10.4,0,1418,106
8.619,10.3,0,1416,106
8.847,10.1,0,1388,98
9.077,10.3,0,1383,97
9.25,10.2,0,1382,97
9.494,10.2,0,1383,97
9.683,10.2,0,1384,97
9.909,10.2,0,1384,97
10.138,10.2,0,1384,97
10.329,10.2,0,1387,98
10.557,10.3,0,1392,99
10.777,10.2,0,1396,100
11.005,10.2,0,1398,101
11.238,10.4,0,1401,102
11.433,10.1,0,1402,102
11.66,10.3,0,1407,103
11.864,10.4,0,1401,102
12.077,10.2,0,1399,101
12.286,10.2,0,1401,102
12.515,10.3,0,1401,102
12.728,10.4,0,1400,102
12.932,10.2,0,1399,101
13.178,10.0,0,1400,102
13.366,10.2,0,1402,102
13.576,10.4,0,1384,97
13.779,10.3,0,1358,91
13.995,10.2,0,1349,88
14.215,10.2,0,1339,86
14.43,10.2,0,1328,83
14.667,10.2,0,1318,81
14.86,10.2,0,1309,78
15.093,10.3,0,1328,83
15.313,10.3,0,1332,84
15.503,10.3,0,1331,84
15.766,10.2,0,1332,84
15.936,10.3,0,1332,84
