# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.153,12.0,0,3.53,1576,146
0.347,12.1,0,3.53,1303,77
0.559,12.9,0,3.53,1403,102
0.761,12.2,0,3.53,1401,102
0.992,12.3,0,-0.0,1408,104
1.192,12.3,0,-0.0,1403,102
1.416,12.2,0,-0.0,1404,103
1.622,12.0,0,-0.0,1403,102
1.862,12.2,0,-0.0,1404,103
2.068,12.0,0,-0.0,1402,102
2.27,12.2,0,-0.0,1404,103
2.513,12.2,0,-0.0,1402,102
2.721,12.0,0,-0.0,1404,103
2.929,12.1,0,-0.0,1404,103
3.137,11.9,0,-0.0,1403,102
3.374,12.2,0,19.06,1404,103
3.584,12.2,0,40.24,1407,103
3.791,12.3,0,40.71,1438,111
3.993,12.1,0,44.94,1451,115
4.224,12.4,0,50.12,1464,118
4.423,12.3,0,56.24,1481,122
4.652,12.6,0,60.0,1497,126
4.874,13.2,0,60.0,1517,131
5.085,15.2,0,60.0,1529,134
5.316,19.0,0,60.0,1538,137
5.511,23.0,0,46.82,1545,138
5.738,25.8,0,48.71,1540,137
5.946,27.2,0,52.47,1554,141
6.178,27.9,0,52.47,1575,146
6.379,28.6,0,51.06,1575,146
6.618,31.4,0,38.35,1577,147
6.812,32.9,0,27.06,1573,146
7.02,33.6,0,3.06,1570,145
7.237,32.0,0,3.06,1560,142
7.481,29.7,0,3.06,1569,145
7.675,25.8,0,3.06,1572,145
7.917,23.7,0,-0.0,1580,147
8.093,25.9,0,-0.0,1577,147
8.324,29.6,0,-0.0,1561,143
8.526,31.2,0,-0.0,1552,140
8.762,31.8,0,-0.0,1556,141
8.98,30.2,0,-0.0,1559,142
9.208,28.8,0,-0.0,1568,144
9.423,27.4,0,-0.0,1568,144
9.621,26.7,0,-0.0,1571,145
9.824,26.5,0,42.59,1569,145
10.032,27.3,0,55.76,1585,149
10.267,29.6,0,57.65,1581,148
10.498,32.4,0,60.0,1576,146
10.677,34.7,0,60.0,1575,146
10.916,35.8,0,60.0,1577,147
11.153,33.7,0,60.0,1584,148
11.342,31.4,0,60.0,1587,149
11.577,30.4,0,60.0,1580,147
11.769,30.0,0,60.0,1578,147
11.985,30.7,0,60.0,1581,148
12.192,31.8,0,60.0,1580,147
12.432,32.4,0,60.0,1580,147
12.654,32.1,0,60.0,1582,148
12.829,31.9,0,60.0,1588,149
13.07,31.1,0,60.0,1579,147
13.272,30.3,0,60.0,1583,148
13.493,30.2,0,60.0,1587,149
13.717,29.3,0,60.0,1576,146
13.916,29.7,0,60.0,1581,148
14.162,30.0,0,60.0,1581,148
14.362,30.5,0,60.0,1582,148
14.574,32.4,0,60.0,1582,148
14.782,32.6,0,60.0,1579,147
15.0,32.9,0,58.59,1585,149
15.22,32.6,0,-0.0,1578,147
15.434,30.5,0,-0.0,1540,137
15.693,25.9,0,-0.0,1550,140
15.851,20.5,0,-0.0,1562,143
16.083,17.6,0,-0.0,1569,145
16.304,18.2,0,-0.0,1563,143
16.496,22.7,0,-0.0,1553,141
16.755,25.8,0,-0.0,1534,136
16.969,24.8,0,-0.0,1536,136
17.148,22.6,0,-0.0,1551,140
17.375,20.8,0,-0.0,1557,142
17.6,20.8,0,-0.0,1557,142
17.829,21.5,0,-0.0,1552,140
18.007,22.3,0,-0.0,1548,139
18.222,22.8,0,-0.0,1547,139
18.439,22.2,0,-0.0,1548,139
18.65,22.0,0,-0.0,1553,141
18.894,21.3,0,-0.0,1551,140
19.091,21.1,0,3.06,1553,141
19.319,21.4,0,3.06,1552,140
19.544,22.0,0,3.53,1555,141
19.725,22.8,0,33.18,1553,141
19.97,23.9,0,46.82,1558,142
20.158,26.1,0,40.24,1581,148
20.414,29.2,0,-0.0,1587,149
20.591,29.4,0,-0.0,1534,136
20.842,26.1,0,-0.0,1542,138
21.081,22.1,0,3.53,1559,142
21.251,18.8,0,4.0,1568,144
21.482,18.8,0,6.82,1569,145
21.683,22.1,0,57.65,1561,143
21.906,26.1,0,57.65,1581,148
22.122,31.4,0,60.0,1576,146
22.354,34.6,0,60.0,1584,148
22.566,36.6,0,60.0,1587,149
22.762,36.6,0,60.0,1578,147
22.986,33.9,0,60.0,1587,149
23.198,29.9,0,60.0,1587,149
23.465,27.6,0,60.0,1577,147
23.653,26.6,0,60.0,1577,147
23.851,27.1,0,60.0,1576,146
24.065,28.4,0,60.0,1587,149
24.268,30.0,0,60.0,1585,149
24.496,30.9,0,60.0,1584,148
24.707,31.1,0,60.0,1587,149
24.915,30.4,0,60.0,1579,147
25.139,28.9,0,59.53,1584,148
25.35,27.7,0,-0.0,1582,148
25.562,26.1,0,-0.0,1534,136
25.77,21.6,0,-0.0,1536,136
26.011,17.3,0,-0.0,1552,140
26.195,14.9,0,-0.0,1555,141
26.413,15.5,0,-0.0,1551,140
26.641,17.4,0,-0.0,1541,137
26.849,19.8,0,-0.0,1535,136
