# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.14,12.2,0,-0.0,1377,96
0.333,11.9,0,4.0,1279,71
0.555,11.7,0,4.94,1400,102
0.759,11.8,0,5.41,1406,103
0.963,12.0,0,5.41,1406,103
1.205,12.3,0,5.41,1406,103
1.398,12.1,0,5.41,1407,103
1.606,12.0,0,5.41,1410,104
1.836,11.8,0,20.94,1411,104
2.044,12.0,0,20.94,1423,107
2.264,11.9,0,20.94,1431,109
2.465,12.0,0,-0.0,1437,111
2.698,12.3,0,-0.0,1425,108
2.888,12.3,0,-0.0,1422,107
3.122,12.6,0,-0.0,1423,107
3.331,12.3,0,-0.0,1422,107
3.538,12.2,0,-0.0,1424,108
3.756,12.0,0,-0.0,1422,107
3.974,11.6,0,-0.0,1424,108
4.231,12.0,0,-0.0,1425,108
4.42,12.2,0,-0.0,1423,107
4.643,12.3,0,-0.0,1422,107
4.837,12.2,0,-0.0,1423,107
5.077,12.0,0,-0.0,1423,107
5.31,12.2,0,-0.0,1424,108
5.498,12.0,0,-0.0,1423,107
5.713,12.0,0,-0.0,1423,107
5.916,12.0,0,-0.0,1423,107
6.133,12.0,0,-0.0,1423,107
6.383,12.1,0,-0.0,1423,107
6.573,12.1,0,-0.0,1423,107
6.817,12.1,0,-0.0,1423,107
7.012,11.8,0,-0.0,1423,107
7.227,12.1,0,-0.0,1424,108
7.435,12.1,0,-0.0,1423,107
7.648,12.1,0,10.12,1423,107
7.904,12.1,0,36.0,1427,108
8.113,12.3,0,36.0,1458,116
8.319,13.6,0,36.0,1466,118
8.519,15.8,0,36.0,1471,120
8.729,18.3,0,30.82,1475,121
8.965,21.2,0,-0.0,1478,121
9.186,22.3,0,-0.0,1450,114
9.379,20.0,0,4.47,1452,115
9.601,14.8,0,28.47,1467,119
9.808,13.8,0,28.47,1503,128
10.031,17.3,0,4.94,1503,128
10.249,23.4,0,-0.0,1473,120
10.479,25.9,0,-0.0,1455,116
10.691,23.9,0,-0.0,1461,117
10.912,19.8,0,-4.94,1478,121
11.101,17.0,0,-0.0,1491,125
11.343,16.5,0,-0.0,1488,124
11.57,18.6,0,-0.0,1481,122
11.747,20.5,0,-0.0,1470,119
12.002,21.0,0,-0.0,1468,119
12.176,20.3,0,-0.0,1474,120
12.398,19.5,0,3.06,1477,121
12.644,18.4,0,-0.0,1479,122
12.836,18.4,0,4.0,1482,122
13.057,18.7,0,27.53,1478,121
13.256,19.7,0,36.0,1491,125
13.487,21.9,0,36.0,1512,130
13.726,26.1,0,38.35,1511,130
13.93,30.3,0,43.06,1510,130
14.127,33.7,0,43.06,1521,132
14.332,36.0,0,44.0,1532,135
14.564,37.8,0,49.65,1541,137
14.763,39.7,0,49.65,1557,142
14.992,41.7,0,50.12,1572,145
15.217,44.1,0,41.18,1579,147
15.403,47.9,0,27.06,1570,145
15.627,51.3,0,26.59,1564,143
15.848,52.2,0,41.65,1557,142
16.081,54.4,0,41.65,1571,145
16.282,56.6,0,41.18,1579,147
16.502,58.3,0,41.18,1570,145
16.728,60.7,0,42.59,1584,148
16.922,63.5,0,42.59,1577,147
17.152,66.4,0,42.59,1580,147
17.39,70.9,0,3.06,1576,146
17.565,73.6,0,-0.0,1579,147
17.799,78.2,0,-0.0,1546,139
18.011,77.5,0,-0.0,1539,137
18.22,76.6,0,-0.0,1555,141
18.454,73.0,0,3.53,1554,141
18.653,69.5,0,45.88,1568,144
18.881,65.3,0,47.76,1579,147
19.101,64.5,0,48.24,1579,147
19.339,63.0,0,48.24,1582,148
19.525,62.5,0,40.71,1582,148
19.753,64.1,0,28.0,1580,147
19.979,66.6,0,35.06,1567,144
20.165,68.3,0,40.24,1575,146
20.408,68.6,0,42.12,1584,148
20.602,72.6,0,15.29,1581,148
20.826,72.8,0,6.35,1561,143
21.061,73.5,0,6.82,1559,142
21.258,73.2,0,34.12,1557,142
21.472,70.6,0,52.47,1582,148
21.676,69.6,0,58.59,1575,146
21.886,67.9,0,58.12,1579,147
22.11,68.0,0,58.12,1573,146
22.359,67.8,0,60.0,1586,149
22.55,68.4,0,60.0,1574,146
22.759,68.4,0,60.0,1577,147
22.99,70.4,0,60.0,1579,147
23.181,71.5,0,3.06,1573,146
23.389,73.7,0,-0.0,1561,143
23.649,72.2,0,-0.0,1521,132
23.82,67.4,0,-0.0,1536,136
24.07,59.5,0,-0.0,1550,140
