# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.027,12.4,0,-0.0,1556,141
0.25,12.4,0,-0.0,1556,141
0.475,12.5,0,-0.0,1556,141
0.671,12.5,0,-0.0,1556,141
0.902,12.5,0,-0.0,1556,141
1.124,12.5,0,-0.0,1556,141
1.321,12.5,0,-0.0,1556,141
1.562,12.3,0,-0.0,1556,141
1.775,12.5,0,-0.0,1556,141
1.976,12.4,0,-0.0,1556,141
2.191,12.5,0,-25.18,1556,141
2.42,12.5,0,-40.7,1549,139
2.65,12.4,0,-0.0,1514,131
2.852,12.4,0,28.47,1544,138
3.078,12.5,0,-0.0,1556,141
3.27,12.5,0,-0.0,1548,139
3.488,12.6,0,-0.0,1548,139
3.749,12.5,0,-0.0,1547,139
3.926,12.3,0,-0.0,1549,139
4.143,12.5,0,-0.0,1550,140
4.346,12.4,0,-0.0,1549,139
4.569,12.4,0,-0.0,1549,139
4.793,12.5,0,-0.0,1548,139
5.028,12.6,0,-0.0,1548,139
5.216,12.4,0,-0.0,1548,139
5.445,12.5,0,-0.0,1549,139
5.659,12.4,0,-0.0,1548,139
5.853,12.6,0,-0.0,1548,139
6.078,12.5,0,-0.0,1548,139
6.318,12.5,0,-0.0,1548,139
6.495,12.5,0,-0.0,1548,139
6.72,12.5,0,-0.0,1548,139
6.94,12.5,0,-0.0,1548,139
7.146,12.5,0,-0.0,1548,139
7.362,12.4,0,-0.0,1548,139
7.592,12.7,0,-0.0,1549,139
7.822,12.5,0,-0.0,1547,139
8.027,12.5,0,-0.0,1548,139
8.234,12.5,0,-0.0,1549,139
8.443,12.2,0,-0.0,1548,139
8.669,12.3,0,-0.0,1549,139
8.871,12.5,0,-0.0,1548,139
9.087,12.4,0,-0.0,1548,139
9.292,12.3,0,-0.0,1549,139
9.507,12.3,0,-0.0,1549,139
9.725,12.5,0,-0.0,1549,139
9.978,12.4,0,-0.0,1548,139
10.164,12.5,0,-0.0,1549,139
10.381,12.5,0,-0.0,1548,139
10.595,12.6,0,-0.0,1548,139
10.79,12.6,0,-0.0,1548,139
11.009,12.6,0,-0.0,1548,139
11.24,12.4,0,-0.0,1547,139
11.472,12.6,0,-0.0,1549,139
11.647,12.5,0,-0.0,1548,139
11.896,12.5,0,-0.0,1548,139
12.097,12.7,0,-0.0,1549,139
12.301,12.6,0,-0.0,1547,139
12.51,12.5,0,-0.0,1547,139
12.731,12.5,0,-0.0,1549,139
12.978,12.6,0,-0.0,1548,139
13.163,12.6,0,-0.0,1548,139
13.39,12.5,0,-0.0,1547,139
13.608,12.5,0,-0.0,1549,139
13.826,12.5,0,3.06,1549,139
14.067,12.4,0,3.06,1549,139
14.255,12.6,0,-0.0,1552,140
14.498,12.4,0,-0.0,1549,139
14.669,12.6,0,-0.0,1550,140
14.9,12.5,0,-0.0,1549,139
15.11,12.6,0,-0.0,1549,139
15.318,12.7,0,-0.0,1548,139
15.541,12.6,0,-0.0,1548,139
15.75,12.4,0,-0.0,1549,139
16.003,12.6,0,-0.0,1550,140
16.184,12.6,0,-0.0,1549,139
16.402,12.6,0,-0.0,1549,139
16.647,12.6,0,-0.0,1549,139
16.833,12.5,0,-0.0,1549,139
17.082,12.5,0,-0.0,1549,139
