# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.005,10.3,0,,
0.198,10.4,0,,
0.436,10.4,0,1050,12
0.642,10.4,0,1150,38
0.824,10.3,0,1250,63
1.07,10.3,0,1350,89
1.261,10.3,0,1400,102
1.502,10.3,0,1400,102
1.718,10.4,0,1400,102
1.927,10.2,0,1399,101
2.129,10.2,0,1400,102
2.339,10.4,0,1400,102
2.569,10.2,0,1400,102
2.767,10.2,0,1400,102
2.979,10.4,0,1400,102
3.208,10.4,0,1400,102
3.413,10.2,0,1400,102
3.631,10.4,0,1400,102
3.848,10.3,0,1400,102
4.087,10.4,0,1400,102
4.285,10.3,0,1400,102
