# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.154,9.9,0,,
0.381,10.1,0,1208,53
0.58,10.0,0,1228,58
0.815,9.9,0,1246,62
1.013,10.1,0,1266,67
1.21,10.0,0,1286,72
1.453,10.1,0,1306,78
1.647,9.9,0,1326,83
1.855,10.0,0,1346,88
2.129,10.6,0,1366,93
2.297,10.0,0,1386,98
2.499,10.8,0,1406,103
2.716,9.0,0,1426,108
2.957,9.5,0,1446,113
3.152,9.9,0,1466,118
3.398,13.7,0,1486,123
3.583,15.6,0,1491,125
3.798,15.9,0,1490,124
4.009,15.4,0,1494,125
4.237,15.6,0,1497,126
4.463,15.8,0,1495,126
4.677,15.6,0,1494,125
4.87,15.5,0,1495,126
5.092,15.4,0,1495,126
5.304,15.5,0,1496,126
5.535,15.5,0,1495,126
5.736,15.6,0,1495,126
5.995,15.5,0,1495,126
6.192,15.6,0,1495,126
6.384,15.6,0,1495,126
6.611,15.8,0,1494,125
6.83,15.6,0,1494,125
7.057,15.6,0,1495,126
7.251,15.4,0,1495,126
7.465,15.6,0,1497,126
7.706,16.1,0,1495,126
7.9,16.4,0,1493,125
8.156,16.7,0,1493,125
8.335,16.5,0,1492,125
8.607,16.9,0,1493,125
8.762,17.1,0,1493,125
8.985,17.4,0,1492,125
9.212,17.3,0,1491,125
9.392,17.7,0,1493,125
9.623,17.7,0,1491,125
9.844,17.9,0,1492,125
10.046,17.6,0,1492,125
10.276,17.5,0,1492,125
10.482,17.4,0,1494,125
10.712,17.3,0,1494,125
10.892,16.6,0,1494,125
11.138,16.1,0,1495,126
11.347,15.9,0,1495,126
11.547,15.6,0,1495,126
11.789,15.6,0,1497,126
11.997,15.3,0,1495,126
12.215,14.9,0,1497,126
12.425,14.1,0,1498,126
12.648,13.0,0,1498,126
12.88,12.1,0,1499,127
13.061,11.7,0,1501,127
13.305,11.6,0,1500,127
13.505,10.6,0,1500,127
13.74,11.6,0,1503,128
13.932,11.6,0,1498,126
14.143,11.4,0,1501,127
14.382,11.3,0,1501,127
14.574,11.1,0,1500,127
14.783,10.9,0,1500,127
14.993,10.8,0,1501,127
15.207,11.0,0,1500,127
15.444,10.2,0,1500,127
15.66,10.4,0,1503,128
15.879,11.0,0,1501,127
16.071,11.2,0,1499,127
16.334,11.8,0,1500,127
16.571,11.4,0,1502,128
16.721,11.4,0,1506,129
16.952,11.2,0,1507,129
17.169,11.4,0,1509,129
17.374,11.3,0,1509,129
17.585,11.3,0,1510,130
17.818,11.6,0,1511,130
18.06,11.4,0,1511,130
18.236,11.4,0,1512,130
18.455,11.4,0,1514,131
18.658,11.4,0,1515,131
18.892,11.5,0,1516,131
19.123,11.3,0,1516,131
19.339,11.4,0,1519,132
19.524,11.6,0,1521,132
19.737,11.5,0,1523,133
19.951,10.3,0,1524,133
20.162,10.8,0,1532,135
20.373,10.9,0,1528,134
20.592,11.3,0,1530,135
20.823,11.3,0,1531,135
21.047,11.5,0,1533,135
21.239,11.7,0,1535,136
21.447,11.7,0,1536,136
21.687,11.5,0,1538,137
21.888,11.7,0,1542,138
22.095,11.5,0,1543,138
22.322,11.3,0,1546,139
22.534,11.5,0,1547,139
22.773,11.6,0,1548,139
22.972,11.5,0,1550,140
23.203,11.7,0,1552,140
23.402,11.5,0,1553,141
23.656,11.7,0,1556,141
23.84,11.8,0,1553,141
24.097,11.8,0,1551,140
24.281,11.7,0,1551,140
24.488,11.7,0,1552,140
24.759,11.7,0,1552,140
24.93,11.7,0,1552,140
25.141,11.5,0,1552,140
25.355,11.2,0,1553,141
25.549,11.3,0,1553,141
25.791,11.1,0,1552,140
25.994,11.1,0,1553,141
26.21,11.5,0,1552,140
26.422,11.9,0,1550,140
26.655,11.7,0,1549,139
26.841,11.5,0,1552,140
27.102,10.8,0,1553,141
27.302,10.9,0,1555,141
27.499,10.8,0,1552,140
27.704,10.1,0,1552,140
27.957,9.5,0,1556,141
28.139,10.4,0,1555,141
28.405,10.3,0,1549,139
28.584,11.0,0,1552,140
28.798,11.2,0,1549,139
29.014,11.8,0,1552,140
29.208,12.5,0,1551,140
29.479,12.7,0,1548,139
29.669,12.4,0,1549,139
29.868,12.3,0,1552,140
30.062,11.8,0,1552,140
30.316,11.8,0,1553,141
30.516,11.7,0,1552,140
30.716,11.6,0,1552,140
30.934,11.5,0,1552,140
31.155,11.4,0,1552,140
31.357,11.1,0,1552,140
31.568,11.1,0,1553,141
31.798,11.0,0,1553,141
32.02,10.9,0,1552,140
32.235,11.0,0,1553,141
32.44,10.9,0,1552,140
32.66,10.8,0,1553,141
32.877,11.1,0,1554,141
33.072,11.1,0,1551,140
33.284,11.2,0,1553,141
33.525,12.2,0,1551,140
33.73,10.6,0,1548,139
33.942,11.0,0,1553,141
34.164,11.0,0,1550,140
34.38,10.4,0,1552,140
34.598,10.2,0,1555,141
34.798,10.7,0,1553,141
35.035,10.5,0,1551,140
35.237,10.5,0,1553,141
35.459,10.6,0,1554,141
35.69,10.9,0,1551,140
35.874,11.5,0,1550,140
36.125,12.3,0,1549,139
36.313,12.0,0,1549,139
36.518,12.3,0,1552,140
36.765,13.3,0,1552,140
36.975,15.0,0,1547,139
37.194,15.6,0,1542,138
37.389,13.6,0,1546,139
37.607,10.6,0,1559,142
37.825,10.5,0,1561,143
38.019,10.5,0,1555,141
38.26,10.8,0,1553,141
38.447,10.0,0,1552,140
38.676,12.0,0,1557,142
38.898,11.6,0,1544,138
39.099,11.2,0,1551,140
39.352,11.1,0,1552,140
39.535,11.0,0,1552,140
39.774,11.1,0,1553,141
39.985,11.5,0,1551,140
40.185,9.8,0,1550,140
40.404,10.3,0,1561,143
40.638,10.1,0,1554,141
40.825,10.3,0,1553,141
41.055,10.5,0,1552,140
41.29,9.6,0,1552,140
41.479,8.9,0,1555,141
41.69,8.0,0,1558,142
41.933,7.5,0,1559,142
42.139,6.4,0,1558,142
42.363,6.1,0,1560,142
42.563,5.9,0,1559,142
42.76,6.0,0,1557,142
42.984,7.2,0,1557,142
43.192,8.2,0,1553,141
43.429,10.5,0,1551,140
43.623,10.6,0,1546,139
43.861,10.8,0,1551,140
44.057,10.9,0,1551,140
44.27,10.9,0,1552,140
44.485,11.0,0,1552,140
44.706,10.9,0,1552,140
44.958,10.9,0,1552,140
45.125,10.9,0,1552,140
45.353,10.9,0,1552,140
45.588,10.7,0,1552,140
45.807,10.7,0,1553,141
46.012,10.8,0,1553,141
46.213,10.7,0,1552,140
46.441,10.7,0,1553,141
46.628,10.8,0,1552,140
46.858,10.8,0,1551,140
47.097,10.6,0,1552,140
47.273,10.7,0,1553,141
47.525,10.7,0,1553,141
47.714,10.7,0,1553,141
47.924,10.7,0,1552,140
48.151,10.6,0,1553,141
48.366,10.9,0,1553,141
48.593,10.7,0,1552,140
48.78,10.7,0,1553,141
49.047,10.8,0,1552,140
49.219,10.8,0,1553,141
49.432,10.8,0,1552,140
49.641,10.6,0,1552,140
49.863,10.6,0,1553,141
50.09,10.8,0,1553,141
