# Kp=0.80 Ki=1.20 Kd=0.0
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.104,6.2,0,-0.0,1617,157
0.334,6.2,0,-0.0,1509,129
0.524,6.2,0,-0.0,1509,129
0.726,6.3,0,-0.0,1509,129
0.932,6.3,0,-0.0,1509,129
1.108,6.1,0,-0.0,1509,129
1.313,6.2,0,-0.0,1509,129
1.525,6.1,0,-0.0,1509,129
1.725,6.1,0,-0.0,1509,129
1.908,6.2,0,-0.0,1509,129
2.138,6.3,0,-0.0,1509,129
2.314,6.3,0,-0.0,1509,129
2.513,6.2,0,-0.0,1509,129
2.724,6.2,0,-0.0,1509,129
2.923,6.2,0,-0.0,1509,129
3.121,6.2,0,-0.0,1509,129
3.329,6.2,0,-0.0,1509,129
3.525,6.2,0,-0.0,1509,129
3.714,6.3,0,-0.0,1509,129
3.931,6.2,0,-0.0,1509,129
4.135,6.2,0,-0.0,1509,129
4.342,6.3,0,-0.0,1509,129
4.534,6.1,0,-0.0,1509,129
4.727,6.2,0,-0.0,1509,129
4.919,6.2,0,-0.0,1509,129
5.124,6.1,0,-0.0,1509,129
5.363,6.3,0,-0.0,1509,129
5.522,6.3,0,-0.0,1509,129
5.721,6.3,0,-0.0,1509,129
5.94,6.3,0,-0.0,1509,129
6.131,6.1,0,-0.0,1509,129
6.338,6.1,0,-0.0,1509,129
6.544,6.2,0,-0.0,1509,129
6.723,6.3,0,-0.0,1509,129
6.939,6.3,0,-0.0,1509,129
7.137,6.3,0,-0.0,1509,129
7.35,6.2,0,-0.0,1509,129
7.536,6.2,0,-0.0,1509,129
7.74,6.1,0,-0.0,1509,129
7.931,6.2,0,-0.0,1509,129
8.132,6.2,0,-0.0,1509,129
8.348,6.1,0,-0.0,1509,129
8.538,6.1,0,-0.0,1509,129
8.736,6.2,0,-0.0,1509,129
8.935,6.2,0,-0.0,1509,129
9.148,6.2,0,-0.0,1509,129
9.336,6.1,0,-0.0,1509,129
9.532,6.2,0,-0.0,1509,129
9.735,6.3,0,-0.0,1509,129
9.932,6.2,0,-0.0,1509,129
10.132,6.2,0,-0.0,1509,129
10.343,6.2,0,-0.0,1509,129
10.583,6.2,0,-0.0,1509,129
10.736,6.3,0,-0.0,1509,129
10.952,6.2,0,-0.0,1509,129
11.154,6.2,0,-0.0,1509,129
11.338,6.3,0,-0.0,1509,129
11.542,6.2,0,-0.0,1509,129
11.742,6.2,0,-0.0,1509,129
11.946,6.3,0,-0.0,1509,129
12.148,6.3,0,-0.0,1509,129
12.365,6.2,0,-0.0,1509,129
12.553,6.3,0,-0.0,1509,129
12.742,6.3,0,-0.0,1509,129
12.958,6.2,0,-0.0,1509,129
13.168,6.3,0,-0.0,1509,129
13.349,6.1,0,-0.0,1509,129
13.552,6.3,0,-0.0,1509,129
13.754,6.3,0,-0.0,1509,129
13.949,6.2,0,-0.0,1509,129
14.144,6.3,0,-0.0,1509,129
14.355,6.4,0,-0.0,1509,129
14.557,6.3,0,-0.0,1509,129
14.753,6.3,0,-0.0,1509,129
14.962,6.2,0,-0.0,1509,129
15.152,6.2,0,-0.0,1509,129
15.371,6.3,0,-0.0,1509,129
15.544,6.3,0,-0.0,1509,129
15.754,6.3,0,-0.0,1509,129
15.958,6.1,0,-0.0,1509,129
16.151,6.2,0,-0.0,1509,129
16.363,6.2,0,-0.0,1509,129
16.557,6.3,0,-0.0,1509,129
16.748,6.3,0,-0.0,1509,129
16.954,6.3,0,-0.0,1509,129
17.159,6.3,0,-0.0,1509,129
17.355,6.3,0,-0.0,1509,129
17.564,6.2,0,-0.0,1509,129
17.759,6.2,0,-0.0,1509,129
17.966,6.2,0,-0.0,1509,129
18.153,6.3,0,-0.0,1509,129
18.355,6.2,0,-0.0,1509,129
18.569,6.2,0,-0.0,1509,129
18.76,6.1,0,-0.0,1509,129
18.964,6.2,0,-0.0,1509,129
19.171,6.2,0,-0.0,1509,129
19.36,6.3,0,-0.0,1509,129
19.558,6.1,0,-0.0,1509,129
19.767,6.2,0,-0.0,1509,129
19.981,6.2,0,-0.0,1509,129
20.184,6.3,0,-0.0,1509,129
20.367,6.2,0,-0.0,1509,129
20.576,6.2,0,-0.0,1509,129
20.79,6.3,0,-0.0,1509,129
20.978,6.3,0,-0.0,1509,129
21.167,6.4,0,-0.0,1509,129
21.369,6.2,0,-0.0,1509,129
21.579,6.3,0,-0.0,1509,129
21.785,6.3,0,-0.0,1509,129
21.98,6.2,0,-0.0,1509,129
22.171,6.2,0,-0.0,1509,129
22.369,6.2,0,-0.0,1509,129
22.581,6.2,0,-0.0,1509,129
22.767,6.2,0,-0.0,1509,129
22.985,6.1,0,-0.0,1509,129
23.188,6.3,0,-0.0,1509,129
23.372,6.2,0,-0.0,1509,129
23.581,6.2,0,-0.0,1509,129
23.783,6.2,0,-0.0,1509,129
23.986,6.4,0,-0.0,1509,129
24.178,6.2,0,-0.0,1508,129
24.382,6.2,0,-0.0,1509,129
24.607,6.3,0,-0.0,1509,129
24.776,6.3,0,-0.0,1509,129
24.971,6.4,0,-0.0,1509,129
25.182,6.3,0,-0.0,1509,129
25.376,6.2,0,-0.0,1509,129
25.594,6.1,0,-0.0,1509,129
25.775,6.1,0,7.29,1509,129
25.98,6.2,0,60.0,1509,129
26.172,6.2,0,60.0,1559,142
26.389,6.2,0,58.12,1577,147
26.596,6.3,0,52.0,1592,150
26.774,6.2,0,35.53,1600,153
26.978,6.3,0,25.65,1604,154
27.176,6.2,0,55.29,1597,152
27.395,6.3,0,57.65,1623,158
27.595,6.4,0,59.06,1645,164
27.792,6.2,0,60.0,1660,168
27.998,6.2,0,37.88,1675,172
28.181,6.3,0,6.82,1690,175
28.385,6.2,0,5.88,1653,166
28.599,6.1,0,4.94,1654,166
28.777,6.1,0,4.94,1656,167
28.98,6.1,0,3.53,1656,167
29.201,6.2,0,3.53,1656,167
29.387,6.3,0,3.53,1657,167
29.584,6.3,0,-0.0,1657,167
29.796,6.3,0,-0.0,1659,168
29.985,6.3,0,-0.0,1656,167
30.184,6.3,0,-0.0,1655,167
30.405,6.4,0,-0.0,1656,167
30.601,6.4,0,8.71,1656,167
30.821,6.2,0,3.06,1663,169
30.984,6.2,0,3.06,1660,168
31.214,6.3,0,3.06,1661,168
31.388,6.2,0,3.06,1661,168
31.599,6.3,0,3.06,1662,168
31.791,6.3,0,3.06,1663,169
31.997,6.3,0,3.06,1663,169
32.186,6.3,0,3.06,1664,169
32.401,6.2,0,3.06,1665,169
