# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.217,19.6,0,,
0.449,19.6,0,1070,17
0.66,20.0,0,1100,25
0.87,20.1,0,1100,25
1.068,20.4,0,1100,25
1.282,20.4,0,1100,25
1.49,20.1,0,1100,25
1.713,20.1,0,1100,25
1.937,20.2,0,1100,25
2.138,20.8,0,1100,25
2.409,20.5,0,1100,25
2.577,20.0,0,1100,25
2.785,20.5,0,1100,25
3.021,20.2,0,1100,25
3.24,20.0,0,1100,25
3.487,19.9,0,1100,25
3.655,20.7,0,1100,25
3.893,20.4,0,1100,25
4.078,19.5,0,1100,25
4.315,20.2,0,1100,25
4.517,20.9,0,1100,25
4.788,22.1,0,1100,25
4.971,22.3,0,1100,25
5.18,19.0,0,1100,25
5.396,17.0,0,1100,25
5.623,16.6,0,1100,25
5.828,17.4,0,1100,25
6.067,17.3,0,1100,25
6.253,17.4,0,1100,25
6.47,18.0,0,1100,25
6.732,17.8,0,1100,25
6.955,17.7,0,1100,25
7.138,17.8,0,1100,25
7.337,17.5,0,1100,25
7.563,17.3,0,1100,25
7.762,17.5,0,1100,25
7.995,17.6,0,1100,25
8.21,18.0,0,1100,25
8.396,18.9,0,1100,25
8.649,18.9,0,1100,25
8.846,20.1,0,1100,25
9.054,21.0,0,1100,25
9.254,21.9,0,1100,25
9.486,21.3,0,1100,25
9.682,21.8,0,1100,25
9.906,20.7,0,1100,25
10.153,18.5,0,1100,25
10.357,16.4,0,1100,25
10.568,14.2,0,1100,25
10.805,12.4,0,1100,25
10.979,11.0,0,1100,25
11.226,11.1,0,1100,25
11.415,11.7,0,1100,25
11.623,9.0,0,1100,25
11.836,5.0,0,1100,25
12.055,6.1,0,1100,25
12.277,5.1,0,1100,25
12.478,4.1,0,1100,25
12.709,4.5,0,1100,25
12.898,4.5,0,1100,25
13.117,5.6,0,1100,25
13.345,6.6,0,1100,25
13.543,7.1,0,1100,25
13.769,5.3,0,1100,25
13.969,5.6,0,1100,25
14.188,8.9,0,1100,25
14.399,9.8,0,1100,25
14.609,10.8,0,1100,25
14.847,11.1,0,1100,25
15.046,11.2,0,1100,25
15.28,11.2,0,1100,25
15.477,11.2,0,1100,25
15.703,11.3,0,1100,25
15.961,11.0,0,1100,25
16.136,10.7,0,1100,25
16.376,5.7,0,1100,25
16.582,5.8,0,1100,25
16.782,6.5,0,1100,25
17.001,5.3,0,1100,25
17.276,6.1,0,1100,25
17.463,5.8,0,1100,25
17.637,5.9,0,1100,25
17.886,5.9,0,1100,25
18.105,6.0,0,1100,25
18.295,5.8,0,1100,25
18.517,5.9,0,1100,25
18.73,6.0,0,1100,25
18.945,5.9,0,1100,25
19.195,5.8,0,1100,25
19.376,6.1,0,1100,25
19.602,6.0,0,1100,25
19.804,5.8,0,1100,25
20.017,6.0,0,1100,25
20.242,6.1,0,1100,25
20.445,6.0,0,1100,25
20.648,6.0,0,1100,25
20.865,6.0,0,1100,25
21.128,5.9,0,1100,25
21.297,6.1,0,1100,25
21.523,6.0,0,1100,25
21.711,6.0,0,1100,25
21.941,6.0,0,1100,25
22.179,6.0,0,1100,25
