# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.167,5.1,0,,
0.365,5.1,0,1210,53
0.58,5.0,0,1230,58
0.791,5.1,0,1250,63
1.012,5.0,0,1270,68
1.254,5.1,0,1290,73
1.507,5.0,0,1310,79
1.658,5.1,0,1330,84
1.895,5.1,0,1348,88
2.086,5.1,0,1368,93
2.317,5.0,0,1386,98
2.509,5.0,0,1408,104
2.738,5.1,0,1428,109
2.95,5.0,0,1448,114
3.175,5.1,0,1468,119
3.43,5.1,0,1488,124
3.605,5.1,0,1508,129
3.844,5.3,0,1528,134
4.033,5.2,0,1548,139
4.227,5.2,0,1568,144
4.479,5.1,0,1588,149
4.661,5.1,0,1608,155
4.898,4.4,0,1627,159
5.098,5.4,0,1627,159
5.348,8.9,0,1627,159
5.529,13.0,0,1627,159
5.741,15.4,0,1617,157
5.95,16.7,0,1627,159
6.162,17.1,0,1627,159
6.402,17.0,0,1627,159
6.605,18.0,0,1627,159
6.812,18.6,0,1627,159
7.06,19.4,0,1627,159
7.258,19.6,0,1627,159
7.471,19.6,0,1623,158
7.677,19.7,0,1627,159
7.911,19.3,0,1627,159
8.146,19.8,0,1627,159
8.321,19.9,0,1627,159
8.56,19.7,0,1627,159
8.747,20.2,0,1627,159
8.988,19.7,0,1627,159
9.207,18.9,0,1627,159
9.395,19.0,0,1627,159
9.624,19.2,0,1627,159
9.847,19.2,0,1627,159
10.052,19.2,0,1627,159
10.25,19.3,0,1627,159
10.497,18.8,0,1627,159
10.698,18.9,0,1627,159
10.901,19.2,0,1627,159
11.131,19.0,0,1627,159
11.361,18.6,0,1627,159
11.562,18.9,0,1627,159
11.782,18.8,0,1627,159
12.046,18.8,0,1627,159
12.193,18.8,0,1627,159
12.436,18.6,0,1627,159
12.635,18.3,0,1627,159
12.847,18.4,0,1627,159
13.108,18.7,0,1627,159
13.289,18.3,0,1627,159
13.489,18.1,0,1627,159
13.698,18.5,0,1627,159
13.961,18.0,0,1627,159
14.145,18.6,0,1627,159
14.354,18.1,0,1627,159
14.574,18.2,0,1627,159
14.828,18.2,0,1627,159
15.024,18.1,0,1627,159
15.229,18.0,0,1627,159
15.436,18.2,0,1627,159
15.676,18.1,0,1627,159
15.897,18.2,0,1627,159
16.082,18.1,0,1627,159
16.322,18.0,0,1627,159
16.516,17.7,0,1627,159
16.736,17.7,0,1627,159
16.977,17.6,0,1627,159
17.168,16.8,0,1627,159
17.375,14.0,0,1627,159
17.614,10.1,0,1627,159
17.828,9.0,0,1627,159
18.021,6.3,0,1627,159
18.24,5.7,0,1627,159
18.475,4.7,0,1627,159
18.656,5.0,0,1627,159
18.894,4.6,0,1627,159
19.09,4.9,0,1627,159
19.299,4.7,0,1627,159
19.569,4.9,0,1627,159
19.725,4.7,0,1627,159
19.966,5.0,0,1627,159
20.154,4.6,0,1627,159
