# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.009,19.7,0,1609,155
0.207,20.0,0,1609,155
0.439,20.1,0,1551,140
0.676,20.8,0,1555,141
0.899,22.0,0,1571,145
1.075,24.3,0,1575,146
1.291,26.3,0,1581,148
1.517,29.3,0,1586,149
1.734,33.1,0,1610,155
1.948,35.9,0,1609,155
2.177,38.4,0,1629,160
2.356,42.7,0,1644,164
2.573,46.3,0,1652,166
2.828,51.2,0,1666,169
2.999,57.6,0,1666,169
3.238,69.2,0,1667,170
3.449,82.9,0,1608,155
3.683,88.7,0,1577,147
3.886,88.7,0,1584,148
4.096,82.4,0,1608,155
4.331,80.7,0,1659,168
4.503,84.1,0,1656,167
4.749,84.0,0,1654,166
4.958,81.2,0,1667,170
5.162,87.9,0,1673,171
5.379,94.7,0,1661,168
5.608,101.5,0,1616,157
5.867,102.7,0,1618,157
6.047,103.1,0,1634,161
6.249,104.9,0,1642,163
6.482,103.8,0,1622,158
6.697,107.0,0,1644,164
6.95,105.3,0,1622,158
7.13,101.5,0,1631,160
7.33,100.6,0,1646,164
7.59,99.6,0,1642,163
7.763,97.9,0,1631,160
8.004,97.6,0,1638,162
8.201,97.0,0,1646,164
8.424,97.2,0,1661,168
8.633,97.9,0,1660,168
8.852,100.1,0,1667,170
9.077,104.2,0,1651,166
9.279,105.5,0,1636,162
9.492,106.4,0,1652,166
9.713,106.4,0,1649,165
9.968,106.1,0,1651,166
10.21,105.2,0,1652,166
10.363,104.6,0,1655,167
10.621,103.7,0,1629,160
10.797,78.5,0,1647,164
11.028,42.7,0,1695,177
11.246,41.5,0,1676,172
11.453,42.5,0,1629,160
11.699,43.1,0,1642,163
11.897,42.1,0,1642,163
12.092,41.6,0,1648,165
12.316,40.4,0,1647,164
12.53,43.9,0,1649,165
12.731,50.8,0,1631,160
12.97,61.0,0,1614,156
13.178,50.7,0,1586,149
13.39,44.4,0,1652,166
13.603,43.9,0,1662,168
13.824,54.0,0,1645,164
14.019,86.2,0,1605,154
14.282,90.0,0,1555,141
14.458,85.8,0,1595,151
14.694,80.3,0,1621,158
14.905,69.7,0,1634,161
15.141,28.4,0,1646,164
15.328,34.6,0,1647,164
15.543,16.7,0,1613,156
15.748,17.0,0,1689,175
15.968,13.5,0,1651,166
16.196,11.9,0,1660,168
16.436,12.4,0,1652,166
16.618,12.3,0,1647,164
16.85,12.2,0,1648,165
17.048,12.5,0,1648,165
17.277,12.5,0,1646,164
17.498,12.4,0,1647,164
17.711,12.4,0,1647,164
17.96,12.4,0,1648,165
18.13,12.4,0,1648,165
18.344,12.2,0,1647,164
18.568,12.3,0,1649,165
18.764,12.2,0,1648,165
19.01,12.2,0,1649,165
19.202,12.2,0,1649,165
19.438,12.5,0,1648,165
19.623,12.3,0,1647,164
19.839,12.2,0,1648,165
20.08,12.3,0,1649,165
20.296,12.2,0,1648,165
20.525,12.2,0,1648,165
20.729,12.2,0,1648,165
20.944,12.5,0,1648,165
21.129,12.5,0,1647,164
21.36,12.3,0,1647,164
21.559,12.5,0,1648,165
21.776,12.2,0,1648,165
21.999,12.2,0,1649,165
22.209,12.2,0,1648,165
22.437,12.3,0,1648,165
22.66,12.4,0,1648,165
22.862,12.3,0,1647,164
23.108,12.5,0,1648,165
23.293,12.4,0,1647,164
23.496,12.2,0,1648,165
23.711,12.3,0,1648,165
23.936,12.3,0,1647,164
24.156,12.3,0,1647,164
24.357,12.2,0,1648,165
24.598,12.4,0,1648,165
24.778,12.4,0,1647,164
24.997,12.4,0,1647,164
25.23,12.3,0,1647,164
25.434,12.4,0,1648,165
25.664,12.3,0,1647,164
25.858,12.3,0,1648,165
26.085,12.1,0,1648,165
26.288,12.5,0,1649,165
26.529,12.4,0,1647,164
26.741,12.3,0,1648,165
26.961,12.4,0,1648,165
27.174,12.3,0,1648,165
27.361,12.5,0,1647,164
27.572,12.3,0,1646,164
27.844,12.4,0,1648,165
28.023,12.4,0,1648,165
28.256,12.5,0,1648,165
28.442,12.3,0,1647,164
28.673,12.4,0,1648,165
28.904,12.6,0,1647,164
29.118,12.4,0,1646,164
29.341,12.4,0,1647,164
29.531,12.5,0,1648,165
29.759,12.4,0,1647,164
29.97,12.4,0,1648,165
30.186,12.6,0,1648,165
30.423,12.4,0,1647,164
30.622,12.5,0,1647,164
30.84,12.5,0,1647,164
31.046,12.3,0,1647,164
31.262,12.5,0,1648,165
31.497,12.3,0,1648,165
31.69,12.6,0,1648,165
31.948,12.5,0,1646,164
32.12,12.4,0,1647,164
32.358,12.3,0,1647,164
32.624,12.6,0,1648,165
32.763,12.3,0,1646,164
33.012,12.7,0,1649,165
33.213,12.3,0,1645,164
33.436,12.5,0,1647,164
33.638,12.4,0,1647,164
33.857,12.2,0,1646,164
34.067,12.4,0,1648,165
34.279,12.4,0,1648,165
34.545,12.6,0,1647,164
34.722,12.4,0,1647,164
34.945,12.5,0,1647,164
35.158,12.3,0,1647,164
