# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.171,38.5,0,-0.0,1531,135
0.383,38.3,0,3.53,1600,153
0.578,36.3,0,4.47,1603,153
0.835,34.9,0,4.94,1615,156
1.014,33.2,0,21.41,1617,157
1.237,32.1,0,34.59,1629,160
1.467,35.1,0,34.59,1650,165
1.684,42.3,0,4.47,1642,163
1.903,48.8,0,-0.0,1632,161
2.11,54.0,0,3.53,1599,152
2.316,54.9,0,28.94,1598,152
2.549,49.9,0,45.41,1617,157
2.778,48.5,0,44.94,1678,172
2.965,51.5,0,44.94,1682,173
3.177,58.8,0,18.59,1674,171
3.429,67.4,0,-0.0,1657,167
3.612,75.7,0,10.12,1613,156
3.841,80.4,0,18.59,1614,156
4.066,84.6,0,16.24,1634,161
4.279,88.6,0,3.06,1635,161
4.495,88.2,0,4.47,1615,156
4.698,88.4,0,6.82,1634,161
4.918,90.9,0,25.65,1643,163
5.186,88.3,0,37.88,1632,161
5.366,91.8,0,12.0,1684,174
5.583,96.9,0,-0.0,1659,168
5.784,103.6,0,-0.0,1622,158
6.018,108.1,0,-0.0,1609,155
6.248,108.4,0,-0.0,1610,155
6.436,106.7,0,-0.0,1637,162
6.667,113.3,0,-0.0,1640,163
6.863,109.4,0,-0.0,1603,153
7.081,107.6,0,-0.0,1634,161
7.315,105.2,0,-0.0,1636,162
7.521,102.3,0,-0.0,1643,163
7.755,101.9,0,-0.0,1656,167
7.96,103.9,0,-0.0,1651,166
8.193,99.5,0,-0.0,1633,161
8.426,100.5,0,-0.0,1656,167
