# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.075,15.6,0,1645,164
0.311,14.8,0,1505,128
0.521,14.1,0,1507,129
0.737,13.8,0,1510,130
0.953,15.3,0,1545,138
1.149,19.8,0,1566,144
1.39,27.3,0,1566,144
1.606,33.9,0,1561,143
1.835,37.9,0,1569,145
2.018,39.5,0,1590,150
2.233,40.4,0,1610,155
2.468,42.1,0,1628,160
2.672,46.8,0,1640,163
2.894,51.5,0,1639,162
3.099,58.3,0,1648,165
3.316,67.4,0,1651,166
3.54,75.1,0,1643,163
3.751,85.7,0,1635,161
3.991,97.1,0,1608,155
4.175,103.6,0,1573,146
4.383,105.9,0,1584,148
4.623,104.7,0,1592,150
4.823,101.0,0,1603,153
5.071,99.2,0,1643,163
5.245,97.3,0,1645,164
5.49,99.0,0,1656,167
5.676,103.2,0,1625,159
5.898,105.1,0,1628,160
6.135,109.8,0,1605,154
6.339,109.9,0,1586,149
6.568,107.3,0,1616,157
6.768,105.8,0,1632,161
6.992,109.4,0,1653,166
7.223,106.2,0,1620,158
7.418,107.4,0,1631,160
7.661,111.2,0,1622,158
7.848,112.3,0,1614,156
8.103,110.9,0,1618,157
8.329,111.0,0,1633,161
8.523,106.2,0,1622,158
8.739,79.3,0,1643,163
8.944,60.8,0,1660,168
9.161,61.4,0,1630,160
9.372,64.2,0,1604,154
9.581,60.0,0,1581,148
9.817,56.1,0,1567,144
10.026,45.6,0,1603,153
10.249,49.0,0,1640,163
10.448,30.8,0,1599,152
10.713,12.1,0,1655,167
10.887,5.5,0,1663,169
11.089,5.2,0,1644,164
11.315,6.6,0,1624,159
11.508,19.0,0,1614,156
11.725,57.5,0,1590,150
11.939,72.5,0,1591,150
12.152,71.2,0,1572,145
12.362,71.2,0,1602,153
12.575,94.5,0,1600,153
12.811,105.4,0,1591,150
13.023,116.3,0,1576,146
13.247,113.0,0,1581,148
13.486,112.6,0,1595,151
13.683,113.4,0,1599,152
13.937,107.7,0,1583,148
14.093,101.8,0,1599,152
14.323,89.6,0,1623,158
14.558,85.8,0,1657,167
14.742,85.2,0,1640,163
14.972,86.8,0,1635,161
15.174,86.9,0,1615,156
15.403,89.3,0,1618,157
15.611,91.2,0,1613,156
15.843,94.3,0,1607,154
16.116,97.9,0,1596,151
16.27,98.0,0,1594,151
16.46,95.4,0,1603,153
16.693,97.8,0,1621,158
16.909,98.1,0,1604,154
17.151,58.9,0,1613,156
17.335,47.2,0,1620,158
17.584,49.6,0,1645,164
17.764,50.7,0,1614,156
17.988,42.1,0,1616,157
18.188,43.0,0,1655,167
18.424,49.1,0,1624,159
18.66,53.5,0,1601,153
18.843,51.9,0,1611,155
19.069,56.4,0,1621,158
19.275,50.1,0,1601,153
19.49,50.1,0,1616,157
19.734,50.1,0,1615,156
19.932,50.1,0,1614,156
20.163,48.6,0,1614,156
20.361,48.6,0,1622,158
20.589,48.6,0,1617,157
20.786,48.6,0,1616,157
21.019,48.6,0,1616,157
21.221,48.6,0,1616,157
21.433,48.6,0,1616,157
21.664,48.6,0,1616,157
21.871,48.6,0,1616,157
22.117,48.6,0,1616,157
22.331,48.6,0,1616,157
22.511,48.6,0,1616,157
22.733,41.2,0,1616,157
22.945,41.2,0,1632,161
23.159,37.1,0,1622,158
23.379,31.9,0,1626,159
23.595,26.1,0,1624,159
23.818,26.1,0,1633,161
24.045,27.8,0,1629,160
24.232,30.3,0,1623,158
24.48,30.3,0,1613,156
24.683,32.7,0,1623,158
24.908,32.7,0,1614,156
25.096,32.7,0,1620,158
25.312,32.7,0,1621,158
25.514,32.7,0,1622,158
25.721,32.7,0,1622,158
25.968,32.7,0,1622,158
26.161,32.7,0,1622,158
26.399,32.7,0,1622,158
26.626,82.7,0,1622,158
26.812,106.2,0,1622,158
27.081,103.8,0,1610,155
27.266,92.4,0,1622,158
27.486,83.7,0,1644,164
27.683,74.4,0,1647,164
27.907,58.1,0,1657,167
28.116,30.7,0,1658,167
28.321,15.9,0,1663,169
28.57,11.3,0,1645,164
28.765,11.1,0,1625,159
29.004,11.2,0,1612,156
29.198,11.0,0,1609,155
29.414,11.0,0,1610,155
29.654,11.2,0,1610,155
29.858,11.1,0,1609,155
30.064,11.3,0,1610,155
30.264,11.3,0,1609,155
30.501,11.4,0,1610,155
30.722,11.0,0,1609,155
30.914,11.2,0,1611,155
31.205,11.2,0,1609,155
31.344,11.1,0,1610,155
31.572,11.1,0,1609,155
31.771,11.0,0,1610,155
32.001,11.1,0,1610,155
32.215,11.3,0,1609,155
32.432,11.2,0,1608,155
32.658,11.3,0,1610,155
32.855,11.2,0,1608,155
33.078,11.3,0,1610,155
33.301,11.2,0,1609,155
33.501,11.2,0,1609,155
33.698,11.3,0,1610,155
33.912,11.3,0,1608,155
34.149,11.2,0,1609,155
34.359,11.3,0,1609,155
34.578,11.2,0,1609,155
34.785,11.3,0,1610,155
35.0,11.2,0,1609,155
35.219,11.4,0,1610,155
35.422,11.2,0,1609,155
35.644,11.0,0,1609,155
35.878,11.3,0,1610,155
36.081,11.3,0,1609,155
36.313,11.0,0,1609,155
36.501,11.4,0,1611,155
36.736,11.2,0,1609,155
36.964,11.1,0,1610,155
37.167,11.3,0,1610,155
37.395,11.2,0,1609,155
37.605,11.3,0,1610,155
37.827,11.4,0,1609,155
38.04,11.0,0,1609,155
38.271,11.3,0,1611,155
38.538,11.3,0,1609,155
38.693,11.2,0,1609,155
38.894,11.3,0,1610,155
39.112,11.3,0,1609,155
39.34,11.2,0,1609,155
39.561,11.2,0,1609,155
39.759,11.2,0,1609,155
39.984,11.2,0,1609,155
40.203,11.2,0,1610,155
40.421,11.3,0,1609,155
40.641,11.3,0,1608,155
40.838,11.4,0,1609,155
41.059,11.3,0,1609,155
41.271,11.3,0,1609,155
41.498,11.3,0,1609,155
41.695,11.2,0,1608,155
41.912,11.2,0,1609,155
42.138,11.5,0,1610,155
42.34,11.2,0,1608,155
42.587,11.2,0,1610,155
42.781,11.0,0,1609,155
42.996,11.3,0,1611,155
43.221,11.3,0,1608,155
43.425,11.4,0,1609,155
43.668,11.2,0,1608,155
43.871,11.2,0,1610,155
44.089,11.3,0,1609,155
44.313,11.2,0,1609,155
44.518,11.2,0,1609,155
44.754,11.3,0,1609,155
44.936,11.3,0,1609,155
45.193,11.2,0,1609,155
45.368,11.2,0,1609,155
45.599,11.1,0,1609,155
45.833,11.1,0,1610,155
46.012,11.2,0,1610,155
46.243,11.3,0,1609,155
46.448,11.2,0,1609,155
46.657,11.4,0,1610,155
46.879,11.1,0,1608,155
47.085,11.3,0,1610,155
47.329,11.4,0,1609,155
47.51,11.2,0,1609,155
47.762,11.2,0,1610,155
47.956,11.2,0,1609,155
48.17,11.2,0,1609,155
48.403,11.1,0,1609,155
48.607,11.1,0,1610,155
48.831,11.1,0,1610,155
49.044,11.3,0,1610,155
49.255,11.3,0,1609,155
49.487,11.3,0,1609,155
49.677,11.2,0,1609,155
49.916,11.2,0,1609,155
50.106,11.3,0,1609,155
50.347,11.3,0,1609,155
50.58,11.4,0,1609,155
50.761,11.4,0,1608,155
50.994,11.2,0,1608,155
51.206,11.3,0,1609,155
51.426,11.3,0,1609,155
51.63,11.2,0,1609,155
51.846,11.3,0,1609,155
52.076,11.2,0,1609,155
52.264,11.1,0,1610,155
52.504,11.0,0,1610,155
52.715,11.1,0,1611,155
52.946,11.4,0,1609,155
53.155,11.1,0,1609,155
53.361,11.3,0,1610,155
