# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
0.218,23.6,0,-0.0,1528,134
0.408,23.5,0,-0.0,1428,109
0.627,20.9,0,4.0,1431,109
0.881,19.3,0,52.0,1441,112
1.068,21.7,0,56.71,1486,123
1.323,30.1,0,42.12,1489,124
1.498,39.3,0,32.71,1468,119
1.73,44.7,0,24.71,1454,115
1.929,45.6,0,10.59,1461,117
2.143,42.1,0,3.06,1466,118
2.369,36.8,0,56.24,1477,121
2.567,32.6,0,58.12,1532,135
2.787,36.0,0,44.47,1554,141
3.005,45.9,0,43.53,1534,136
3.226,56.2,0,39.77,1508,129
3.43,65.2,0,39.77,1500,127
3.662,73.8,0,-0.0,1507,129
3.873,83.3,0,-0.0,1476,121
4.069,86.9,0,-0.0,1464,118
4.286,85.4,0,33.18,1478,121
4.505,80.3,0,60.0,1508,129
4.718,80.2,0,60.0,1574,146
4.943,86.4,0,-0.0,1572,145
5.163,95.5,0,-0.0,1539,137
5.377,104.2,0,-0.0,1484,123
5.597,109.2,0,-0.0,1480,122
5.808,113.3,0,-0.0,1489,124
6.029,114.5,0,-0.0,1487,124
6.225,115.1,0,-0.0,1492,125
6.478,108.3,0,-0.0,1485,123
6.661,102.5,0,-0.0,1530,135
6.883,101.9,0,-47.76,1529,134
7.106,97.2,0,-60.0,1482,122
7.346,37.1,0,-60.0,1458,116
7.539,24.5,0,-60.0,1388,98
7.738,20.3,0,-60.0,1420,107
7.986,19.3,0,-60.0,1366,93
8.173,19.9,0,-60.0,1348,88
8.399,18.2,0,-60.0,1331,84
8.591,18.9,0,-26.59,1323,82
8.819,16.2,0,-0.0,1301,76
9.069,18.2,0,59.06,1360,91
9.258,19.5,0,60.0,1374,95
9.475,19.3,0,60.0,1406,103
9.683,17.1,0,60.0,1426,108
9.906,18.8,0,60.0,1448,114
10.12,20.0,0,60.0,1449,114
10.319,20.5,0,60.0,1467,119
10.55,21.0,0,60.0,1485,123
10.755,20.8,0,60.0,1500,127
10.972,21.2,0,60.0,1514,131
11.198,21.5,0,58.12,1531,135
11.412,25.2,0,58.12,1543,138
11.621,32.3,0,58.59,1542,138
11.825,40.8,0,56.71,1539,137
12.062,47.3,0,-0.0,1537,136
12.256,53.5,0,-0.0,1497,126
12.473,52.0,0,60.0,1491,125
12.72,47.2,0,60.0,1553,141
12.915,45.0,0,60.0,1603,153
13.129,47.1,0,4.0,1611,155
13.325,62.4,0,42.12,1567,144
13.542,72.1,0,53.88,1524,133
13.778,78.9,0,38.35,1571,145
13.988,92.4,0,-0.0,1558,142
14.209,107.0,0,-0.0,1513,130
14.408,111.5,0,-0.0,1502,128
14.629,113.7,0,-0.0,1501,127
14.878,122.6,0,-0.0,1503,128
15.06,122.6,0,-0.0,1492,125
15.291,120.3,0,-0.0,1505,128
15.482,121.5,0,-0.0,1513,130
15.741,114.2,0,-0.0,1501,127
15.941,98.2,0,-0.0,1544,138
