# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.082,67.4,0,1544,138
0.299,75.9,0,1576,146
0.516,82.9,0,1536,136
0.723,87.1,0,1536,136
0.974,88.9,0,1537,136
1.152,82.8,0,1545,138
1.375,77.9,0,1576,146
1.612,72.0,0,1580,147
1.817,64.0,0,1586,149
2.033,66.3,0,1608,155
2.234,66.2,0,1578,147
2.445,64.1,0,1575,146
2.658,63.8,0,1591,150
2.906,68.5,0,1582,148
3.094,67.1,0,1559,142
3.321,65.7,0,1570,145
3.515,68.1,0,1578,147
3.744,70.0,0,1562,143
3.962,67.6,0,1565,144
4.256,62.9,0,1570,145
4.376,64.2,0,1593,151
4.611,66.2,0,1584,148
4.821,64.5,0,1567,144
5.039,63.8,0,1577,147
5.278,62.9,0,1579,147
5.473,60.3,0,1583,148
5.671,60.2,0,1592,150
5.893,60.9,0,1588,149
6.152,61.5,0,1585,149
6.356,63.2,0,1598,152
6.532,65.4,0,1599,152
6.774,70.5,0,1601,153
6.961,75.9,0,1591,150
7.198,83.0,0,1582,148
7.393,88.9,0,1573,146
7.612,92.7,0,1563,143
7.842,98.4,0,1567,144
8.073,97.2,0,1549,139
8.284,99.9,0,1584,148
8.46,96.9,0,1575,146
8.712,101.9,0,1599,152
8.914,103.7,0,1568,144
9.121,103.4,0,1570,145
9.329,104.5,0,1574,146
9.552,104.0,0,1571,145
9.772,102.9,0,1580,147
9.997,102.4,0,1590,150
10.217,108.5,0,1609,155
10.426,109.4,0,1564,143
10.639,112.5,0,1569,145
10.867,112.9,0,1573,146
11.077,113.6,0,1571,145
11.289,113.6,0,1569,145
11.52,113.5,0,1584,148
11.717,112.7,0,1578,147
11.949,110.8,0,1584,148
12.144,105.4,0,1582,148
12.358,107.7,0,1597,152
12.632,106.8,0,1581,148
12.796,105.6,0,1587,149
13.037,109.5,0,1591,150
13.221,108.9,0,1570,145
13.449,109.8,0,1577,147
13.676,112.2,0,1587,149
13.878,115.6,0,1580,147
14.124,115.3,0,1570,145
14.315,113.5,0,1567,144
