time_s,dx,dy,alt_mm
0.013,0,-1,62
0.049,0,0,62
0.104,0,-1,63
0.143,0,0,63
0.165,0,1,63
0.21,0,0,63
0.274,0,0,61
0.284,0,0,61
0.349,-1,0,61
0.373,0,0,61
0.425,0,0,61
0.503,0,0,61
0.503,0,0,61
0.554,0,0,61
0.58,0,0,61
0.641,0,0,61
0.666,0,0,62
0.703,0,0,62
0.757,0,0,62
0.79,0,0,62
0.843,0,0,62
0.899,0,0,62
0.911,0,0,62
0.962,0,0,62
0.997,0,-1,62
1.057,0,1,62
1.07,0,0,63
1.119,0,0,63
1.178,0,0,63
1.205,0,0,63
1.25,0,0,63
1.285,0,1,62
1.319,0,0,62
1.369,1,-1,62
1.406,0,0,62
1.443,0,0,62
1.497,0,0,63
1.519,0,0,63
1.579,0,0,63
1.627,0,0,63
1.651,0,1,63
1.686,0,0,62
1.731,0,0,62
1.791,0,-1,62
1.816,0,1,62
1.867,0,-1,63
1.923,0,0,63
1.947,0,1,63
1.996,0,0,63
2.019,0,0,63
2.068,0,0,61
2.105,0,-1,61
2.148,0,1,61
2.206,0,0,61
2.227,0,-1,61
2.297,0,1,63
2.331,0,0,63
2.354,0,-1,63
2.409,0,0,63
2.432,0,0,63
2.503,0,1,63
2.529,0,-1,63
2.554,0,0,63
2.598,0,1,63
2.653,0,-1,63
2.717,0,0,62
2.74,-1,0,62
2.762,0,0,62
2.808,0,1,62
2.84,0,-1,62
2.884,0,0,62
2.945,0,0,62
2.967,0,1,62
3.001,0,-1,62
3.054,0,0,62
3.11,0,0,62
3.135,0,0,62
3.186,0,0,62
3.211,0,0,62
3.27,0,2,62
3.292,0,0,61
3.343,0,-1,61
3.399,0,1,61
3.423,0,-2,61
3.48,0,0,62
3.502,0,1,62
3.54,0,0,62
3.617,0,-1,62
3.639,0,0,62
3.661,0,0,62
3.706,0,-1,62
3.758,0,0,62
3.81,0,1,62
3.843,0,-1,62
3.908,0,0,62
3.908,0,0,62
3.956,0,0,62
4.012,0,0,62
4.036,0,0,62
4.081,0,1,60
4.142,0,0,60
4.165,0,1,60
4.208,0,-1,60
4.248,0,-1,60
4.298,0,1,62
4.322,0,0,62
4.367,0,0,62
4.413,0,1,62
4.446,0,0,62
4.492,0,-1,63
4.551,0,0,63
4.574,0,0,63
4.625,0,1,63
4.648,0,0,63
4.717,0,-1,62
4.732,0,0,62
4.787,0,1,62
4.832,0,0,62
4.87,0,0,62
4.919,1,0,61
4.951,0,0,61
5.004,0,0,61
5.034,0,-1,61
5.08,0,0,63
5.103,0,0,63
5.148,0,0,63
5.197,0,0,63
5.237,-1,0,63
5.285,0,0,62
5.318,0,0,62
5.354,0,-1,62
5.392,0,1,62
5.435,0,0,62
5.483,0,0,62
5.519,0,0,62
5.554,0,0,62
5.616,0,0,62
5.64,0,0,62
5.688,0,0,61
5.743,0,0,61
5.767,0,0,61
5.813,0,-1,61
5.849,0,1,61
5.883,0,0,62
5.951,0,0,62
5.975,0,0,62
6.025,0,0,62
6.06,0,0,62
6.118,0,0,62
6.14,0,0,62
6.186,0,0,62
6.213,0,0,62
6.271,0,0,62
6.315,0,0,63
6.337,0,0,63
6.385,0,1,63
6.446,0,0,63
6.468,0,-1,63
6.516,0,0,63
6.539,0,0,63
6.598,0,0,63
6.647,0,0,63
6.673,0,0,63
6.729,0,0,63
6.757,0,0,63
6.792,0,0,63
6.852,0,0,63
6.874,0,0,62
6.925,0,0,62
6.971,0,0,62
6.997,0,0,62
7.05,0,2,62
7.106,0,-1,62
7.13,0,-1,62
7.164,0,0,62
7.209,0,0,62
7.264,0,0,62
7.285,0,0,64
7.331,0,0,64
7.389,0,0,64
7.423,0,-1,64
7.472,0,0,64
7.528,0,1,62
7.544,0,-1,62
7.576,0,1,62
7.639,0,2,62
7.66,0,0,62
7.696,0,-1,62
7.754,1,-2,62
7.776,0,1,62
7.831,0,0,62
7.855,0,1,62
7.9,0,-1,63
7.963,0,1,63
7.984,0,1,63
8.019,0,-1,63
8.09,0,0,63
8.105,0,-1,62
8.165,0,1,62
8.215,0,0,62
8.24,0,0,62
8.289,0,0,62
8.315,0,0,62
8.351,0,0,62
8.402,0,1,62
8.447,0,-2,62
8.495,0,1,62
8.521,0,-1,62
8.583,0,0,62
8.598,-1,0,62
8.644,0,0,62
8.68,0,0,62
8.74,0,2,62
8.763,0,-1,62
8.825,0,0,62
8.845,0,-1,62
8.903,0,0,62
8.928,0,0,62
8.985,0,0,62
9.011,0,0,62
9.066,0,0,62
9.09,0,0,63
9.153,0,0,63
9.178,0,0,63
9.214,0,1,63
9.255,0,-1,63
9.307,0,0,63
9.356,0,0,63
9.391,0,0,63
9.425,0,0,63
9.476,0,0,63
9.508,0,0,61
9.545,0,1,61
9.602,0,0,61
9.65,0,-1,61
9.677,0,-1,61
9.712,0,0,62
9.753,0,0,62
9.803,0,0,62
9.851,0,0,62
9.887,0,0,61
9.923,0,0,61
9.954,0,0,61
10.015,0,1,61
10.04,0,0,61
10.115,0,0,61
10.151,0,-1,61
10.177,0,1,61
10.208,0,0,61
10.251,0,0,61
10.285,0,0,63
10.32,0,0,63
10.376,0,0,63
10.435,0,-1,63
10.459,0,0,63
10.494,0,1,61
10.555,0,0,61
10.588,0,0,61
10.634,0,0,61
10.667,0,-1,61
10.692,0,0,62
10.75,0,1,62
10.781,0,-1,62
10.836,0,0,62
10.859,0,0,62
10.905,0,1,63
10.951,0,0,63
11.002,0,2,63
11.026,0,-1,63
11.082,0,0,63
11.106,0,-2,63
11.162,0,1,63
11.204,0,1,63
11.261,1,1,63
11.284,-1,-3,63
11.319,0,0,62
11.366,1,2,62
11.404,0,-1,62
11.459,0,0,62
11.482,0,-1,63
11.53,0,0,63
11.565,-1,0,63
11.61,0,0,63
11.643,0,0,63
11.687,0,0,62
11.742,0,0,62
11.768,0,0,62
11.837,0,0,62
11.858,0,0,62
11.891,0,0,62
11.945,0,0,62
11.991,0,0,62
12.025,0,0,62
12.07,0,0,62
12.105,0,0,62
12.156,0,0,62
12.181,0,0,62
12.236,0,0,62
12.263,0,-1,62
12.297,0,0,61
12.356,0,0,61
12.4,0,0,61
12.426,0,0,61
12.473,0,0,61
12.509,0,0,61
12.565,0,0,61
12.598,0,0,61
12.65,0,0,61
12.693,0,0,61
12.719,0,0,61
12.763,0,0,61
12.799,0,0,61
12.843,0,0,61
12.891,0,0,61
12.961,0,0,63
12.984,0,0,63
13.005,0,0,63
13.039,0,0,63
13.099,0,0,63
13.125,0,0,63
13.188,0,0,63
13.223,0,0,63
13.253,0,0,63
13.314,0,0,63
13.349,0,0,63
13.371,0,0,63
13.413,0,0,63
13.472,0,0,63
13.505,0,0,63
13.537,0,2,63
13.58,0,-1,63
13.631,0,-1,63
13.664,0,0,63
13.727,0,0,63
13.751,0,0,63
13.789,0,0,63
13.852,0,0,63
13.864,0,0,63
13.913,0,0,61
13.964,0,0,61
13.989,0,0,61
14.05,0,0,61
14.075,0,0,61
14.112,0,0,61
14.158,0,0,61
14.194,0,0,61
14.235,0,0,61
14.279,0,0,61
14.331,0,0,62
14.362,0,0,62
14.426,0,0,62
14.447,0,0,62
14.499,0,0,62
14.523,0,0,62
14.567,0,0,62
14.611,0,0,62
14.658,0,0,62
14.704,0,0,62
14.727,0,0,62
14.784,0,1,62
14.817,0,0,62
14.874,0,0,62
14.901,0,-1,61
14.945,0,0,61
14.983,0,0,61
15.026,0,1,61
15.064,0,0,61
15.146,0,0,62
15.146,0,0,62
15.199,0,0,62
15.227,0,0,62
15.275,0,0,62
15.307,0,-1,62
15.351,0,0,62
15.39,0,0,62
15.45,0,0,62
15.486,0,0,62
15.511,0,0,62
15.558,0,0,62
15.592,0,0,62
15.641,0,0,62
15.688,0,0,62
15.725,0,0,61
15.765,0,0,61
15.8,0,0,61
15.839,0,0,61
15.9,0,0,61
15.924,0,0,61
15.976,0,0,61
16.004,0,0,61
16.053,0,0,61
16.1,0,0,61
16.129,0,0,63
16.167,0,0,63
16.226,0,1,63
16.27,0,0,63
16.296,0,-1,63
16.345,0,0,63
16.38,0,1,63
16.411,0,0,63
16.469,0,-1,63
16.507,0,0,62
16.564,0,0,62
16.588,0,1,62
16.639,0,0,62
16.661,-1,-1,62
16.706,1,0,62
16.742,0,0,62
16.789,0,1,62
16.848,0,-1,62
16.869,0,0,62
16.915,0,1,62
16.971,0,0,62
17.008,0,0,62
17.042,0,0,62
17.074,0,0,62
17.127,0,1,62
17.164,0,0,62
17.201,0,-1,62
17.243,0,0,62
17.284,0,1,62
17.346,0,2,61
17.367,0,-1,61
17.417,0,-1,61
17.451,0,0,61
17.5,0,1,61
17.532,0,0,61
17.582,0,0,61
17.61,0,0,61
17.659,0,1,61
17.703,0,0,61
17.737,0,0,62
17.781,0,-2,62
17.819,0,0,62
17.855,0,0,62
17.918,0,0,63
17.941,0,-1,63
17.986,0,0,63
18.026,0,0,63
18.061,0,0,63
18.139,0,0,62
18.139,0,0,62
18.185,0,0,62
18.255,0,1,62
18.279,0,2,62
18.305,0,0,63
18.364,0,-3,63
18.399,0,0,63
18.455,0,3,63
18.477,0,0,63
18.528,0,0,62
18.562,0,-1,62
18.608,0,-1,62
18.65,0,-1,62
18.699,0,0,62
18.722,0,0,62
18.772,0,0,62
18.83,0,0,62
18.854,0,0,62
18.906,0,0,62
18.931,0,0,62
18.977,0,0,62
19.03,0,0,62
19.064,0,0,62
19.099,0,0,62
19.15,0,0,62
19.174,0,0,62
19.235,0,0,62
19.258,0,0,62
19.31,0,0,62
19.341,0,0,63
19.387,0,0,63
19.421,0,0,63
19.468,0,0,63
19.517,0,0,63
19.556,0,0,63
19.605,0,0,63
19.639,0,0,63
19.673,0,0,63
19.717,0,0,64
19.75,0,0,64
19.786,0,0,64
19.832,0,0,64
19.881,0,0,64
19.928,0,0,62
19.955,0,0,62
20.002,0,0,62
20.053,0,0,62
20.086,0,0,62
20.122,0,0,63
20.162,0,0,63
20.218,0,0,63
20.257,0,0,63
20.302,0,0,63
20.355,0,0,62
20.395,0,0,62
20.416,0,0,62
20.448,0,0,62
20.495,0,0,62
20.533,0,0,62
20.593,0,0,62
20.614,0,0,62
20.673,0,0,62
20.697,0,0,62
20.748,0,0,62
20.777,0,0,62
20.824,0,0,62
20.885,0,0,62
20.911,0,0,62
20.944,0,0,63
20.976,0,0,63
21.048,0,0,63
21.07,0,0,63
21.141,0,0,62
21.141,0,0,62
21.188,0,0,62
21.234,0,0,62
21.283,0,0,62
21.306,0,0,62
21.355,0,0,62
21.422,0,0,62
21.448,0,0,62
21.487,0,0,62
21.546,0,0,62
21.567,0,0,62
21.605,0,0,62
21.668,0,0,62
21.69,0,0,62
21.73,0,0,62
21.783,0,0,62
21.805,0,0,62
21.842,0,0,62
21.886,0,0,62
21.923,0,0,61
21.969,1,0,61
22.02,-1,0,61
22.058,0,0,61
22.12,0,0,61
22.176,0,0,62
22.199,1,0,62
22.244,0,0,62
22.256,0,0,62
22.319,0,0,62
22.339,0,0,62
22.388,0,0,62
22.426,0,0,62
22.46,0,0,62
22.512,0,0,62
22.545,0,0,62
22.592,0,0,62
22.646,0,0,62
22.679,0,0,62
22.725,-1,0,62
22.758,0,0,62
22.815,0,0,62
22.843,0,0,62
22.905,0,0,62
22.951,0,0,62
22.975,0,0,62
22.998,0,0,62
23.043,0,0,62
23.097,0,0,62
23.132,0,0,63
23.168,0,0,63
23.204,0,-1,63
23.264,0,0,63
23.29,0,0,63
23.348,0,0,63
23.369,0,0,63
23.401,0,0,63
23.46,0,1,63
23.504,0,0,63
23.528,0,0,63
23.597,0,0,63
23.619,0,0,63
23.668,0,0,63
23.701,0,0,63
23.747,0,0,62
23.795,0,0,62
23.831,0,0,62
23.869,0,0,62
23.928,0,0,62
23.976,0,0,62
24.0,0,0,62
24.045,0,0,62
24.069,0,0,62
24.119,0,0,62
24.155,0,0,62
24.203,0,0,62
24.252,0,0,62
24.278,0,0,62
24.316,0,0,62
24.369,0,0,62
24.395,0,0,62
24.446,0,0,62
24.487,0,0,62
24.526,0,0,62
24.56,0,0,62
24.613,0,0,62
24.649,0,0,62
24.687,0,0,62
24.76,0,0,63
24.783,0,0,63
24.82,0,0,63
24.853,0,0,63
24.911,0,0,63
24.935,0,0,62
24.98,0,0,62
25.017,0,0,62
25.074,0,0,62
25.097,0,0,62
25.143,0,0,63
25.19,0,0,63
25.224,0,0,63
25.26,0,0,63
25.31,0,-1,63
25.344,0,0,62
25.38,0,0,62
25.442,1,0,62
25.465,0,0,62
25.529,0,-1,62
25.554,0,0,62
25.6,0,0,62
