time_s,dx,dy,alt_mm
0.034,0,0,4
0.077,0,0,4
0.129,0,0,4
0.16,0,0,4
0.213,0,0,4
0.244,0,0,4
0.275,0,0,4
0.316,0,0,4
0.359,0,0,4
0.4,0,0,4
0.453,0,0,4
0.486,0,0,4
0.56,0,0,3
0.57,0,0,3
0.622,0,0,3
0.642,0,0,3
0.694,0,0,3
0.736,0,0,3
0.777,0,0,3
0.83,0,0,3
0.852,0,0,3
0.904,0,0,3
0.936,0,0,3
0.988,0,0,3
1.019,0,0,3
1.081,0,0,3
1.102,0,0,3
1.157,0,0,4
1.189,0,0,4
1.22,0,0,4
1.262,0,0,4
1.304,0,0,4
1.336,0,0,4
1.39,0,0,4
1.421,0,0,4
1.452,0,0,4
1.494,0,0,4
1.536,0,0,4
1.588,0,0,4
1.62,0,0,4
1.662,0,0,4
1.693,0,0,4
1.746,0,0,5
1.778,0,0,5
1.82,0,0,5
1.864,0,0,5
1.896,0,0,5
1.948,0,0,4
2.01,0,0,4
2.031,0,0,4
2.073,0,0,4
2.105,0,0,4
2.147,0,0,4
2.189,0,0,4
2.242,0,0,4
2.295,0,0,4
2.315,0,0,4
2.368,0,0,3
2.4,0,0,3
2.451,0,0,3
2.504,0,0,3
2.516,0,0,3
2.558,0,0,4
2.599,0,0,4
2.651,0,0,4
2.703,0,0,4
2.724,0,0,4
2.767,0,0,3
2.798,0,0,3
2.85,0,0,3
2.882,0,0,3
2.933,0,0,3
2.964,0,0,3
3.006,0,0,3
3.048,0,0,3
3.08,0,0,3
3.131,0,0,3
3.173,0,0,4
3.205,0,0,4
3.238,0,0,4
3.3,0,0,4
3.394,0,0,4
3.477,0,0,4
3.508,0,0,4
3.561,0,0,4
3.592,0,0,3
3.707,0,0,3
3.781,0,0,3
3.802,0,0,3
3.833,0,0,3
3.865,0,0,3
3.907,0,0,3
3.959,0,0,3
4.016,0,0,4
4.028,0,0,4
4.133,0,0,4
4.164,0,0,4
4.206,0,0,4
4.227,0,0,4
4.29,0,0,4
4.311,0,0,4
4.353,0,0,4
4.405,0,0,4
4.436,0,0,4
4.477,0,0,4
4.509,0,0,4
4.551,0,0,4
4.593,0,0,4
4.635,0,0,4
4.688,0,0,4
4.729,0,0,4
4.792,0,0,4
4.845,0,0,3
4.876,0,0,3
4.907,0,0,3
4.949,0,0,3
4.992,0,0,3
5.034,0,0,4
5.076,0,0,4
5.118,0,0,4
5.149,0,0,4
5.191,0,0,3
5.232,0,0,3
5.274,0,0,3
5.316,0,0,3
5.358,0,0,3
5.411,0,0,5
5.434,0,0,5
5.475,0,0,5
5.516,0,0,5
5.558,0,0,5
5.6,0,0,4
5.652,0,0,4
5.683,0,0,4
5.722,0,0,4
5.763,0,0,4
5.805,0,0,4
5.838,0,0,4
5.87,0,0,4
5.913,0,0,4
5.954,0,0,4
6.006,0,0,4
6.037,0,0,4
6.089,0,0,4
6.13,0,0,4
6.161,0,0,4
6.204,0,0,5
6.247,0,0,5
6.299,0,0,5
6.331,0,0,5
6.372,0,0,5
6.404,0,0,4
6.455,0,0,4
6.496,0,0,4
6.539,0,0,4
6.56,0,0,4
6.602,0,0,4
6.654,0,0,4
6.685,0,0,4
6.717,0,0,4
6.769,0,0,4
6.81,0,0,3
6.852,0,0,3
6.893,0,0,3
6.935,0,0,3
6.977,0,0,3
7.019,0,0,2
7.05,0,0,2
7.092,0,0,2
