time_s,dx,dy,alt_mm
0.04,0,0,82
0.074,0,0,82
0.133,0,0,82
0.187,0,0,82
0.209,0,0,82
0.243,0,0,82
0.299,0,0,82
0.333,0,0,82
0.377,0,0,81
0.403,0,0,81
0.465,0,0,81
0.49,0,0,81
0.548,0,0,81
0.598,0,0,82
0.631,0,0,82
0.654,0,0,82
0.702,0,0,82
0.75,0,0,82
0.826,0,0,81
0.826,0,0,81
0.875,0,0,81
0.897,0,0,81
0.948,0,0,81
0.971,0,0,82
1.038,0,0,82
1.072,0,0,82
1.106,0,0,82
1.155,0,0,82
1.219,0,0,82
1.273,0,0,82
1.305,0,0,82
1.351,0,0,82
1.351,0,0,82
1.394,0,0,82
1.452,0,0,82
1.477,0,0,82
1.511,0,0,82
1.604,0,0,82
1.66,0,0,82
1.685,0,0,82
1.709,0,0,82
1.749,0,0,82
1.773,0,0,82
1.821,0,0,82
1.858,0,0,82
1.881,0,0,82
1.939,0,0,82
1.965,0,0,81
2.015,0,0,81
2.061,0,0,81
2.096,0,0,81
2.146,0,0,81
2.157,0,0,82
2.217,0,0,82
2.262,0,0,82
2.296,0,0,82
2.342,0,0,82
2.377,0,0,81
2.425,0,0,81
2.448,0,0,81
2.506,0,0,81
2.531,0,0,81
2.572,0,0,81
2.623,0,0,81
2.679,0,0,81
2.735,0,-1,81
2.757,0,0,81
2.843,0,0,80
2.843,-1,0,80
2.88,1,0,80
2.903,0,0,80
2.96,0,0,80
2.998,0,0,82
3.043,0,0,82
3.067,0,0,82
3.125,0,0,82
3.149,0,0,82
3.213,0,0,81
3.235,0,0,81
3.272,0,1,81
3.319,0,0,81
3.366,1,0,81
3.414,0,0,81
3.435,0,0,81
3.492,0,0,81
3.517,0,0,81
3.572,0,0,82
3.608,0,0,82
3.645,0,0,82
3.69,0,-1,82
3.726,0,0,82
3.776,0,0,82
3.811,0,0,82
3.857,0,0,82
3.894,0,0,82
3.938,0,0,82
3.971,0,0,82
4.004,0,0,82
4.052,0,0,82
4.096,0,0,82
4.144,0,0,82
4.183,0,0,82
4.217,-1,0,82
4.268,0,0,82
4.308,0,0,82
4.341,0,0,82
4.388,0,0,82
4.412,0,0,82
4.476,0,0,82
4.51,0,0,82
4.559,0,0,82
4.591,0,0,83
4.638,0,0,83
4.674,0,0,83
4.71,0,0,83
4.745,0,0,83
4.793,0,0,82
4.839,0,0,82
4.865,0,0,82
4.921,0,0,82
4.967,0,0,82
5.002,0,0,82
5.048,0,0,82
5.075,0,0,82
5.12,0,0,82
5.183,0,0,82
5.195,0,0,82
5.256,0,0,82
5.281,0,0,82
5.33,0,0,82
5.366,0,0,82
5.425,0,0,82
5.439,0,0,82
5.491,0,0,82
5.539,0,0,82
5.576,0,0,82
5.611,0,0,82
5.664,0,0,82
5.686,0,0,82
5.747,0,0,82
5.795,0,0,82
5.819,0,0,82
5.852,0,0,82
5.921,0,0,82
5.947,0,0,82
5.999,0,0,83
6.061,0,0,83
6.077,0,0,83
6.103,0,0,83
6.153,0,0,83
6.202,0,0,83
6.246,0,0,83
6.28,0,0,83
6.315,0,0,83
6.353,0,0,83
6.396,0,0,82
6.454,0,0,82
6.48,0,0,82
6.506,0,0,82
6.553,0,0,82
6.595,0,0,82
6.629,1,0,82
6.673,0,0,82
6.721,0,0,82
6.754,0,0,82
6.809,0,0,82
6.837,0,0,82
6.883,0,0,82
6.927,0,0,82
6.988,0,0,81
6.999,0,0,81
7.046,0,0,81
7.096,0,0,81
7.166,0,0,81
7.19,0,0,82
7.213,0,0,82
7.247,0,0,82
7.298,0,0,82
7.322,0,0,82
7.362,0,0,83
7.422,0,0,83
7.455,0,0,83
7.505,0,0,83
7.527,0,0,83
7.573,0,0,82
7.631,0,0,82
7.649,0,0,82
7.69,0,0,82
7.741,-1,0,82
7.777,0,0,82
7.812,0,0,82
7.859,0,0,82
7.894,0,0,82
7.942,0,0,82
7.957,0,0,83
8.013,0,0,83
8.044,0,0,83
8.106,0,0,83
8.141,0,0,83
8.163,0,0,82
8.23,0,0,82
8.262,0,0,82
8.316,0,0,82
8.338,0,0,82
8.382,0,0,82
8.42,0,0,82
8.479,0,0,82
8.507,0,0,82
8.555,0,0,82
8.578,0,0,83
8.651,0,0,83
8.677,0,0,83
8.708,0,0,83
8.758,0,0,83
8.788,0,0,82
8.827,0,0,82
8.863,0,0,82
8.91,0,0,82
8.969,1,0,82
8.993,0,0,82
9.044,0,0,82
9.08,0,0,82
9.114,0,0,82
9.164,0,0,82
9.197,0,0,82
9.235,0,0,82
9.287,0,0,82
9.334,0,0,82
9.393,0,0,82
9.393,0,0,82
9.454,0,0,82
9.475,0,0,82
9.533,0,0,82
9.567,0,0,82
9.607,-1,0,82
9.657,0,0,82
9.698,0,0,82
9.736,0,0,82
9.786,0,0,82
9.81,0,0,82
9.843,0,0,82
9.901,0,0,82
9.935,0,0,82
9.97,0,0,81
10.028,0,0,81
10.053,0,0,81
10.102,0,0,81
10.159,0,0,81
10.181,0,0,83
10.219,0,0,83
10.27,0,0,83
10.303,0,0,83
10.344,0,0,83
10.394,0,0,83
10.415,0,0,83
10.463,0,0,83
10.533,0,0,83
10.544,0,0,83
10.591,0,0,81
10.635,0,0,81
10.663,0,0,81
10.738,0,0,81
10.768,0,0,81
10.814,0,0,82
10.839,0,0,82
10.873,0,0,82
10.932,0,0,82
10.956,1,0,82
10.993,0,0,82
11.052,0,0,82
11.074,0,0,82
11.13,0,0,82
11.156,0,0,82
11.204,0,0,82
11.248,0,0,82
11.283,0,0,82
11.331,0,0,82
11.368,0,0,81
11.403,0,0,81
11.45,0,0,81
11.509,0,0,81
11.531,0,0,81
11.591,-1,0,81
11.613,0,0,81
