time_s,dx,dy,alt_mm
0.013,0,0,84
0.023,0,2,84
0.074,0,-2,84
0.107,0,0,84
0.163,0,1,84
0.209,0,-1,84
0.229,1,0,84
0.267,-17,-3,84
0.315,-1,0,84
0.366,1,-1,84
0.388,0,0,84
0.456,0,0,84
0.479,1,0,84
0.536,-2,1,84
0.564,0,-1,84
0.608,2,1,83
0.666,-1,0,83
0.68,-1,0,83
0.735,2,-1,83
0.759,-1,0,85
0.817,-1,1,85
0.852,2,0,85
0.898,-1,0,85
0.934,1,0,85
0.982,0,0,84
1.031,-1,-1,84
1.053,-1,0,84
1.112,2,0,84
1.16,-1,1,84
1.21,-1,-1,84
1.232,2,1,84
1.276,0,-1,84
1.322,1,0,84
1.353,-1,0,84
1.391,-2,0,84
1.424,2,0,84
1.477,0,1,84
1.505,-2,0,84
1.551,-1,-1,84
1.608,3,0,85
1.633,-2,0,85
1.678,1,0,85
1.711,2,0,85
1.761,-2,0,85
1.795,-1,-1,84
1.829,2,0,84
1.889,-1,0,84
1.925,1,0,84
1.976,0,0,84
1.988,-2,0,85
2.038,2,0,85
2.095,0,0,85
2.109,-1,1,85
2.171,0,0,85
2.21,1,0,84
2.258,-1,0,84
2.29,1,0,84
2.339,0,0,84
2.372,-2,0,84
2.422,0,0,83
2.445,2,0,83
2.48,-2,0,83
2.543,0,-1,83
2.576,2,1,83
2.642,-1,0,83
2.665,-1,0,83
2.716,0,-1,83
2.74,0,1,83
2.786,2,0,84
2.815,-1,0,84
2.859,-1,0,84
2.905,-1,0,84
2.944,3,-1,84
2.979,-1,1,83
3.026,-2,0,83
3.082,3,0,83
3.112,-1,0,83
3.158,-1,1,83
3.181,1,-1,83
3.225,0,0,83
3.275,-2,0,83
3.3,3,0,83
3.354,-2,0,83
3.389,-1,0,84
3.435,3,0,84
3.475,-2,0,84
3.5,1,-1,84
3.561,1,1,84
3.585,-1,0,83
3.638,-2,1,83
3.698,3,0,83
3.728,-2,0,83
3.768,0,0,83
3.802,3,-1,84
3.858,-2,0,84
3.88,-1,0,84
3.931,2,0,84
3.983,-2,0,84
4.021,-1,0,84
4.044,3,0,84
4.098,-1,1,84
4.131,2,-1,84
4.179,-1,0,84
4.202,-2,0,83
4.259,0,0,83
4.3,15,1,83
4.337,11,3,83
4.379,1,0,84
4.414,2,0,84
4.471,-1,0,84
4.494,-2,-1,84
4.541,2,1,84
4.585,0,1,84
4.641,0,-1,84
4.679,0,0,84
4.704,-2,0,84
4.755,1,1,84
4.778,1,0,83
4.84,0,0,83
4.863,-2,0,83
4.927,2,0,83
4.942,0,1,83
4.996,0,-1,83
5.021,-1,0,83
5.077,-1,0,83
5.117,0,0,83
5.152,2,1,83
5.202,-2,0,84
5.225,0,-1,84
5.284,0,0,84
5.324,0,0,84
