time_s,dx,dy,alt_mm
0.01,0,0,71
0.033,0,0,71
0.116,0,0,65
0.116,0,0,65
0.174,0,0,65
0.216,0,0,65
0.238,0,0,65
0.286,0,0,65
0.342,0,0,65
0.363,0,0,65
0.402,0,0,65
0.447,0,0,65
0.504,0,0,71
0.528,0,0,71
0.586,0,0,71
0.615,0,0,71
0.65,0,0,71
0.691,0,0,64
0.734,0,0,64
0.77,0,0,64
0.822,0,0,64
0.859,0,0,64
0.916,0,0,70
0.938,0,0,70
0.973,0,0,70
1.022,0,0,70
1.082,0,0,70
1.104,0,0,70
1.138,0,0,70
1.19,0,0,70
1.242,0,0,70
1.266,0,0,70
1.312,0,0,64
1.336,0,0,64
1.397,0,0,64
1.424,0,0,64
1.494,0,0,64
1.521,0,0,70
1.57,0,0,70
1.593,0,0,70
1.657,0,0,70
1.678,0,0,70
1.713,0,0,65
1.75,0,0,65
1.805,0,0,65
1.839,0,0,65
1.903,0,0,65
1.959,0,0,64
1.981,0,0,64
2.008,0,0,64
2.064,0,0,64
2.075,0,0,70
2.124,0,0,70
2.178,0,0,70
2.211,0,0,70
2.259,0,0,70
2.315,0,0,66
2.372,0,0,66
2.42,0,0,66
2.42,0,0,66
2.475,0,0,66
2.522,0,0,72
2.534,0,0,72
2.579,0,0,72
2.615,0,0,72
2.656,0,0,72
2.714,0,0,71
2.737,0,0,71
2.787,0,0,71
2.851,0,0,71
2.877,0,0,71
2.906,0,0,66
2.946,0,0,66
2.988,0,0,66
3.025,0,0,66
3.1,0,0,66
3.135,0,0,71
3.156,0,0,71
3.203,0,0,71
3.225,0,0,71
3.271,0,0,71
3.323,0,0,67
3.355,0,0,67
3.402,0,0,67
3.447,0,0,67
3.507,0,0,67
3.557,0,0,65
3.557,0,0,65
3.609,0,0,65
3.639,0,0,65
3.689,0,0,65
3.749,0,0,72
3.766,0,0,72
