time_s,dx,dy,alt_mm
0.047,1,0,84
0.07,0,0,84
0.116,-1,0,84
0.153,0,0,84
0.195,0,0,84
0.241,0,1,84
0.277,1,-1,84
0.306,-1,0,84
0.366,0,0,84
0.4,0,0,84
0.446,0,0,84
0.481,1,0,85
0.506,0,0,85
0.555,0,0,85
0.606,0,0,85
0.634,0,0,85
0.68,-1,0,83
0.713,0,0,83
0.759,0,0,83
0.796,0,0,83
0.851,0,0,83
0.879,0,0,83
0.928,1,0,83
0.957,-1,0,83
1.026,0,0,83
1.037,0,0,83
1.094,0,0,83
1.131,0,0,83
1.183,0,0,83
1.231,0,0,83
1.257,1,0,83
1.302,-1,0,83
1.353,0,0,83
1.366,0,0,83
1.412,0,0,83
1.464,0,0,83
1.496,0,0,83
1.544,0,0,83
1.601,0,0,83
1.627,0,0,83
1.651,0,0,83
