time_s,dx,dy,alt_mm
0.015,0,0,63
0.078,0,0,63
0.104,0,0,62
0.151,0,0,62
0.213,0,0,62
0.237,0,0,62
0.263,0,0,62
0.322,0,0,64
0.354,0,0,64
0.402,0,0,64
0.428,0,0,64
0.466,0,0,61
0.517,0,0,61
0.56,0,0,61
0.598,0,0,61
0.656,0,0,61
0.697,0,0,62
0.718,0,0,62
0.77,0,0,62
0.802,0,0,62
0.86,0,0,62
0.895,0,0,62
0.917,0,0,62
0.977,0,0,62
0.998,0,0,62
1.057,0,0,62
1.105,0,0,62
1.14,0,0,62
1.176,0,0,62
1.225,0,0,62
1.261,0,0,62
1.306,0,0,62
1.343,0,0,62
1.378,0,0,62
1.42,0,0,62
1.479,0,0,62
1.501,0,0,62
1.56,0,0,62
1.585,0,0,62
1.616,0,0,62
1.666,0,0,62
1.721,0,0,62
1.744,0,0,62
1.788,0,0,62
1.858,0,0,62
1.891,0,0,62
1.914,0,0,62
1.959,0,0,62
1.997,0,0,62
2.031,0,0,62
2.09,0,0,63
2.13,0,0,63
2.153,0,0,63
2.223,0,0,63
2.244,0,0,63
2.315,0,0,63
2.326,0,0,63
2.368,-1,0,63
2.421,-1,0,63
2.447,-1,-1,63
2.492,0,0,62
2.543,0,0,62
2.565,0,0,62
2.624,0,0,62
2.66,0,0,62
2.701,1,0,63
2.735,0,0,63
2.794,0,0,63
2.817,1,0,63
2.867,0,0,63
2.899,0,0,62
2.96,1,0,62
2.981,0,0,62
3.026,0,0,62
3.065,0,0,62
3.114,0,0,61
3.16,0,0,61
3.185,0,0,61
3.227,0,0,61
3.277,0,0,61
3.344,0,0,63
3.368,0,0,63
3.389,0,0,63
3.445,1,0,63
3.482,0,0,63
3.518,0,0,64
3.565,0,0,64
3.6,0,0,64
3.644,0,0,64
3.704,0,0,62
3.737,0,0,62
3.762,0,0,62
3.816,0,0,62
3.837,0,0,62
3.891,0,0,63
3.947,0,0,63
3.961,0,0,63
4.018,0,0,63
4.053,0,0,63
4.111,0,0,62
4.134,0,0,62
4.166,0,0,62
4.223,0,0,62
4.262,0,0,62
4.307,0,0,61
4.339,0,0,61
4.398,0,0,61
4.42,0,0,61
4.472,0,0,61
4.506,0,0,62
4.552,0,0,62
4.587,0,0,62
4.636,0,0,62
4.688,0,0,62
4.722,0,0,62
4.771,0,1,62
4.798,0,0,62
4.845,0,0,62
4.869,0,0,62
4.918,0,0,62
4.962,0,0,62
4.999,-1,0,62
5.037,0,0,62
5.083,0,0,62
5.122,0,0,62
5.167,0,-1,62
5.219,0,0,62
5.241,0,0,62
5.3,0,0,63
5.323,0,0,63
5.367,1,0,63
5.403,0,0,63
5.455,0,0,63
5.528,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,61
7.645,0,0,61
7.645,0,0,61
7.645,0,0,61
7.645,0,0,61
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,-1,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,63
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.645,0,0,62
7.68,0,0,62
7.702,0,0,64
7.775,0,0,64
7.797,0,0,64
7.86,-1,0,64
7.888,0,0,64
7.91,0,0,63
7.958,0,0,63
8.008,1,0,63
8.041,0,0,63
8.09,0,0,63
8.135,0,1,63
8.165,0,0,63
8.221,0,0,63
8.243,0,0,63
8.291,0,0,63
8.326,0,0,62
8.371,0,0,62
8.417,0,0,62
8.475,0,0,62
8.499,0,0,62
8.548,0,0,62
8.584,0,0,62
8.616,0,0,62
8.675,0,0,62
8.698,0,0,63
8.746,0,0,63
8.777,0,0,63
8.828,-1,2,63
