time_s,dx,dy,alt_mm
0.023,0,0,62
0.058,0,0,62
0.093,0,0,62
0.146,0,0,62
0.178,0,0,62
0.218,-1,0,62
0.279,0,0,62
0.301,0,0,62
0.351,0,0,62
0.399,0,0,62
0.435,0,0,63
0.485,0,0,63
0.506,0,0,63
0.554,0,0,63
0.603,0,0,62
0.638,0,0,62
0.676,0,0,62
0.713,0,0,62
0.758,0,0,62
0.814,0,0,62
0.838,0,0,62
0.869,0,0,62
0.919,0,0,62
0.965,0,0,62
0.998,0,0,64
1.047,0,0,64
1.08,0,0,64
1.137,0,0,64
1.16,0,0,64
1.21,0,0,62
1.248,0,0,62
1.298,0,0,62
1.358,0,0,62
1.37,0,0,62
1.426,0,0,61
1.474,0,0,61
1.5,0,0,61
1.535,0,0,61
1.596,0,0,61
1.629,0,1,62
1.651,0,-1,62
1.707,0,0,62
1.753,0,0,62
1.781,0,0,62
1.826,0,0,63
1.874,0,0,63
1.901,0,1,63
1.947,1,0,63
2.003,0,0,63
2.035,0,0,62
2.069,0,0,62
2.117,0,-1,62
2.174,0,1,62
2.219,0,0,62
2.253,0,0,62
2.286,0,-1,62
2.321,0,0,62
2.373,0,0,62
2.405,0,0,62
2.433,0,0,62
2.482,0,0,62
2.533,0,0,62
2.612,0,0,62
2.648,0,0,62
2.648,0,0,62
2.705,0,0,62
2.727,0,0,62
2.788,0,0,62
2.811,0,0,63
2.87,0,0,63
2.914,0,0,63
2.939,0,0,63
2.964,0,0,63
3.009,0,0,62
3.057,-1,0,62
3.099,0,0,62
3.147,0,0,62
3.182,0,0,62
3.219,0,0,62
3.263,0,0,62
3.298,0,0,62
3.356,0,0,62
