time_s,dx,dy,alt_mm
19.046,0,-2,164
19.117,-1,-2,163
19.142,-1,0,163
19.166,0,0,163
19.218,0,-1,163
19.27,-1,0,163
19.298,-1,-1,164
19.348,0,-1,164
19.377,0,0,164
19.432,-3,1,164
19.491,2,-9,165
19.515,0,-2,165
19.553,0,-1,165
19.604,-1,-1,165
19.629,0,0,165
19.67,-2,3,164
19.723,-1,0,164
19.747,0,0,164
19.793,0,-1,164
19.847,0,0,164
19.869,0,-1,164
19.941,-1,0,164
19.965,-1,-1,164
19.999,-1,0,164
20.035,-2,0,164
20.084,-1,0,167
20.136,-3,0,167
20.163,-2,2,167
20.219,-1,0,167
20.256,-1,0,167
20.289,-2,1,166
20.324,0,0,166
20.375,-1,1,166
20.405,0,0,166
20.468,-2,2,166
20.49,-1,0,166
20.544,0,0,166
20.591,-4,0,166
20.627,0,0,166
20.66,0,0,166
20.688,0,1,164
20.736,1,0,164
20.785,1,0,164
20.836,3,0,164
20.868,0,0,164
20.914,1,0,165
20.965,0,0,165
20.979,1,0,165
21.03,0,1,165
21.077,1,0,165
21.1,1,0,165
21.163,0,0,165
21.184,1,0,165
21.239,1,0,165
21.264,2,0,166
21.32,0,0,166
21.353,-1,6,166
21.391,-1,2,166
21.445,0,1,166
21.471,0,0,166
21.518,1,1,166
21.552,0,2,166
21.613,0,1,166
21.634,0,0,166
21.694,0,0,163
21.732,0,1,163
21.767,1,0,163
21.808,2,0,163
21.859,0,0,163
21.881,1,0,165
21.941,1,0,165
22.012,1,0,165
22.012,0,0,165
22.064,1,0,165
22.101,1,0,166
22.127,1,0,166
22.186,0,0,166
22.229,1,0,166
22.251,1,0,166
22.313,0,0,165
22.367,0,1,165
22.378,0,0,165
22.44,1,0,165
22.485,0,0,165
22.498,-1,0,165
22.546,-1,0,165
22.585,-1,-1,165
22.629,0,0,165
22.684,-1,0,166
22.706,-1,-1,166
22.76,0,-2,166
22.802,0,0,166
22.846,-1,0,166
22.875,0,0,165
22.918,0,0,165
22.955,0,0,165
23.019,0,0,165
23.031,0,-1,165
23.105,0,0,165
23.13,0,-1,165
23.178,-1,-1,165
23.206,0,0,165
23.26,0,0,165
23.292,1,-2,167
23.324,0,0,167
23.383,0,-1,167
23.416,0,-1,167
23.461,0,0,167
23.519,0,0,166
23.545,0,0,166
23.59,0,0,166
23.613,0,0,166
23.655,0,0,166
23.688,0,0,163
23.747,0,0,163
23.791,0,0,163
23.817,0,0,163
23.87,0,0,163
23.904,0,0,162
23.969,0,0,162
23.991,0,0,162
24.04,0,0,162
24.086,0,0,162
24.107,0,0,164
24.155,0,0,164
24.217,0,0,164
24.239,0,0,164
24.295,0,0,166
24.342,0,0,166
24.365,0,0,166
24.4,0,-1,166
24.434,0,0,166
24.491,-1,1,165
24.515,0,0,165
24.572,0,0,165
24.621,0,-1,165
24.651,0,0,165
24.683,0,0,164
24.735,1,0,164
24.786,0,0,164
24.813,0,0,164
24.86,0,0,164
24.91,0,0,167
24.935,0,0,167
24.973,-1,0,167
25.03,0,1,167
25.051,0,0,167
25.104,0,0,168
25.149,0,0,168
25.175,0,0,168
25.239,0,0,168
25.263,0,0,168
25.322,0,0,166
25.338,0,0,166
25.383,0,0,166
25.444,0,0,166
25.466,0,0,166
25.514,0,0,166
25.54,0,0,166
25.591,0,0,166
25.636,0,0,166
25.691,0,0,166
25.749,0,0,166
25.777,0,0,166
25.801,0,0,166
25.849,0,0,166
25.883,0,0,164
25.937,-1,0,164
25.959,0,0,164
26.009,0,0,164
26.041,0,0,164
26.082,0,0,163
26.132,-1,0,163
26.184,-1,0,163
26.218,0,0,163
26.247,-2,0,163
26.298,0,0,164
26.337,0,-1,164
26.386,0,0,164
26.414,-1,0,164
26.46,0,0,164
26.515,0,0,166
26.542,0,0,166
26.593,0,0,166
26.617,0,-1,166
26.685,1,0,166
26.71,0,0,166
26.77,0,0,166
26.8,0,0,166
26.847,0,1,166
26.864,1,0,166
26.919,0,0,164
26.943,1,0,164
27.015,0,0,164
27.037,1,0,164
27.085,0,0,164
27.108,0,0,163
27.147,0,0,163
27.206,0,0,163
27.238,0,3,163
27.271,0,-2,163
27.321,0,1,163
27.366,-2,5,163
27.399,1,-3,163
27.451,0,0,163
27.514,0,1,163
27.514,0,-4,163
27.576,-2,4,163
27.61,-1,-1,163
27.654,0,-1,163
27.694,-2,0,164
27.744,-1,1,164
27.77,0,-3,164
27.823,0,0,164
27.856,0,0,164
27.905,-1,0,165
27.946,0,0,165
27.984,0,0,165
28.025,0,0,165
28.056,0,0,165
28.115,0,0,164
28.149,3,-10,164
28.191,0,0,164
28.225,0,0,164
28.272,0,0,164
28.311,1,0,164
28.35,0,0,164
28.409,0,0,164
28.432,0,0,164
28.481,0,0,164
28.51,0,0,165
28.567,0,2,165
28.611,0,1,165
28.639,1,0,165
28.676,1,-3,165
28.719,1,-1,166
28.762,0,0,166
28.808,0,0,166
28.842,0,1,166
28.882,0,0,166
28.931,0,1,165
28.981,-2,2,165
29.007,0,0,165
29.064,0,0,165
29.1,0,0,165
29.124,0,0,165
29.173,0,0,165
29.227,0,0,165
29.251,1,0,165
29.304,1,-1,165
29.338,0,0,165
29.383,1,1,165
29.418,0,0,165
29.473,1,-4,165
29.496,0,-1,164
29.548,-1,1,164
29.589,-1,2,164
29.628,-1,2,164
29.675,-1,0,164
29.709,0,0,164
29.745,0,0,164
29.793,1,-4,164
29.829,1,-3,164
29.879,-1,4,164
29.901,1,-5,166
29.961,0,1,166
30.007,0,-1,166
30.062,0,-1,166
30.084,0,0,166
30.108,0,0,166
30.156,0,0,166
30.199,0,0,166
30.256,0,0,166
30.28,0,0,166
30.334,0,0,165
30.373,0,0,165
30.407,0,0,165
30.466,0,1,165
30.491,0,0,165
30.524,0,1,165
30.585,0,1,165
30.61,1,0,165
30.652,0,1,165
30.697,1,-3,164
30.726,0,4,164
30.786,0,-1,164
30.842,0,2,164
30.861,0,2,164
30.907,0,1,165
30.946,0,-3,165
30.988,0,-1,165
31.035,0,0,165
31.061,2,-1,165
31.097,0,-1,164
31.158,0,-1,164
31.186,0,2,164
31.22,-1,3,164
31.284,1,-4,164
31.31,-2,6,166
31.35,1,-4,166
31.401,0,2,166
31.435,-1,2,166
31.487,0,-1,166
31.536,2,-5,166
31.56,0,0,166
31.597,0,2,166
31.639,0,-2,166
31.686,-1,4,166
31.72,0,-1,165
31.762,0,-2,165
31.829,0,1,165
31.85,0,2,165
31.909,0,-4,165
31.92,0,3,163
31.97,-1,0,163
32.005,0,1,163
32.061,0,0,163
32.083,0,-2,163
32.138,0,2,164
32.179,0,0,164
32.221,1,-2,164
32.275,0,1,164
32.325,-1,0,163
32.355,1,-3,163
32.378,-1,3,163
32.439,0,0,163
32.463,0,-1,163
32.517,1,-2,165
32.544,-1,5,165
32.581,0,-2,165
32.641,0,-1,165
32.677,0,-2,165
32.711,0,4,167
32.749,0,-3,167
32.785,1,-2,167
32.837,0,1,167
32.875,0,2,167
32.929,0,-1,165
32.963,0,-2,165
33.009,0,0,165
33.036,0,2,165
33.083,0,-4,165
33.115,-1,5,166
33.168,0,-1,166
33.205,0,1,166
33.241,0,0,166
33.278,0,-2,166
33.328,0,0,165
33.37,0,-1,165
33.407,0,2,165
33.453,0,-2,165
33.503,0,0,165
33.553,0,2,164
33.586,0,0,164
33.615,0,0,164
33.663,0,0,164
33.714,0,-1,164
33.767,0,-2,164
33.8,0,2,164
33.822,0,-1,164
33.881,0,-1,164
33.916,0,0,164
33.945,0,0,164
33.994,0,-1,164
34.05,0,1,164
34.072,0,0,164
34.129,0,0,164
34.141,0,0,164
34.195,0,2,164
34.223,0,-1,164
34.267,1,0,164
34.303,0,-2,164
34.348,0,0,164
34.4,0,2,164
34.465,0,-1,164
34.487,0,-1,164
34.525,0,0,166
34.568,0,0,166
34.622,0,0,166
34.633,0,0,166
34.693,0,1,166
34.739,0,-1,166
34.761,0,0,166
34.809,0,0,166
34.869,0,0,166
34.893,0,0,166
34.928,0,0,166
34.961,0,0,166
35.034,0,0,166
35.056,0,0,166
35.094,0,0,166
35.15,0,0,165
35.177,0,0,165
35.229,0,0,165
35.253,0,0,165
35.291,0,0,165
35.35,0,0,165
35.385,-1,0,165
35.442,0,0,165
35.465,0,0,165
35.501,0,0,166
35.559,0,0,166
35.585,0,0,166
35.636,0,1,166
35.673,0,0,166
35.709,0,0,166
35.772,-1,-1,166
35.793,0,0,166
35.857,0,0,166
35.871,0,0,166
35.932,0,0,165
35.953,0,0,165
36.003,0,0,165
36.039,0,0,165
36.085,0,0,165
36.121,0,0,165
36.182,0,0,165
36.205,0,0,165
36.26,0,0,165
36.307,0,0,165
36.317,0,0,165
36.375,0,0,165
36.434,1,0,165
36.459,0,0,165
36.497,0,0,165
36.541,0,0,163
36.578,0,0,163
36.638,0,0,163
36.663,0,0,163
36.722,0,0,163
36.755,0,0,163
36.793,0,0,163
36.823,0,0,163
36.86,0,0,163
36.899,0,0,163
36.946,0,0,164
36.988,0,0,164
37.037,1,0,164
37.074,0,0,164
37.143,0,0,166
37.143,0,0,166
37.215,0,0,166
37.225,0,0,166
37.288,0,0,166
37.323,0,0,164
37.374,0,0,164
37.401,0,0,164
37.453,0,0,164
37.489,0,0,164
37.514,0,0,166
37.563,0,0,166
37.608,0,0,166
37.657,0,0,166
37.688,0,0,166
37.735,-1,0,166
37.804,0,0,166
37.818,0,0,166
37.853,0,0,166
37.899,0,0,166
37.928,0,0,166
37.973,0,0,166
38.013,0,0,166
38.072,0,0,166
38.103,0,0,166
38.147,0,0,165
38.182,0,0,165
38.231,0,0,165
38.254,0,0,165
38.308,0,0,165
38.364,0,0,165
38.398,0,0,165
38.421,0,0,165
38.472,0,0,165
38.498,0,0,165
38.548,0,0,166
38.595,0,0,166
38.629,0,0,166
38.685,0,0,166
38.71,0,0,165
38.749,0,0,165
38.798,0,0,165
38.858,0,0,165
38.883,0,0,165
38.932,0,0,164
38.956,0,0,164
39.005,0,0,164
39.044,0,0,164
39.11,0,0,164
39.123,0,0,165
39.162,0,0,165
39.225,0,0,165
39.247,0,0,165
39.292,0,0,165
39.338,0,0,166
39.376,0,0,166
39.423,0,0,166
39.455,0,0,166
39.494,0,0,166
39.53,0,0,163
39.594,0,0,163
39.637,0,0,163
39.662,0,0,163
39.726,0,0,163
39.75,0,0,166
39.796,0,0,166
39.825,0,0,166
39.861,0,0,166
39.903,0,0,166
39.956,0,0,166
39.99,0,0,166
40.036,0,0,166
40.091,0,0,166
40.102,0,0,166
40.165,0,0,165
40.194,0,0,165
40.248,0,0,165
40.276,0,0,165
40.404,0,0,165
40.404,0,0,165
40.404,0,0,165
40.464,0,0,165
40.476,0,0,165
40.526,0,0,165
40.577,0,0,165
40.618,0,0,165
40.663,0,0,165
40.689,0,0,165
40.741,0,0,166
40.775,0,0,166
40.823,0,0,166
40.85,0,0,166
40.901,0,0,166
40.953,0,0,163
40.999,0,0,163
41.024,0,0,163
41.059,0,0,163
41.104,0,0,163
41.15,0,0,166
41.206,0,0,166
41.217,0,0,166
41.278,0,0,166
41.305,0,0,166
41.371,0,0,166
41.407,0,0,166
41.43,0,0,166
41.484,0,0,166
41.512,0,0,166
41.567,0,0,163
41.593,0,0,163
41.644,0,0,163
41.678,-1,0,163
41.736,0,0,163
41.76,0,0,165
41.81,0,0,165
41.835,0,0,165
41.889,0,0,165
41.915,0,0,165
41.964,0,0,165
42.009,0,0,165
42.046,0,0,165
42.091,0,0,165
42.156,0,0,165
42.169,0,0,165
42.223,0,0,165
42.263,0,0,165
42.285,0,0,165
42.346,1,0,165
42.398,0,0,165
42.421,0,0,165
42.46,0,0,165
42.496,0,0,165
42.535,0,0,165
42.598,0,0,165
42.642,0,0,165
42.666,0,0,165
42.706,0,0,165
42.753,0,0,164
42.793,0,0,164
42.819,0,0,164
42.877,0,0,164
42.931,0,0,164
42.955,0,0,166
42.994,0,0,166
43.037,0,0,166
43.089,0,0,166
43.114,0,0,166
43.169,1,0,167
43.191,0,0,167
43.248,0,0,167
43.299,0,0,167
43.321,-1,0,167
43.368,0,0,165
43.405,1,0,165
43.463,0,0,165
43.489,0,0,165
43.549,0,0,166
43.574,0,0,166
43.626,0,0,166
43.681,0,0,166
43.705,0,0,166
43.729,0,0,166
43.781,0,-1,166
43.819,1,0,166
43.87,0,0,166
43.901,0,0,166
43.949,0,0,165
43.982,0,0,165
44.031,0,0,165
44.053,0,0,165
44.114,0,0,165
44.156,0,0,165
44.19,0,0,165
44.215,0,0,165
44.266,0,0,165
44.299,-1,0,165
44.354,0,0,165
44.415,0,0,165
44.44,0,0,165
44.467,0,0,165
44.524,0,0,165
44.562,0,0,165
44.595,0,0,165
44.642,0,0,165
44.68,0,0,165
44.742,0,0,165
44.765,0,0,168
44.818,0,0,168
44.84,0,0,168
44.892,0,0,168
44.929,0,0,168
44.963,0,0,166
45.02,0,0,166
45.045,0,0,166
45.105,0,0,166
45.183,0,0,164
45.183,0,0,164
45.214,0,0,164
45.252,0,0,164
45.29,1,0,164
45.344,0,0,164
45.379,-1,0,164
45.437,0,0,164
45.464,0,0,164
45.515,0,0,164
45.54,0,0,164
45.588,0,0,164
45.623,0,0,164
45.66,0,0,164
45.71,0,0,164
45.758,0,0,163
45.805,0,0,163
45.83,0,0,163
45.891,0,0,163
45.917,0,0,163
45.953,0,0,165
46.002,0,0,165
46.035,0,0,165
46.099,0,0,165
46.114,0,0,165
46.157,0,0,167
46.219,0,0,167
46.241,0,0,167
46.291,0,0,167
46.33,0,0,167
46.368,0,0,167
46.43,-1,0,167
46.441,0,0,167
46.497,0,0,167
46.545,0,0,167
46.582,0,0,166
46.619,0,0,166
46.653,0,0,166
46.703,0,0,166
46.728,0,0,165
46.787,0,0,165
46.836,0,0,165
46.858,0,0,165
46.916,0,0,165
46.943,0,0,164
46.987,0,0,164
47.025,0,0,164
47.075,0,0,164
47.108,1,0,164
47.161,0,0,166
47.184,0,0,166
47.236,0,0,166
47.274,-1,0,166
47.331,0,0,166
47.356,0,0,167
47.404,0,0,167
47.428,0,0,167
47.485,0,0,167
47.531,0,0,167
47.568,0,0,165
47.604,0,0,165
47.664,0,0,165
47.688,0,0,165
47.736,0,0,165
47.783,1,0,164
47.807,0,0,164
47.866,-1,0,164
47.897,1,0,164
47.921,0,0,164
47.97,1,0,165
48.021,0,0,165
48.062,0,0,165
48.113,0,0,165
48.136,-1,0,165
48.18,0,0,165
48.214,0,-1,165
48.265,0,1,165
48.296,0,0,165
48.348,0,0,166
48.399,0,0,166
48.423,0,0,166
48.467,0,0,166
48.507,0,0,166
48.556,1,0,165
48.587,0,0,165
48.648,0,0,165
48.687,-1,0,165
48.724,0,0,165
48.758,0,0,166
48.807,0,0,166
48.834,0,0,166
48.879,0,0,166
48.915,0,0,166
48.979,0,0,164
48.99,0,0,164
49.047,-1,0,164
49.094,0,0,164
49.132,0,0,164
49.18,0,0,165
49.202,0,0,165
49.252,0,0,165
49.288,0,0,165
49.346,-1,0,165
49.371,0,0,166
49.419,0,0,166
49.448,0,-1,166
49.499,0,0,166
49.548,0,0,166
49.571,0,0,167
49.624,0,1,167
49.657,0,0,167
49.715,0,0,167
49.752,1,0,167
49.776,0,0,166
49.819,1,0,166
49.867,0,-1,166
49.893,0,0,166
49.965,0,1,165
49.987,0,0,165
50.021,0,0,165
50.068,0,0,165
50.121,0,0,165
50.146,1,0,166
50.189,0,0,166
50.238,1,0,166
50.297,0,0,166
50.309,0,0,166
50.361,1,0,166
50.397,0,0,166
50.445,1,0,166
50.483,0,1,166
50.516,0,0,166
50.57,0,0,164
50.616,0,0,164
50.64,-1,0,164
50.689,0,0,164
50.717,0,0,164
50.771,0,0,164
50.819,0,0,164
50.845,0,0,164
50.905,0,1,164
50.928,0,0,164
50.987,0,0,166
51.011,0,0,166
51.069,0,0,166
51.095,0,0,166
51.15,0,-1,166
51.176,0,0,167
51.237,0,0,167
51.269,0,1,167
51.305,0,-1,167
51.353,1,0,167
51.384,0,0,167
51.436,0,0,167
51.458,-1,0,167
51.521,0,0,167
51.555,0,0,168
51.593,0,0,168
51.647,0,0,168
51.672,0,0,168
51.71,0,0,168
51.764,0,0,166
51.798,0,0,166
51.837,0,0,166
51.887,0,0,166
51.934,0,0,166
51.957,0,0,167
52.005,0,0,167
52.043,0,0,167
52.104,0,0,167
52.137,0,0,167
52.165,0,0,165
52.215,0,0,165
52.248,0,0,165
52.303,0,0,165
52.35,0,0,165
52.376,0,0,166
52.425,0,0,166
52.462,0,0,166
52.497,-1,0,166
52.547,0,0,166
52.595,0,0,165
52.632,1,0,165
52.653,0,0,165
52.713,0,0,165
52.756,0,0,165
52.813,-1,0,166
52.827,0,0,166
52.886,0,0,166
52.907,0,0,166
52.945,0,0,166
52.984,-1,0,164
53.034,0,0,164
53.072,0,0,164
53.117,0,0,164
53.153,-1,0,166
53.2,0,0,166
53.252,0,0,166
53.29,0,-1,166
53.316,0,0,166
53.365,0,0,167
53.403,0,0,167
53.448,0,0,167
53.484,0,0,167
53.535,0,0,167
53.56,0,0,168
53.625,0,0,168
53.66,0,0,168
53.683,0,0,168
53.737,0,0,168
53.795,0,0,166
53.82,1,0,166
53.856,0,0,166
53.914,0,0,166
53.941,0,0,166
53.989,0,-2,166
54.011,0,1,166
54.063,0,0,166
54.105,0,0,166
54.146,0,0,166
54.184,0,0,165
54.241,0,0,165
54.274,-1,1,165
54.321,1,-2,165
54.355,0,1,165
54.39,0,0,166
54.447,0,0,166
54.473,0,0,166
54.523,0,0,166
54.547,0,-1,166
54.592,0,1,165
54.639,-1,1,165
54.68,0,-1,165
54.725,0,0,165
54.79,0,0,166
54.802,0,0,166
54.851,0,0,166
54.891,0,0,166
54.926,0,0,166
54.965,0,0,165
55.011,0,1,165
55.07,0,-1,165
55.093,0,-1,165
55.141,2,0,165
55.176,0,0,166
55.214,0,0,166
55.25,0,0,166
55.298,-1,1,166
55.333,1,-1,166
55.38,0,0,167
55.437,0,0,167
55.461,0,1,167
55.518,0,-1,167
55.553,0,0,167
55.578,0,0,168
55.626,-2,1,168
55.661,-1,1,168
55.699,0,0,168
55.76,0,0,168
55.784,0,0,165
55.827,1,0,165
55.879,0,0,165
55.928,0,0,165
55.949,0,0,165
56.001,0,0,165
56.034,0,0,165
56.072,0,0,165
56.133,0,0,165
56.157,0,0,165
