time_s,dx,dy,alt_mm
10.882,0,0,62
10.904,0,0,62
10.926,0,0,62
10.96,0,0,62
11.005,0,0,62
11.051,0,0,62
11.1,0,0,62
11.125,0,0,62
11.168,0,0,62
11.219,0,0,62
11.27,0,0,63
11.293,0,0,63
11.339,0,0,63
11.401,0,0,63
11.436,0,0,63
11.457,0,0,62
11.496,0,0,62
11.554,0,0,62
11.588,0,0,62
11.639,0,0,62
11.668,0,0,61
11.701,0,0,61
11.751,0,0,61
11.786,0,0,61
11.831,0,0,61
11.869,0,0,62
11.916,0,0,62
11.976,0,0,62
12.0,0,0,62
12.049,0,0,62
12.084,0,0,62
12.132,0,0,62
12.169,0,0,62
12.196,0,0,62
12.269,0,0,62
12.292,0,0,62
12.322,0,0,62
12.369,0,0,62
12.426,0,0,62
12.45,0,0,62
12.495,0,0,62
12.533,0,0,62
12.567,0,0,62
12.614,0,0,62
12.675,0,0,62
12.697,0,0,62
12.744,0,0,62
12.777,0,0,62
12.812,0,0,62
12.859,0,0,61
12.904,0,0,61
12.953,0,0,61
12.977,0,0,61
13.029,0,0,61
13.067,0,0,62
13.111,0,0,62
13.144,0,0,62
13.184,0,0,62
13.242,0,0,62
13.279,0,0,62
13.316,0,0,62
13.35,0,0,62
13.396,0,0,62
13.442,0,0,62
13.474,0,0,62
13.514,-1,0,62
13.564,0,1,62
13.609,0,0,62
13.647,0,0,62
13.695,0,0,62
13.735,0,0,62
13.759,0,0,62
13.822,0,0,62
13.846,0,0,62
13.882,1,0,62
13.932,0,0,62
13.971,0,0,62
14.007,0,0,62
14.058,0,0,61
14.093,0,0,61
14.151,0,0,61
14.167,0,0,61
14.227,0,0,61
14.273,0,0,62
14.299,0,0,62
14.36,0,0,62
14.381,0,0,62
