time_s,dx,dy,alt_mm
20.798,13,3,187
20.846,12,-2,196
20.904,19,1,196
20.935,19,-4,196
20.986,9,-1,196
20.997,28,-12,196
21.059,18,-7,200
21.084,2,0,200
21.128,-8,3,200
21.174,-14,16,200
21.212,-13,1,200
21.256,-6,3,203
21.294,-11,-6,203
21.33,-8,1,203
21.389,-10,1,203
21.418,-2,-2,203
21.46,-7,3,191
21.499,-7,6,191
21.541,-10,2,191
21.593,3,2,191
21.652,-5,-1,191
21.676,2,1,168
21.701,-15,2,168
21.747,1,2,168
21.788,1,1,168
21.825,-4,0,161
21.877,-1,-3,161
21.908,-3,1,161
21.943,-11,3,161
21.998,-5,3,161
22.047,-10,1,160
22.068,-3,0,160
22.138,-3,-4,160
22.159,-9,-1,160
22.187,-2,-3,160
22.262,6,0,164
22.273,16,1,164
22.306,0,-2,164
22.358,5,-11,164
22.421,12,-15,164
22.445,9,-1,186
22.483,1,-6,186
22.529,0,-4,186
22.554,2,-3,186
22.614,15,-23,186
22.651,-16,-4,202
22.69,-18,0,202
22.717,-45,6,202
22.77,7,0,202
22.816,13,-3,202
22.855,3,1,210
22.907,-7,0,210
22.923,-3,-2,210
22.983,0,0,210
23.017,0,1,210
23.069,8,-1,202
23.095,8,1,202
23.14,14,1,202
23.178,0,3,202
23.223,5,14,202
23.258,8,7,176
23.315,13,20,176
23.344,9,1,176
23.403,6,5,176
23.454,-4,-5,176
23.477,-2,-3,158
23.498,19,1,158
23.535,-7,-2,158
23.586,-1,2,158
23.651,0,-3,150
23.677,0,0,150
23.704,0,-4,150
23.753,4,-12,150
23.808,10,4,150
23.857,5,-1,149
23.895,-8,2,149
23.907,-12,2,149
23.965,-4,-2,149
23.997,-27,-1,149
24.045,-4,-2,169
24.088,-10,0,169
24.119,-2,-6,169
24.18,-3,-1,169
24.204,-2,1,169
24.249,0,-1,186
24.287,0,1,186
24.34,0,5,186
24.362,-15,18,186
24.401,1,14,186
24.455,-3,1,201
24.502,-5,-3,201
24.526,-4,-2,201
24.581,-18,9,201
24.603,15,2,201
24.655,36,-1,204
24.71,26,-4,204
24.729,-3,0,204
24.774,-14,1,204
24.823,-7,4,204
24.868,1,-3,190
24.894,-3,0,190
24.941,-12,8,190
24.981,-1,0,190
25.018,-8,-9,190
25.068,0,-2,172
25.116,2,-1,172
25.166,0,1,172
25.192,0,4,172
25.232,0,-2,162
25.269,-1,-19,162
25.31,5,0,162
25.345,-1,-6,162
25.388,11,-4,162
25.422,4,5,172
25.47,3,-2,172
25.521,0,-2,172
25.581,5,-8,172
25.592,-8,6,172
25.629,-3,6,201
25.684,12,-7,201
25.73,10,2,201
25.776,-3,-2,201
25.798,-33,-15,201
25.833,-17,-5,222
25.892,-14,-7,222
25.915,0,3,222
25.967,-20,-14,222
26.0,-10,-8,222
26.077,-17,4,230
26.078,-12,-32,230
26.124,-11,-16,230
26.185,-12,1,230
26.208,-1,-30,230
26.247,3,-9,222
26.309,-5,-2,222
26.331,0,1,222
26.39,0,2,222
26.429,1,-3,222
26.46,34,2,183
26.493,4,2,183
26.541,1,1,183
26.567,47,3,183
26.632,9,1,183
26.684,-3,0,145
26.716,34,1,145
26.737,10,-3,145
26.787,16,-2,145
26.827,3,2,145
26.873,6,2,117
26.909,0,4,117
26.947,1,14,117
26.995,-4,0,117
27.028,0,2,126
27.067,-16,-1,126
27.115,-11,-3,126
27.152,-2,2,126
