time_s,dx,dy,alt_mm
0.032,0,-1,83
0.068,0,1,83
0.109,0,0,83
0.144,0,-1,83
0.207,0,1,83
0.228,0,0,83
0.283,1,-1,83
0.328,0,2,83
0.363,-1,-1,83
0.409,0,0,83
0.427,1,-1,83
0.473,-1,1,83
0.508,0,0,82
0.578,0,0,82
0.601,0,0,82
0.656,1,0,82
0.679,-1,0,82
0.73,0,0,81
0.763,0,0,81
0.809,0,0,81
0.846,0,0,81
0.893,0,-1,81
0.942,1,1,82
0.964,-1,0,82
1.023,1,0,82
1.048,0,0,82
1.102,0,0,82
1.126,-1,0,82
1.166,0,0,82
1.215,0,0,82
1.254,0,0,82
1.311,0,0,82
1.37,0,0,82
1.393,0,0,82
1.415,1,0,82
1.462,-1,0,82
1.51,0,0,82
1.547,0,0,82
1.602,0,0,82
1.64,0,0,82
1.662,0,0,82
1.718,0,0,83
1.755,0,0,83
1.783,0,0,83
1.842,0,0,83
1.87,0,0,83
1.905,0,0,82
1.962,0,0,82
1.986,0,0,82
2.035,0,-1,82
2.091,0,1,82
2.138,0,-1,82
2.165,0,0,82
2.216,0,1,82
2.232,0,1,82
2.291,0,0,82
2.313,0,-1,82
2.351,0,0,82
2.415,0,0,82
2.465,0,0,82
2.49,0,0,82
