time_s,dx,dy,alt_mm
0.013,0,0,87
0.049,0,0,87
0.093,-1,0,87
0.135,0,0,87
0.19,0,0,87
0.215,2,0,87
0.248,-1,0,87
0.297,-3,0,87
0.351,2,0,87
0.379,-1,0,87
0.417,1,0,87
0.462,0,0,87
0.495,0,0,88
0.544,-1,0,88
0.59,0,0,88
0.634,1,0,88
0.664,-1,0,88
0.702,2,0,88
0.747,-1,0,88
0.791,0,-1,88
0.829,0,0,88
0.874,0,0,88
0.908,-1,0,88
0.94,0,0,88
1.005,0,0,88
1.03,0,0,88
1.069,1,0,88
1.127,1,0,89
1.162,-1,0,89
1.195,0,0,89
1.235,0,0,89
1.272,-1,0,89
1.315,1,0,87
1.366,-1,0,87
1.404,0,0,87
1.447,0,0,87
1.516,2,0,87
1.544,-1,0,87
1.576,0,0,87
1.607,0,0,87
1.658,-1,0,87
1.703,1,0,87
1.723,0,0,88
1.785,-1,0,88
1.808,0,0,88
1.853,0,0,88
1.928,0,0,87
1.928,0,0,87
1.972,0,0,87
2.019,0,0,87
2.053,0,0,87
2.097,1,0,88
2.129,-1,0,88
2.185,0,0,88
2.217,0,0,88
2.275,0,0,88
2.301,0,0,88
2.339,0,0,88
2.39,0,0,88
2.416,0,0,88
2.463,1,0,88
2.504,0,0,88
2.54,0,0,88
2.588,-1,0,88
2.642,0,0,88
2.668,0,0,88
2.712,0,0,88
2.743,0,0,88
2.79,-1,0,88
2.873,2,0,88
2.873,-1,0,88
2.909,0,0,87
2.958,0,0,87
3.015,0,0,87
3.04,0,0,87
3.088,0,0,87
3.134,-1,0,88
3.156,1,0,88
3.2,1,0,88
3.255,-1,0,88
3.287,0,0,88
3.32,0,0,89
3.391,0,0,89
3.414,-1,0,89
3.449,1,0,89
3.505,0,0,89
3.527,0,0,88
3.573,1,0,88
3.609,-1,0,88
3.661,0,0,88
3.707,0,0,88
3.735,0,0,88
3.763,0,0,88
3.821,0,0,88
3.862,0,0,88
3.898,0,0,88
3.94,1,0,88
3.985,-1,0,88
4.027,0,0,88
4.064,-1,0,88
4.136,1,0,88
4.158,0,0,88
4.191,0,0,88
4.232,1,0,88
4.297,0,0,88
4.332,-1,0,88
4.37,0,0,88
4.411,0,0,88
4.445,0,0,88
4.504,0,0,88
4.527,0,0,89
4.575,0,0,89
4.633,0,0,89
4.645,0,0,89
4.718,0,0,89
4.757,0,0,89
4.784,0,0,89
4.82,0,0,89
4.877,1,0,89
4.892,-1,0,86
4.939,1,0,86
4.995,0,0,86
5.024,-1,0,86
5.058,0,0,86
5.096,0,0,88
5.158,0,0,88
5.211,0,0,88
5.267,0,0,88
5.267,0,0,88
5.3,0,0,90
5.356,0,0,90
5.39,0,0,90
5.426,1,0,90
5.509,-1,0,90
5.521,0,0,89
5.57,0,0,89
5.592,0,0,89
5.63,0,0,89
5.688,0,0,89
5.724,0,0,89
5.771,0,0,89
5.793,1,0,89
5.842,-1,0,89
5.889,0,0,89
5.956,0,0,87
5.978,0,0,87
6.003,1,0,87
6.048,-1,0,87
6.084,0,0,87
6.122,0,0,87
6.176,0,0,87
6.204,0,0,87
6.253,0,0,87
6.312,0,0,87
6.34,0,0,88
6.371,0,0,88
6.424,0,0,88
6.463,1,0,88
6.497,-1,0,88
6.545,0,0,88
6.581,0,0,88
6.627,-1,0,88
6.668,1,0,88
6.693,1,0,88
6.751,-1,0,88
6.775,0,0,88
6.828,0,0,88
6.873,0,0,88
6.918,0,0,89
6.941,1,0,89
6.991,0,0,89
7.044,0,0,89
7.068,-1,0,89
7.116,0,0,88
7.167,0,0,88
7.189,1,0,88
7.234,0,0,88
7.283,-1,0,88
7.342,0,0,88
7.367,0,0,88
