time_s,dx,dy,alt_mm
0.058,1,0,81
0.105,0,0,81
0.128,-2,0,81
0.185,1,0,81
0.221,2,0,80
0.249,-1,0,80
0.296,0,0,80
0.336,-1,0,80
0.373,-1,0,80
0.421,1,0,81
0.461,1,0,81
0.51,-1,0,81
0.552,1,0,81
0.605,-2,0,82
0.624,0,0,82
0.653,1,0,82
0.713,3,0,82
0.766,-4,1,82
0.788,2,-1,82
0.85,-1,0,82
0.862,-1,0,82
0.905,2,0,82
0.955,0,0,82
0.986,-1,0,81
1.045,1,0,81
1.078,-1,1,81
1.116,0,0,81
1.176,0,0,81
1.203,1,-1,82
1.244,-2,1,82
1.275,1,-1,82
1.327,-1,0,82
1.364,1,0,82
1.402,1,0,81
1.45,-1,0,81
1.483,-1,0,81
1.545,3,0,81
1.568,-1,0,81
1.623,-1,0,82
1.637,1,0,82
1.703,-1,0,82
1.725,0,0,82
1.772,2,0,82
1.82,-3,0,82
1.848,0,0,82
1.907,2,0,82
1.943,0,0,82
1.988,-1,0,82
2.018,0,0,82
2.052,1,0,82
2.1,-1,0,82
2.147,0,0,82
2.179,2,0,82
2.245,-2,0,82
2.267,2,0,82
2.315,-1,0,82
2.335,-2,1,82
2.385,2,-1,81
2.45,1,0,81
2.479,-2,0,81
2.494,2,0,81
2.547,-2,0,81
2.606,-1,0,82
2.636,2,0,82
2.691,0,0,82
2.718,-1,0,82
2.773,2,0,82
2.789,-3,0,82
2.833,0,0,82
2.876,1,0,82
2.914,2,0,82
2.957,-2,0,82
3.017,2,0,82
3.051,-3,1,82
3.078,2,-1,82
3.133,1,0,82
3.157,-1,0,82
3.198,-2,1,81
3.239,2,-1,81
3.298,-2,0,81
3.337,2,0,81
3.367,0,0,81
3.424,-2,0,81
3.446,1,0,81
3.498,1,0,81
3.525,0,0,81
3.57,0,0,81
3.621,0,0,81
3.666,1,0,81
3.707,0,0,81
3.734,1,0,81
3.784,-2,0,81
3.843,-2,0,81
3.873,2,0,81
3.913,-2,0,81
3.934,1,0,81
4.003,2,0,81
4.015,-2,0,81
4.07,-1,0,81
4.118,2,0,81
4.151,-1,0,81
4.197,0,0,82
4.224,2,0,82
4.283,-2,0,82
4.308,-1,0,82
4.36,2,0,82
4.387,0,0,81
4.423,0,0,81
4.481,0,0,81
4.536,1,0,81
4.574,-3,0,81
4.614,2,0,81
4.638,0,0,81
4.683,-2,0,81
4.716,1,0,81
4.755,1,0,81
4.819,-1,0,82
4.847,0,0,82
4.886,-1,1,82
4.942,0,-1,82
4.953,2,0,82
5.013,-2,0,82
5.058,0,0,82
5.09,2,0,82
5.134,-2,0,82
5.169,0,1,82
5.23,2,0,81
5.257,-2,0,81
5.299,0,0,81
5.333,2,-1,81
5.368,-2,0,81
5.417,0,2,81
5.45,2,-1,81
5.512,1,0,81
5.564,-3,0,81
5.592,3,-1,81
5.62,-3,1,81
5.664,1,-1,81
5.727,1,0,81
