time_s,dx,dy,alt_mm
7.043,0,-1,79
7.084,0,0,79
7.131,2,1,79
7.153,-1,-2,79
7.187,1,0,79
7.25,-1,0,79
7.279,-1,0,79
7.315,2,0,79
7.359,-1,2,79
7.388,0,-2,79
7.446,0,0,79
7.488,0,1,79
7.539,-1,0,78
7.561,3,-1,78
7.602,-2,1,78
7.637,0,0,78
7.711,1,-1,78
7.745,0,0,81
7.782,-1,0,81
7.816,0,0,81
7.879,1,0,81
7.89,-1,0,81
7.925,-2,0,80
7.976,2,0,80
8.031,-3,1,80
8.07,2,-1,80
8.108,1,-2,80
8.13,0,0,83
8.199,0,0,83
8.223,-1,1,83
8.273,0,-1,83
8.297,1,0,83
8.331,0,0,81
8.38,0,2,81
8.415,1,0,81
8.46,1,1,81
8.505,-1,3,81
8.56,1,0,82
8.585,-1,0,82
8.636,-4,-1,82
8.678,-1,-1,82
8.723,0,0,82
8.746,0,0,81
8.799,0,1,81
8.838,0,-1,81
8.869,0,0,81
8.919,0,0,81
8.955,0,-1,82
9.007,0,1,82
9.033,0,0,82
9.078,0,0,82
9.13,0,-1,80
9.161,0,0,80
9.198,0,1,80
9.255,0,-1,80
9.279,0,0,80
9.331,0,1,84
9.385,0,0,84
9.411,0,0,84
9.438,0,0,84
9.475,-1,-1,84
9.522,0,1,83
9.574,0,0,83
9.611,0,0,83
9.673,0,0,83
9.696,0,-1,83
9.75,0,0,78
9.792,0,1,78
9.813,0,0,78
9.851,0,-1,78
9.891,0,1,78
9.943,0,0,84
9.976,0,0,84
10.032,0,0,84
10.055,0,1,84
10.113,0,-1,84
10.136,0,0,79
10.193,0,0,79
10.219,0,0,79
10.262,0,-1,79
10.314,0,0,79
10.37,0,0,78
10.397,0,0,78
10.422,0,-1,78
10.479,0,1,78
10.524,0,0,78
10.564,0,-1,74
10.592,0,0,74
10.627,0,0,74
10.671,0,0,74
10.706,0,0,80
10.781,0,-1,80
10.796,0,-1,80
10.843,-2,-1,80
10.881,1,-3,80
10.916,-3,-6,82
10.974,0,2,82
11.006,5,4,82
11.042,5,9,82
11.098,2,-1,82
11.122,-1,-4,87
11.179,-1,0,87
11.202,-1,0,87
11.26,-3,0,87
11.292,-1,0,87
11.344,0,0,85
11.366,-2,-1,85
11.41,1,-3,85
11.479,-3,-7,85
11.495,0,0,85
11.553,0,1,85
11.574,3,-2,85
11.624,0,0,85
11.659,1,0,85
11.7,0,0,85
11.747,0,-1,89
11.781,0,0,89
11.816,0,0,89
11.867,0,0,89
11.928,0,0,89
11.962,0,0,93
11.998,1,0,93
12.022,0,0,93
12.081,0,0,93
12.103,0,0,93
12.143,0,0,84
12.2,0,0,84
12.244,0,0,84
12.278,0,0,84
12.312,0,0,84
12.364,0,-1,80
12.397,0,0,80
12.447,0,0,80
12.483,0,0,80
12.527,0,0,81
12.56,0,0,81
12.612,0,-1,81
12.664,0,-1,81
12.688,-1,0,81
12.719,-1,0,82
12.78,-2,0,82
12.804,3,-1,82
12.851,0,0,82
12.894,0,0,82
12.929,-1,1,84
12.977,1,0,84
13.01,0,0,84
13.05,0,0,84
13.106,6,1,84
13.152,19,-2,90
13.172,0,0,90
13.208,2,0,90
13.255,0,1,90
13.319,0,1,90
13.365,0,1,91
13.392,1,1,91
13.409,0,0,91
13.458,0,0,91
13.507,0,-1,91
13.549,-1,0,91
13.585,-1,0,91
13.626,-1,0,91
13.664,-3,1,91
13.711,-1,0,91
13.767,0,0,90
13.796,2,0,90
13.846,-2,0,90
13.872,2,0,90
13.916,1,0,90
13.942,-2,0,86
13.993,-3,0,86
14.042,0,-1,86
14.067,1,0,86
14.123,0,1,86
14.163,0,0,88
14.198,-2,0,88
14.245,0,-1,88
14.282,1,-1,88
14.33,0,0,88
14.356,0,1,88
14.405,-1,1,88
14.446,1,-1,88
14.495,1,0,88
14.523,-1,0,92
14.566,-1,0,92
14.616,2,-1,92
14.652,-2,2,92
14.691,1,0,92
14.748,-1,0,88
14.783,-1,0,88
14.81,0,0,88
14.857,0,-1,88
14.907,0,-1,88
14.93,0,0,82
14.978,6,-6,82
15.015,0,0,82
15.061,0,0,82
15.101,3,1,82
15.136,1,-1,90
15.182,-1,0,90
15.218,0,4,90
15.257,7,0,90
15.316,0,0,90
15.343,-1,0,93
15.395,-1,-2,93
15.448,0,-2,93
15.475,-6,0,93
15.538,1,0,93
15.567,1,1,96
15.593,0,0,96
15.636,1,0,96
15.673,0,-1,96
15.709,-1,1,96
15.756,1,2,99
15.795,0,0,99
15.838,0,1,99
15.866,8,0,99
15.924,5,3,99
15.978,0,2,97
15.99,-1,0,97
16.044,1,-1,97
16.08,0,-1,97
16.141,0,-1,96
16.167,0,0,96
16.212,-1,0,96
16.251,1,0,96
16.3,-1,0,96
16.348,0,0,99
16.375,0,-2,99
16.42,2,0,99
16.452,-1,0,99
16.487,1,0,99
16.536,0,0,98
16.582,0,-1,98
16.615,1,-1,98
16.666,-1,0,98
16.719,0,1,98
16.742,-1,2,96
16.776,1,-2,96
16.826,0,-2,96
16.854,0,1,96
16.926,1,3,96
16.947,0,3,95
16.987,1,-3,95
17.041,0,-2,95
17.063,-1,4,95
17.114,-3,0,95
17.14,4,0,95
17.203,-2,1,95
17.238,6,0,95
17.285,18,0,95
17.317,-3,2,95
17.365,-3,2,98
17.423,2,0,98
17.446,-1,1,98
17.474,1,-3,98
17.521,1,-5,98
17.555,0,3,102
17.605,3,-1,102
17.629,-1,3,102
17.684,-1,-1,102
17.719,2,-2,102
17.762,-1,-3,106
17.811,-2,2,106
17.86,1,3,106
17.896,1,0,106
17.923,0,3,107
17.967,1,-1,107
18.016,0,-1,107
18.058,0,2,107
18.092,0,-2,107
18.149,-2,2,105
18.171,0,0,105
18.224,1,0,105
18.25,1,0,105
18.305,-2,0,105
18.364,0,0,105
18.389,0,0,105
18.421,-1,1,105
18.482,1,0,105
18.506,1,-1,105
18.553,-1,0,106
18.579,2,0,106
18.616,-2,-2,106
18.675,-1,3,106
18.709,2,0,106
18.75,3,-1,113
18.787,-2,3,113
18.84,1,-2,113
18.87,-3,-3,113
18.915,-3,1,113
18.948,-1,-3,125
18.998,0,0,125
19.046,1,0,125
19.069,0,-3,125
19.12,-9,0,125
19.165,-6,0,139
19.213,4,-1,139
19.248,3,0,139
19.274,-2,4,139
19.311,2,0,139
19.376,9,1,134
19.4,1,0,134
19.436,3,1,134
19.5,2,0,134
19.524,-3,3,134
19.592,3,0,113
19.603,2,0,113
19.669,8,0,113
19.68,2,0,113
19.727,2,0,96
19.762,-1,2,96
19.82,-1,0,96
19.847,2,0,96
19.905,0,0,96
19.955,-1,-1,92
19.981,-5,0,92
20.022,0,-1,92
20.063,0,-1,92
20.098,1,0,92
20.174,2,0,95
20.185,-1,0,95
20.223,3,0,95
20.259,2,1,95
20.321,0,0,95
20.366,1,-1,96
20.391,-3,-2,96
20.417,-3,1,96
20.467,1,3,96
20.503,2,0,96
20.538,0,-3,101
20.6,-2,-1,101
20.637,-3,3,101
20.677,4,-5,101
20.722,-3,0,101
20.749,3,-1,106
20.807,-1,1,106
20.829,1,-2,106
20.899,0,1,106
20.91,1,1,106
20.949,0,-2,106
21.009,1,2,106
21.035,-3,2,106
21.09,-1,-1,106
21.119,4,2,106
21.175,2,-2,106
21.201,-6,2,106
21.247,2,-2,106
21.273,-1,3,106
21.337,2,-2,106
21.358,1,3,106
21.406,-1,-2,106
21.472,-1,-1,106
21.496,0,3,106
21.545,3,-4,105
21.573,-1,0,105
21.619,0,0,105
21.654,2,0,105
21.71,0,-1,105
21.734,-2,3,103
21.774,-3,-2,103
21.822,3,1,103
21.858,1,2,103
21.895,1,-2,103
21.944,-1,3,105
21.981,-2,1,105
22.03,-1,0,105
22.059,0,0,105
22.106,0,0,105
22.162,0,-1,103
22.191,-2,-1,103
22.245,3,1,103
22.273,1,0,103
22.313,0,1,103
22.349,-3,-1,107
22.398,0,0,107
22.433,-2,-4,107
22.474,5,2,107
22.531,0,3,107
22.553,0,-4,104
22.614,0,4,104
22.632,-2,-2,104
22.677,1,-2,104
22.737,1,1,104
22.76,2,0,108
22.816,-4,2,108
22.839,-2,0,108
22.889,5,-2,108
22.934,1,-2,108
22.992,-5,5,120
23.02,14,-5,120
23.058,4,0,120
23.094,-1,1,120
23.137,-2,2,131
23.162,1,1,131
23.227,2,0,131
23.252,0,0,131
23.31,-3,0,131
23.333,2,0,142
23.368,-3,2,142
23.421,0,3,142
23.456,-3,5,142
23.496,0,1,142
23.533,-1,0,162
23.579,-1,1,162
23.636,-1,2,162
23.668,0,2,162
23.715,1,0,162
23.743,2,0,173
23.777,1,-2,173
23.824,-1,-1,173
23.86,2,-2,173
23.92,0,-3,173
23.971,1,-1,185
23.994,0,-1,185
24.038,0,0,185
24.063,-2,0,185
24.123,0,-2,185
24.149,0,0,196
24.2,-3,0,196
24.256,2,0,196
24.293,0,0,196
24.328,0,1,196
24.359,-1,0,207
24.409,-2,0,207
24.435,1,-1,207
24.485,1,0,207
24.52,4,-6,207
24.57,2,-1,203
24.61,1,-1,203
24.637,0,0,203
24.687,0,0,203
24.746,-1,0,203
24.773,-2,0,203
24.82,0,1,203
24.843,0,0,203
24.904,-2,0,203
24.944,-1,0,198
24.98,0,0,198
25.013,0,0,198
25.064,0,1,198
25.103,2,0,198
25.13,0,0,199
25.17,0,0,199
25.232,2,0,199
25.269,0,0,199
25.315,2,0,199
25.341,1,-1,196
25.376,1,0,196
25.426,0,-1,196
25.472,4,-1,196
25.498,5,-2,196
25.541,7,-3,198
25.588,1,0,198
25.622,0,0,198
25.678,13,1,198
25.7,0,0,198
25.758,0,1,205
25.803,0,2,205
25.842,-3,0,205
25.866,-6,0,205
25.929,-1,-1,205
25.958,-6,1,201
25.998,-2,-2,201
26.037,-2,0,201
26.066,-1,0,201
26.118,0,1,201
26.182,-3,0,186
26.204,-1,1,186
26.267,-9,4,186
26.296,-6,3,186
26.319,-1,2,186
26.367,-8,2,189
26.402,-5,1,189
26.466,-1,0,189
26.477,0,0,189
26.531,1,-1,189
26.572,6,-2,191
26.629,1,-1,191
26.651,6,-4,191
26.701,8,-4,191
26.737,1,0,188
26.779,0,-1,188
26.831,0,0,188
26.853,0,2,188
26.91,0,1,188
26.969,0,0,186
26.997,-1,0,186
27.019,0,0,186
27.067,-2,1,186
27.107,0,0,186
27.168,0,0,189
27.191,0,-1,189
27.216,1,0,189
27.265,1,0,189
27.314,0,1,189
27.342,0,0,189
27.386,0,0,189
27.423,1,0,189
27.474,0,0,189
27.524,0,1,189
27.547,0,0,187
27.615,0,0,187
27.643,0,0,187
27.667,0,0,187
27.73,0,0,187
27.752,0,0,186
27.801,0,0,186
27.858,0,0,186
27.884,1,0,186
27.92,1,0,186
27.969,3,0,186
28.026,9,-3,186
28.051,1,0,186
28.099,0,1,186
28.122,1,1,186
28.157,1,0,186
28.21,8,0,186
28.251,2,0,186
28.295,2,-1,186
28.346,1,0,186
28.37,0,0,187
28.42,2,0,187
28.444,4,0,187
28.505,6,-1,187
28.55,3,0,189
28.572,0,0,189
28.622,0,1,189
28.659,1,0,189
28.712,11,-1,189
28.76,2,0,192
28.789,1,0,192
28.813,0,-1,192
28.862,0,0,192
28.911,0,0,192
28.97,-2,1,194
28.981,-7,0,194
29.029,-2,0,194
29.082,-9,1,194
29.11,-4,0,194
29.16,-1,-1,186
29.183,-3,-2,186
29.241,-6,-1,186
29.289,-5,0,186
29.311,-1,0,186
29.35,-1,0,181
29.4,-7,3,181
29.432,-7,3,181
29.488,-1,0,181
29.52,-5,1,181
29.561,-8,2,181
29.595,-2,-1,181
29.642,-4,-1,181
29.675,-10,3,181
29.745,0,-1,181
29.768,-1,-1,181
29.803,-2,-1,181
29.861,-12,3,181
29.885,0,0,181
29.933,3,1,181
29.968,5,0,184
30.016,1,0,184
30.062,4,0,184
30.088,10,-5,184
30.139,1,-1,184
30.161,1,0,180
30.217,0,1,180
30.266,0,1,180
30.313,2,0,180
30.347,1,1,178
30.401,7,-1,178
30.426,4,-1,178
30.459,0,0,178
30.503,0,0,178
30.547,0,0,178
30.582,0,-2,178
30.641,0,0,178
30.663,0,0,178
30.701,0,0,178
30.736,0,1,178
30.805,0,0,178
30.834,0,-1,178
30.869,0,-1,178
30.926,0,-1,178
30.986,0,-5,177
31.019,0,-4,177
31.045,-1,-2,177
31.066,0,-1,177
31.125,2,-2,177
31.157,-2,0,170
31.208,0,-1,170
31.232,0,-1,170
31.281,-1,-1,170
31.338,-1,-2,170
31.385,3,-3,168
31.398,5,-1,168
31.459,1,3,168
31.491,0,3,168
31.516,-2,10,168
31.565,0,3,168
31.612,0,1,168
31.666,0,3,168
31.688,0,5,168
31.739,0,5,168
31.775,1,2,172
31.823,1,6,172
31.859,4,6,172
31.898,0,3,172
31.93,1,2,172
31.978,1,1,173
32.03,3,4,173
32.063,0,2,173
32.119,5,1,173
32.142,-4,3,178
32.181,0,0,178
32.232,0,2,178
32.254,1,0,178
32.319,-2,-2,178
32.341,-3,-6,179
32.38,0,-8,179
32.444,-3,-7,179
32.458,2,-4,179
32.516,3,-2,179
32.564,1,-1,172
32.587,0,-6,172
32.634,0,-1,172
32.665,-1,0,172
32.724,-1,1,172
32.77,-1,0,169
32.795,0,0,169
32.844,-1,0,169
32.869,0,0,169
32.918,0,0,169
32.959,0,0,169
33.005,0,0,169
33.035,-2,0,169
33.078,0,1,169
33.121,1,-1,169
33.166,0,-4,170
33.215,0,-5,170
33.263,1,-3,170
33.292,0,2,170
33.343,2,3,170
33.369,-1,5,162
33.42,-1,3,162
33.445,-1,3,162
33.507,-6,5,162
33.533,-6,8,162
33.583,-2,2,165
33.631,1,0,165
33.654,1,1,165
33.715,1,0,165
33.728,1,0,165
33.768,5,-3,172
33.818,0,-3,172
33.852,0,-2,172
33.913,0,-3,172
33.958,0,-2,170
33.991,-5,-1,170
34.037,-3,0,170
34.059,-1,-2,170
34.118,0,1,170
34.16,9,0,170
34.194,0,1,170
34.256,1,1,170
34.29,0,1,170
34.316,0,-1,170
34.35,0,-3,167
34.383,-1,-4,167
34.432,-2,-2,167
34.469,-1,-3,167
34.525,0,-3,167
34.559,-1,-5,163
34.606,3,-5,163
34.639,2,-1,163
34.684,0,3,163
34.732,-2,4,163
34.757,0,0,153
34.816,0,0,153
34.854,2,3,153
34.901,0,-1,153
34.926,0,-1,153
34.967,-1,0,142
35.015,0,-1,142
35.053,0,0,142
35.099,1,1,142
35.123,1,4,142
35.165,3,6,120
35.215,-1,3,120
35.25,0,1,120
35.296,0,0,120
35.349,1,0,120
35.371,-4,2,106
35.426,4,0,106
35.452,2,-1,106
35.517,0,0,106
35.555,-1,-2,95
35.595,0,-1,95
35.629,0,0,95
35.665,0,0,95
35.698,-1,1,95
35.762,1,-1,89
35.79,-2,0,89
35.842,-2,0,89
35.866,0,0,89
35.905,0,0,89
35.948,1,-1,93
35.993,-3,0,93
36.054,2,-4,93
36.079,-1,1,93
36.125,-2,-1,93
36.187,0,-1,93
36.208,-2,0,93
36.229,-13,-1,93
36.288,0,-3,93
36.324,-1,-1,93
36.355,-15,1,95
36.413,5,-2,95
36.441,3,-1,95
36.499,-5,1,95
36.523,-3,0,95
36.582,5,0,92
36.604,1,3,92
36.652,1,1,92
36.708,0,1,92
36.747,3,-5,92
36.77,1,-2,90
36.831,6,-1,90
36.855,1,2,90
36.889,-3,3,90
36.939,-1,8,90
36.995,3,3,91
37.01,-1,1,91
37.053,-1,1,91
37.097,0,0,91
37.133,-1,1,91
37.18,2,0,93
37.247,1,-1,93
37.264,3,0,93
37.321,6,-2,93
37.343,3,-1,97
37.382,2,0,97
37.423,-1,0,97
37.478,0,1,97
37.526,2,1,97
37.55,0,0,89
37.608,0,2,89
37.626,-4,2,89
37.662,5,-2,89
37.727,11,4,89
37.751,12,30,80
37.797,-3,2,80
37.832,-1,0,80
37.875,-3,0,80
37.919,3,4,80
37.967,-2,10,78
38.006,2,-1,78
38.052,0,-4,78
38.077,0,0,78
38.119,2,0,78
38.162,6,-1,82
38.208,1,5,82
38.24,3,9,82
38.295,2,3,82
38.325,2,1,82
38.369,0,0,85
38.419,0,0,85
38.444,0,0,85
38.495,1,0,85
38.544,0,0,85
38.573,0,-1,90
38.61,0,-3,90
38.682,0,-3,90
38.704,-2,-2,90
38.73,-1,-1,90
38.796,1,-2,97
38.819,1,-1,97
38.866,0,0,97
38.895,0,0,97
38.934,-4,-5,97
38.984,-2,-4,96
39.041,-1,0,96
39.081,0,-1,96
39.104,2,-1,96
39.155,-1,-1,96
39.203,-1,-1,96
39.228,0,0,96
39.26,1,-2,96
39.32,0,-2,96
39.36,2,-9,96
39.381,0,-4,96
39.432,1,-5,96
39.489,-2,-7,96
39.512,-2,-2,96
39.551,-2,2,95
39.588,-12,-6,95
39.629,0,-11,95
39.677,-8,-42,95
39.713,-3,-9,95
39.768,-3,1,90
39.819,-12,0,90
39.841,1,-3,90
39.889,-1,0,90
39.923,-3,2,90
39.974,2,4,93
40.003,0,-4,93
40.036,-1,-1,93
40.085,0,-1,93
40.14,-5,0,93
40.164,-6,0,100
40.22,-1,2,100
40.244,-2,0,100
40.295,0,2,100
40.326,0,1,100
40.384,1,0,102
40.419,3,0,102
40.457,-2,-1,102
40.505,1,1,102
40.557,1,0,102
40.579,-1,0,100
40.63,-3,0,100
40.662,3,0,100
40.696,-1,0,100
40.748,0,0,100
40.787,0,0,98
40.825,-1,0,98
40.869,1,0,98
40.934,1,0,98
40.983,-1,0,96
41.018,0,0,96
41.03,1,-1,96
41.077,-2,0,96
41.121,4,0,96
41.144,0,1,102
41.201,0,0,102
41.227,-1,0,102
41.281,-2,0,102
41.306,1,-1,102
41.385,1,0,102
41.418,-2,0,102
41.444,2,-1,102
41.48,1,-1,102
41.522,-1,-4,102
41.566,1,-1,103
41.615,0,-1,103
41.64,0,0,103
41.702,0,0,103
41.729,0,0,103
41.767,0,2,105
41.826,1,1,105
41.837,0,4,105
41.89,0,1,105
41.926,1,1,105
41.97,0,0,103
42.027,1,0,103
42.053,-1,1,103
42.089,-2,0,103
42.137,14,-2,103
42.173,-2,0,106
42.219,1,0,106
42.266,0,0,106
42.301,1,-1,106
42.352,0,-1,106
42.389,1,0,108
42.436,3,0,108
42.46,0,2,108
42.504,1,1,108
42.583,0,3,108
42.583,0,1,108
42.63,14,0,108
42.666,1,0,108
42.716,1,3,108
42.77,11,0,107
42.797,1,-4,107
42.841,1,1,107
42.88,-4,-2,107
42.913,4,5,107
42.958,6,1,96
43.011,3,6,96
43.052,3,0,96
43.092,1,2,96
43.117,-4,2,96
43.178,-3,1,97
43.201,-1,-1,97
43.241,-3,3,97
43.282,-5,8,97
43.317,-4,-3,97
43.356,0,-1,96
43.406,-8,7,96
43.459,1,5,96
43.482,1,2,96
43.532,2,4,96
43.58,3,-1,99
43.608,1,-4,99
43.647,1,-4,99
43.703,0,-1,99
43.726,0,-1,99
43.773,0,-4,97
43.821,-1,-1,97
43.858,-1,-3,97
43.897,0,-2,97
43.934,-1,-4,97
43.979,0,-6,95
44.031,0,-3,95
44.059,3,-10,95
44.121,0,-8,95
44.15,1,-13,95
44.194,2,-16,95
44.243,1,-15,95
44.268,1,-20,95
44.3,-1,-24,95
44.37,-7,-23,91
44.381,-1,-22,91
44.44,-7,-15,91
44.464,2,2,91
44.504,-2,-3,91
44.584,0,0,91
44.605,-2,1,91
44.631,-1,-16,91
44.684,-2,-7,91
44.718,0,0,91
44.755,0,1,95
44.802,1,0,95
44.833,1,1,95
44.892,-1,0,95
44.931,3,3,95
44.98,4,7,99
45.001,0,3,99
45.059,-1,0,99
45.097,1,1,99
45.12,-2,0,99
45.172,0,0,101
45.228,-1,0,101
45.251,0,-1,101
45.283,0,-1,101
45.341,0,0,101
45.396,1,-1,101
45.407,0,-1,101
45.458,-1,0,101
45.505,0,0,101
45.544,0,0,101
45.569,0,0,102
45.62,0,0,102
45.656,1,1,102
45.708,1,0,102
45.744,1,-2,102
45.805,0,0,103
45.829,-2,1,103
45.865,0,0,103
45.899,0,0,103
45.946,3,-1,103
45.992,-1,0,100
46.025,-1,0,100
46.083,1,0,100
46.107,0,0,100
46.141,-1,0,98
46.202,0,0,98
46.237,0,0,98
46.27,0,-1,98
46.339,0,0,98
46.385,0,0,96
46.399,0,0,96
46.439,0,0,96
46.472,1,0,96
46.533,1,1,96
46.582,-1,0,96
46.61,0,0,96
46.636,1,0,96
46.68,-2,1,96
46.73,0,0,96
46.764,2,0,97
46.827,0,0,97
46.851,-1,0,97
46.887,0,0,97
46.933,-2,0,97
46.978,-1,0,96
47.008,0,0,96
47.055,0,0,96
47.102,-1,0,96
47.125,0,0,96
47.177,0,0,92
47.212,0,0,92
47.266,0,0,92
47.29,0,0,92
47.334,-10,0,92
47.397,-5,1,91
47.425,0,-1,91
47.459,0,-1,91
47.518,0,0,91
47.546,0,0,91
47.582,1,1,91
47.634,3,0,91
47.678,1,0,91
47.702,1,1,91
47.749,-2,2,91
47.797,2,2,89
47.843,3,1,89
47.864,5,0,89
47.915,8,0,89
47.947,1,-1,96
47.993,0,1,96
48.053,1,4,96
48.078,0,1,96
48.12,0,1,96
48.157,5,1,95
48.19,-2,8,95
48.254,1,0,95
48.277,-1,-1,95
48.326,-1,0,95
48.381,0,0,103
48.404,1,0,103
48.441,-2,-1,103
48.476,0,-3,103
48.527,-2,0,103
48.563,0,-3,95
48.621,0,1,95
48.662,0,2,95
48.695,0,0,95
48.731,1,-3,95
48.776,11,-14,90
48.822,-1,0,90
48.856,-2,2,90
48.922,-2,0,90
48.956,0,-2,90
48.982,0,-1,86
49.027,-1,-1,86
49.053,-1,0,86
49.1,0,0,86
49.148,1,0,86
49.18,-3,1,82
49.23,0,0,82
49.255,-3,6,82
49.321,-1,0,82
49.344,-2,0,82
49.4,-3,2,81
49.424,-1,0,81
49.472,0,1,81
49.519,0,1,81
49.565,-1,0,83
49.592,0,-1,83
49.64,1,1,83
49.665,0,-3,83
49.724,-1,2,83
49.772,0,-2,86
49.805,3,-1,86
49.846,-2,1,86
49.898,0,2,86
49.911,-1,0,86
49.971,1,-2,86
49.999,0,3,86
50.061,0,-1,86
50.073,0,-1,86
50.129,1,1,86
50.155,-1,-1,87
50.224,0,1,87
50.25,2,-1,87
50.287,-2,1,87
50.329,-1,1,87
50.388,1,0,86
50.41,-1,0,86
50.467,0,0,86
50.489,2,-1,86
