time_s,dx,dy,alt_mm
5.349,-1,-3,155
5.378,0,0,155
5.4,-1,0,155
5.455,-5,-2,155
5.477,-8,-2,155
5.525,8,4,147
5.581,2,-2,147
5.651,4,4,147
5.651,-1,-4,147
5.696,5,-1,147
5.744,4,14,125
5.779,2,6,125
5.829,-18,-10,125
5.852,4,3,125
5.913,1,1,125
5.943,0,1,110
5.976,0,-2,110
6.038,0,-2,110
6.053,0,-4,110
6.119,9,-6,110
6.136,-1,3,106
6.173,-15,-6,106
6.219,-22,-4,106
6.273,2,1,106
6.296,24,-6,106
6.365,-9,10,115
6.408,1,5,115
6.436,-3,-34,115
6.47,-3,-7,115
6.508,1,3,115
6.559,18,-41,134
6.582,-12,-17,134
6.626,-18,-19,134
6.674,-7,-5,134
6.723,-11,-27,139
6.751,-9,-17,139
6.806,0,-10,139
6.852,-8,-34,139
6.883,1,-5,139
6.93,-17,-17,131
6.964,5,4,131
6.996,13,-1,131
7.045,5,3,131
7.078,-1,2,131
7.159,17,6,124
7.187,12,-2,124
7.219,3,7,124
7.243,-17,-12,124
7.278,0,3,124
7.345,-4,2,111
7.372,6,-1,111
7.411,-4,-1,111
7.464,2,1,111
7.499,-1,1,111
7.574,-2,-7,105
7.574,-2,1,105
7.619,2,-1,105
7.681,-12,-1,105
7.704,-4,-2,105
7.759,-4,-9,108
7.795,-4,-6,108
7.822,0,0,108
7.875,-18,-6,108
7.9,-1,0,108
7.953,0,0,115
7.985,-2,0,115
8.035,-2,17,115
8.058,3,23,115
8.122,4,15,115
8.147,13,42,121
8.203,2,33,121
8.235,3,43,121
8.293,1,7,121
8.314,0,-3,121
8.346,-1,1,124
8.4,1,3,124
8.438,0,-2,124
8.489,-13,12,124
8.516,-1,-4,121
8.571,2,-2,121
8.596,-1,2,121
8.655,-6,1,121
8.684,-1,-2,121
8.73,-9,6,118
8.768,0,-3,118
8.805,-4,0,118
8.84,0,2,118
8.876,1,-2,118
8.98,4,-5,115
8.98,2,4,115
9.034,2,1,115
9.058,8,-5,115
9.103,7,2,115
9.157,6,0,121
9.182,11,1,121
9.22,0,1,121
9.261,-1,3,121
9.346,-8,-3,121
9.393,7,4,130
9.421,-3,-5,130
9.435,-14,-16,130
9.458,-11,-12,130
9.521,0,8,130
9.536,-10,-2,136
9.589,-5,4,136
9.622,-1,2,136
9.682,-1,0,136
9.705,-23,-18,136
9.759,-3,15,137
9.781,-3,9,137
9.837,0,-2,137
9.863,-14,-4,137
9.927,-3,-13,137
9.953,-8,-43,130
9.992,-6,-29,130
10.052,-5,-34,130
10.076,-6,-45,130
10.133,3,-41,130
10.158,3,-17,123
10.194,6,-57,123
10.241,0,-34,123
10.274,5,-18,123
10.312,12,-40,117
10.358,3,-27,117
10.417,1,-21,117
10.451,-9,-12,117
10.5,-14,1,117
10.552,-17,-20,120
10.577,-20,-26,120
10.606,-17,-25,120
10.648,-6,-7,120
10.699,-24,-13,120
10.734,0,-5,127
10.767,-5,0,127
10.818,-13,-3,127
10.842,-18,0,127
10.894,-15,3,127
10.944,-3,0,130
10.966,-13,1,130
11.023,-12,5,130
11.059,-4,4,130
11.095,3,1,130
11.145,-15,1,126
11.174,-5,-1,126
11.223,0,-1,126
11.272,0,4,126
11.306,2,0,126
11.335,-14,1,115
11.395,29,7,115
11.439,7,6,115
11.466,-11,0,115
11.53,-1,3,115
11.56,1,0,102
11.594,11,10,102
11.628,-5,-6,102
11.696,15,4,102
11.746,11,3,102
11.762,5,-2,95
11.796,2,-3,95
11.829,-3,0,95
11.878,-15,-7,95
11.923,1,-1,101
11.953,-19,-15,101
12.02,23,-17,101
12.045,39,-9,101
12.082,14,-18,101
12.124,9,-7,124
12.174,6,-3,124
12.197,21,8,124
12.251,-8,-6,124
12.293,0,2,124
12.365,-13,-6,134
12.389,-4,-7,134
12.41,-5,-10,134
12.456,-12,0,134
12.491,-7,13,134
12.55,-10,8,129
12.565,0,7,129
12.622,11,16,129
12.648,-5,3,129
12.706,-54,0,129
12.73,-52,28,111
12.778,-47,18,111
12.823,-11,-7,111
12.858,-5,3,111
12.897,-2,19,111
12.958,1,12,119
12.99,-2,2,119
13.015,-10,0,119
13.076,-1,-5,119
13.097,3,0,119
13.158,13,7,135
13.196,3,0,135
13.228,2,-3,135
13.267,0,2,135
13.321,8,-1,135
13.359,5,-4,137
13.419,-9,1,137
13.433,-7,4,137
13.481,1,4,137
13.516,6,8,137
13.561,4,15,127
13.609,1,2,127
13.636,-6,1,127
13.69,5,3,127
13.72,9,3,118
13.776,18,9,118
13.802,4,1,118
13.85,0,0,118
13.885,0,-3,118
13.942,7,-6,107
13.973,0,1,107
14.006,0,0,107
14.053,-3,-3,107
14.105,-9,-4,107
14.154,2,4,105
14.186,-32,-14,105
