time_s,dx,dy,alt_mm
0.01,1,2,63
0.06,0,0,63
0.086,0,-3,63
0.134,0,2,63
0.192,-1,-1,63
0.216,0,1,63
0.263,0,-1,63
0.298,0,0,63
0.344,0,0,63
0.375,1,2,63
0.426,0,-1,62
0.462,0,-1,62
0.514,0,-1,62
0.547,0,4,62
0.583,0,-4,62
0.635,0,4,62
0.669,0,-1,62
0.703,0,-3,62
0.757,0,0,62
0.804,0,0,62
0.859,0,0,63
0.882,0,1,63
0.937,0,0,63
0.959,0,-1,63
1.022,0,0,63
1.047,0,0,61
1.08,0,0,61
1.117,0,0,61
1.155,0,0,61
1.192,0,0,61
1.238,0,0,62
1.287,0,0,62
1.325,0,2,62
1.36,0,-2,62
1.396,-1,0,62
1.44,0,0,63
1.489,0,1,63
1.523,0,-1,63
1.56,0,0,63
1.608,0,0,63
1.664,1,0,63
1.693,0,0,63
1.717,0,0,63
1.771,0,0,63
1.798,0,-1,63
1.849,0,0,63
1.883,0,0,63
1.93,0,0,63
1.956,0,0,63
2.041,0,0,62
2.063,0,0,62
2.085,0,0,62
2.133,0,0,62
2.193,0,0,62
2.215,0,0,63
2.261,0,0,63
2.3,0,0,63
2.324,0,0,63
2.385,0,0,63
2.423,0,0,63
2.45,0,0,63
2.51,0,0,63
2.555,0,0,63
2.582,0,0,63
2.631,0,0,62
2.678,0,0,62
2.703,0,0,62
2.763,0,0,62
2.784,0,0,62
2.846,0,0,63
2.874,0,0,63
2.909,0,0,63
2.96,0,0,63
3.004,-1,0,63
3.041,0,0,64
3.095,0,0,64
3.12,0,0,64
3.165,0,0,64
3.199,0,0,64
3.245,0,0,63
3.281,0,0,63
3.337,0,0,63
3.384,0,0,63
3.407,0,0,63
3.462,0,0,63
3.496,0,0,63
3.543,0,0,63
3.567,0,0,63
3.625,0,0,63
3.667,0,0,63
3.702,0,0,63
3.741,0,0,63
3.778,0,0,63
3.835,0,0,63
3.859,0,0,63
3.908,0,0,63
3.946,0,0,63
3.98,0,0,63
4.019,0,0,63
4.065,0,0,63
4.117,0,0,63
4.138,0,0,63
4.187,0,0,63
4.239,0,0,63
4.265,0,0,63
4.31,0,0,63
4.361,0,0,63
4.394,0,0,63
4.43,0,0,63
4.488,0,0,63
4.523,0,0,63
4.575,0,0,63
4.597,0,0,63
4.632,0,0,63
4.695,0,0,63
4.742,0,0,63
4.764,0,0,63
4.824,0,0,63
4.847,0,0,63
4.896,0,0,63
4.935,0,0,63
4.99,0,0,63
5.014,0,0,63
5.063,0,0,62
5.11,0,0,62
5.136,0,0,62
5.179,0,0,62
5.237,0,0,63
5.261,0,0,63
5.31,0,0,63
5.333,0,0,63
