time_s,dx,dy,alt_mm
0.055,0,0,82
0.089,0,0,81
0.116,0,0,81
0.142,-1,0,81
0.187,0,0,81
0.236,1,-1,81
0.261,0,0,81
0.32,-1,1,81
0.354,0,-1,81
0.391,0,0,81
0.433,0,1,81
0.467,0,0,82
0.532,0,0,82
0.568,0,0,82
0.615,0,0,82
0.638,0,0,82
0.674,0,1,83
0.742,1,-1,83
0.767,0,0,83
0.81,-1,0,83
0.854,1,0,83
0.876,0,0,82
0.934,0,1,82
0.982,0,-1,82
1.009,0,0,82
1.044,0,0,82
1.089,0,0,81
1.138,0,0,81
1.178,0,0,81
1.21,0,0,81
1.258,0,0,81
1.301,-1,0,82
1.336,0,0,82
1.375,1,0,82
1.427,0,0,82
1.476,0,0,82
1.501,-1,0,82
1.535,0,0,82
1.58,1,1,82
1.618,-1,-1,82
1.67,0,0,82
1.722,0,0,82
1.751,0,1,82
1.789,0,-1,82
1.823,0,0,82
1.879,1,-1,82
1.925,-1,1,82
1.947,0,0,82
1.994,0,0,82
2.04,0,0,82
2.074,0,0,81
2.13,0,0,81
2.155,0,0,81
2.204,0,0,81
2.239,0,0,81
2.271,0,0,82
2.315,1,0,82
2.373,-1,0,82
2.424,0,0,82
2.445,1,0,82
2.508,0,0,82
2.519,-1,0,82
2.562,1,0,82
2.612,0,0,82
2.649,0,0,82
2.709,0,0,81
2.733,0,0,81
2.759,-1,0,81
2.821,0,0,81
2.843,0,1,81
2.888,0,-1,82
2.926,0,0,82
2.976,0,0,82
3.016,0,0,82
3.06,0,0,82
3.112,0,0,82
3.136,0,0,82
3.195,0,0,82
3.224,0,0,82
3.261,0,0,82
3.326,1,0,82
3.336,0,0,82
3.394,0,0,82
3.417,0,0,82
3.469,0,0,82
3.519,0,0,81
3.542,0,0,81
3.6,0,0,81
3.636,-1,0,81
3.67,0,0,82
3.717,0,0,82
3.742,0,0,82
3.801,0,0,82
3.835,1,0,82
3.886,0,0,82
3.911,0,0,82
3.961,0,0,82
4.005,-1,0,82
4.051,0,0,82
4.1,0,0,82
4.125,1,0,82
4.174,0,0,82
4.196,-1,0,82
4.244,0,0,82
4.296,0,0,82
4.341,1,0,82
4.366,0,1,82
4.418,0,-1,82
4.461,-1,1,82
4.496,0,0,81
4.541,0,-1,81
4.576,1,-1,81
4.629,0,1,81
4.662,0,0,81
4.707,0,0,83
4.749,0,1,83
4.785,0,-1,83
4.826,0,-1,83
4.865,0,1,83
4.901,0,0,82
4.958,-1,0,82
4.98,0,0,82
5.041,0,0,82
5.063,0,0,82
5.101,0,0,82
5.16,0,0,82
5.199,1,-1,82
5.23,-1,2,82
5.262,0,-1,82
5.331,0,0,82
5.353,0,0,82
5.411,0,0,82
5.437,1,-1,82
5.472,-1,1,83
5.508,0,0,83
5.565,0,0,83
5.614,0,0,83
5.636,0,0,83
5.684,0,0,82
5.731,0,1,82
5.766,0,0,82
5.814,0,-1,82
5.847,0,0,82
5.891,0,0,82
5.912,0,0,82
5.972,0,0,82
6.004,0,0,82
6.071,0,-1,82
6.093,0,1,83
6.144,0,0,83
6.169,0,0,83
6.203,0,0,83
6.27,0,0,83
6.308,0,0,82
6.329,0,0,82
6.368,0,0,82
6.413,0,0,82
6.476,0,0,82
6.5,0,0,83
6.548,0,0,83
6.58,0,0,83
6.616,1,0,83
6.653,0,0,83
6.717,0,0,82
6.733,0,0,82
6.784,0,-1,82
6.843,0,1,82
6.881,0,0,82
6.904,0,0,80
6.952,-1,0,80
6.98,0,-1,80
7.031,0,0,80
7.069,0,0,82
7.103,0,0,82
7.157,0,1,82
7.216,0,0,82
7.23,0,-1,82
7.317,1,1,82
7.317,0,0,82
7.368,0,0,82
7.391,-1,0,82
7.437,0,0,82
7.484,0,0,83
7.52,1,-1,83
7.572,-1,0,83
7.595,0,1,83
7.644,0,0,83
7.684,1,1,82
7.72,-1,-1,82
7.782,1,0,82
7.803,0,0,82
7.85,0,0,82
7.902,-1,0,82
7.924,0,0,82
7.985,1,0,82
8.009,0,0,82
8.057,-1,0,82
8.095,0,0,82
8.143,1,0,82
8.176,-1,0,82
8.215,0,-1,82
8.262,0,1,82
8.299,0,0,82
8.351,0,0,82
8.389,1,0,82
8.443,0,1,82
8.48,0,-1,82
8.514,0,0,81
8.558,0,0,81
8.579,0,0,81
8.642,-1,0,81
8.691,0,0,81
8.715,1,0,82
8.745,-1,0,82
8.804,0,0,82
8.829,0,0,82
8.879,1,0,82
8.914,0,0,82
8.963,0,0,82
8.998,-1,0,82
9.044,0,0,82
9.098,0,0,81
9.122,0,0,81
9.184,0,0,81
9.196,0,0,81
9.245,0,0,81
9.298,0,0,81
9.324,1,0,81
9.386,0,0,81
9.407,0,0,81
9.471,0,0,81
9.483,0,0,82
9.535,0,1,82
9.563,0,-1,82
9.634,0,0,82
9.66,0,0,82
9.691,0,0,80
9.756,0,0,80
9.78,-1,0,80
9.834,0,0,80
9.857,0,0,80
9.906,0,0,82
9.932,0,0,82
9.999,0,0,82
10.021,0,0,82
10.059,0,0,82
10.107,0,0,82
10.138,0,0,82
10.191,0,0,82
10.214,0,0,82
10.286,0,0,82
10.335,0,0,82
10.365,0,0,82
10.398,0,0,82
10.433,0,0,82
10.459,1,-1,82
10.522,0,1,83
10.563,0,0,83
10.589,0,0,83
10.661,-1,0,83
10.685,0,-1,82
10.712,0,0,82
10.771,0,1,82
10.811,0,0,82
10.833,0,0,82
10.918,0,0,82
10.918,0,0,82
10.964,0,0,82
11.016,0,0,82
11.037,0,0,82
11.093,0,0,82
11.12,0,0,82
11.179,1,0,82
11.222,0,0,82
11.273,-1,0,82
11.313,0,0,82
11.326,0,0,82
11.381,0,0,82
11.403,0,-1,82
11.47,0,1,82
11.509,0,0,81
11.542,0,0,81
11.582,0,0,81
11.617,0,0,81
11.683,0,-1,81
11.752,0,0,82
11.779,1,0,82
11.779,-1,0,82
11.814,0,1,82
11.863,0,0,82
11.92,0,0,82
11.958,0,0,82
12.011,0,0,82
12.039,0,0,82
12.064,0,0,82
12.121,0,0,82
12.148,0,0,82
12.193,0,0,82
12.244,0,0,82
12.28,1,0,82
12.32,0,0,82
12.344,0,0,82
12.401,0,0,82
12.424,-1,-1,82
12.495,0,1,82
12.52,1,0,82
12.569,0,0,82
12.592,-1,0,82
12.638,0,0,82
12.715,1,0,81
12.715,0,0,81
12.765,0,0,81
12.806,-1,0,81
12.839,0,0,81
